cohort,run_key,solution_id,is_representative,decision_hash,period,demand,delivered,cumulative_delivered,satisfaction,first_service_period,first_topology_time_period,global_supply_at_first_path,stocked_feasible_supplier_at_period_start
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0004,False,8ce28ea4894ccd9e,8,10,10.739978938877314,124.19999999996033,0.8999999999997125,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0004,False,8ce28ea4894ccd9e,8,13,14.709101590201527,170.09999999994565,0.8999999999997125,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0004,False,8ce28ea4894ccd9e,8,17,29.599999999958584,129.59999999995858,0.8999999999997124,3,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0004,False,8ce28ea4894ccd9e,8,18,9.261286186423192,107.09999999996579,0.8999999999997125,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0004,False,8ce28ea4894ccd9e,8,22,9.650415858121647,111.59999999996435,0.8999999999997125,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0004,False,8ce28ea4894ccd9e,9,0,0.0,142.19999999995457,0.8999999999997125,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0004,False,8ce28ea4894ccd9e,9,1,2.8555135409344317,52.19999999999759,0.8999999999999584,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0004,False,8ce28ea4894ccd9e,9,2,0.0,51.29999999998361,0.8999999999997125,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0004,False,8ce28ea4894ccd9e,9,6,0.0,154.79999999995056,0.8999999999997126,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0004,False,8ce28ea4894ccd9e,9,10,0.0,124.19999999996033,0.8999999999997125,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0004,False,8ce28ea4894ccd9e,9,13,0.0,170.09999999994565,0.8999999999997125,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0004,False,8ce28ea4894ccd9e,9,17,0.0,129.59999999995858,0.8999999999997124,3,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0004,False,8ce28ea4894ccd9e,9,18,0.0,107.09999999996579,0.8999999999997125,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0004,False,8ce28ea4894ccd9e,9,22,0.0,111.59999999996435,0.8999999999997125,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,1,0,23.175150992217823,23.175150992217823,0.14667817083682166,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,1,1,8.507333908535657,8.507333908535657,0.14667817083682166,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,1,2,8.360655737698835,8.360655737698835,0.14667817083682166,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,1,6,10.0,10.0,0.05813953488372093,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,1,10,20.24158757548139,20.24158757548139,0.14667817083682166,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,1,13,27.722174288159295,27.722174288159295,0.14667817083682166,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,1,17,0.0,0.0,0.0,3,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,1,18,17.454702329581778,17.454702329581778,0.14667817083682166,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,1,22,18.188093183765886,18.188093183765886,0.14667817083682166,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,2,0,18.21971724451032,41.39486823672814,0.26199283694131736,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,2,1,6.688250634060751,15.195584542596407,0.26199283694131736,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,2,2,6.572935967956255,14.93359170565509,0.26199283694131736,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,2,6,25.0,35.0,0.20348837209302326,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,2,10,15.913423922420407,36.155011497901796,0.26199283694131736,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,2,13,21.794471893749687,49.51664618190898,0.26199283694131736,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,2,17,0.0,0.0,0.0,3,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,2,18,13.722445266434988,31.177147596016766,0.26199283694131736,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,2,22,14.299018596957467,32.48711178072335,0.26199283694131736,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,3,0,16.660243000109404,58.05511123683755,0.3674374128913769,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,3,1,6.115785405103452,21.31136994769986,0.3674374128913769,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,3,2,6.010340829153392,20.943932534808482,0.3674374128913769,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,3,6,28.199235017316823,63.19923501731682,0.3674374128913769,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,3,10,14.551351481108213,50.70636297901001,0.3674374128913769,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,3,13,19.92902485456125,69.44567103647023,0.3674374128913769,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,3,17,25.0,25.0,0.1736111111111111,3,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,3,18,12.547904538057082,43.72505213407385,0.3674374128913769,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,3,22,13.07512741780738,45.56223919853073,0.3674374128913769,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,4,0,19.37020188256443,77.42531311940198,0.4900336273379872,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,4,1,0.0,21.31136994769986,0.3674374128913769,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,4,2,0.0,20.943932534808482,0.3674374128913769,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,4,6,21.086548884816963,84.28578390213379,0.4900336273379871,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,4,10,16.918277593632226,67.62464057264224,0.4900336273379872,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,4,13,23.170684530409346,92.61635556687958,0.49003362733798717,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,4,17,5.0,30.0,0.20833333333333334,3,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,4,18,14.588949519146624,58.31400165322047,0.49003362733798717,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,4,22,15.201930591379679,60.76416978991041,0.49003362733798717,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,5,0,15.723193869021998,93.14850698842397,0.5895475125849619,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,5,1,0.0,21.31136994769986,0.3674374128913769,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,5,2,0.0,20.943932534808482,0.3674374128913769,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,5,6,17.116388262479646,101.40217216461343,0.5895475125849619,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,5,10,13.732916164082496,81.35755673672473,0.5895475125849619,1,1,1043.1000000000001,True
historical_S025,S025:i102:nsga2_ls:s1070000:r0:c8a010acd7f2,p0005,False,1866c7482f66c905,5,13,18.808124311678213,111.42447987855779,0.5895475125849619,1,1,1043.1000000000001,True
