cohort,run_key,solution_id,is_representative,decision_hash,F1,F2,F3,F3_key,min_satisfaction,total_satisfaction,zero_service_ratio,remaining_supply,cumulative_min_service_shortfall_hours
historical_S025,S025:i102:nsga2:s1070001:r1:0bde9eab69d2,p0005,False,cfc9109f5ef8abed,3.7937938787008223,4230.291505366693,-0.899999999999975,-90000000,0.899999999999975,0.899999999999975,0.0,2.893330020015128e-11,46.89665498137223
historical_S025,S025:i102:nsga2:s1070001:r1:0bde9eab69d2,p0006,True,7352d2ccc2506136,3.7377040876990657,4287.332442652093,-0.8999999999994448,-90000000,0.8999999999994448,0.8999999999994447,0.0,6.435314503505651e-10,53.38947368421941
historical_S025,S025:i102:nsga2:s1070002:r2:e7b9a0dd6932,p0001,True,52ca4cf98a9b541e,3.738532994717418,4352.99428529219,-0.8999999999999636,-90000000,0.8999999999999636,0.8999999999999636,0.0,4.221334393150755e-11,37.33800652552507
historical_S025,S025:i102:nsga2:s1070002:r2:e7b9a0dd6932,p0002,False,cf9e704aba22a7b4,3.7643360015491965,3832.594169885768,-0.8999999999997558,-90000000,0.8999999999997558,0.8999999999997559,0.0,2.830304879353207e-10,46.85609900659159
historical_S025,S025:i102:nsga2:s1070002:r2:e7b9a0dd6932,p0003,False,b40e0da9bf5b4c9f,3.7625408406805088,4085.7199820401474,-0.8999999999998187,-90000000,0.8999999999998187,0.8999999999998186,0.0,2.1006485440011602e-10,38.25610430396102
historical_S025,S025:i102:nsga2:s1070002:r2:e7b9a0dd6932,p0004,False,e8cb451a77bc7363,3.7522024105335343,4304.685111992625,-0.8999999999999876,-90000000,0.8999999999999876,0.8999999999999878,0.0,1.4431122963287635e-11,44.160411810794486
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0001,True,b12291b3eff8fca1,2.6443045238338136,115276.66666666669,-0.4349222030141391,-43492220,0.4349222030141391,0.7973068745570517,0.0,0.0,51.123734255321324
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0002,False,b9ceedab27d79900,2.813422170893209,100573.66666666669,-0.3947089947105269,-39470899,0.3947089947105269,0.7973068745570517,0.0,0.0,56.211640211578924
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0003,False,2a6c2e9b4479abf8,2.577834698758217,148007.0,-0.3079249848779,-30792498,0.3079249848779,0.79730687455697,0.0,9.222276275977492e-10,57.2196007258608
new_WEN38_search,WEN38:i1:nsga2:s60000:r0:31af3335d21c,p0004,False,d97db80c03b86b82,2.625708514521433,137953.0,-0.27640733712996735,-27640734,0.27640733712996735,0.7973068745570517,0.0,0.0,60.943706514801306
