run_key,case_id,instance_seed,solver_seed,algorithm,evaluations,unmet_area,time_cost,neg_min_satisfaction,final_total_satisfaction,final_min_satisfaction
S025:i101:nsga2:s1060000:r0:82602a539edf,S025,101,1060000,nsga2,32.0,4.323837164030483,3794.6857260265433,-0.8999999999999966,0.8999999999999967,0.8999999999999966
S025:i101:nsga2:s1060000:r0:82602a539edf,S025,101,1060000,nsga2,64.0,4.323837164030483,3794.6857260265433,-0.8999999999999966,0.8999999999999967,0.8999999999999966
S025:i101:nsga2:s1060000:r0:82602a539edf,S025,101,1060000,nsga2,92.0,4.323837164030483,3794.6857260265433,-0.8999999999999966,0.8999999999999967,0.8999999999999966
S025:i101:nsga2:s1060000:r0:82602a539edf,S025,101,1060000,nsga2,124.0,4.323837164030483,3794.6857260265433,-0.8999999999999966,0.8999999999999967,0.8999999999999966
S025:i101:nsga2:s1060000:r0:82602a539edf,S025,101,1060000,nsga2,154.0,4.323837164030483,3794.6857260265433,-0.8999999999999966,0.8999999999999967,0.8999999999999966
S025:i101:nsga2:s1060000:r0:82602a539edf,S025,101,1060000,nsga2,185.0,4.323837164030483,3794.6857260265433,-0.8999999999999966,0.8999999999999967,0.8999999999999966
S025:i101:nsga2:s1060000:r0:82602a539edf,S025,101,1060000,nsga2,217.0,4.323837164030483,3794.6857260265433,-0.8999999999999966,0.8999999999999967,0.8999999999999966
S025:i101:nsga2:s1060000:r0:82602a539edf,S025,101,1060000,nsga2,248.0,4.323837164030483,3794.6857260265433,-0.8999999999999966,0.8999999999999967,0.8999999999999966
S025:i101:nsga2:s1060000:r0:82602a539edf,S025,101,1060000,nsga2,277.0,3.8644428275259193,3458.3037266275815,-0.8999999999999987,0.8999999999999988,0.8999999999999987
S025:i101:nsga2:s1060000:r0:82602a539edf,S025,101,1060000,nsga2,309.0,3.8644428275259193,3458.3037266275815,-0.8999999999999987,0.8999999999999988,0.8999999999999987
S025:i101:nsga2:s1060000:r0:82602a539edf,S025,101,1060000,nsga2,339.0,3.8644428275259193,3458.3037266275815,-0.8999999999999987,0.8999999999999988,0.8999999999999987
S025:i101:nsga2:s1060000:r0:82602a539edf,S025,101,1060000,nsga2,368.0,3.8644428275259193,3458.3037266275815,-0.8999999999999987,0.8999999999999988,0.8999999999999987
