run_key,case_id,source,size_group,num_nodes,instance_seed,solver_seed,algorithm,model_version,physical_instance_hash,model_fingerprint,model_id,progressive_recovery,heterogeneous_vehicle_thresholds,edge_capacity_constraint,max_evaluations,evaluations,termination_reason,runtime_seconds,pareto_size,F1,F2,F3,hypervolume,igd,final_total_satisfaction,final_min_satisfaction,average_reachable_ratio,final_repaired_ratio,partial_recovery_edge_periods,small_vehicle_share,max_edge_utilization,high_utilization_edge_periods,capacity_blocked_tons,total_vehicle_trips,total_delivery_time,total_repair_work,total_crew_transfer_time
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:d7990b704a32,S025,synthetic,small,25,101,1060000,nsga2,v2,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,d1e9b917825aa35e33cfb7331165bb89047ab66bf4314f91d92277f2912b72ad,PR1_HT1_EC1,1,1,1,200,200,budget_exhausted,3.7985106669948436,15,4.323837164030483,3780.4318118489027,-0.8999999999999966,1.1762000921429758,0.08619240292690244,0.8999999999999967,0.8999999999999966,1.0,0.25,16.0,0.5699497951101345,0.01933174336793379,0.0,0.0,143.0,3348.4318118489027,8640.0,0.0
S025:i101:nsga2:s1060000:r0:PR0_HT1_EC1:73bdb67f1ad4,S025,synthetic,small,25,101,1060000,nsga2,v2,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,0df35a50085a82c2c6ad5f4c9d1a14b30906299059549f57933c5158730feaef,PR0_HT1_EC1,0,1,1,200,200,budget_exhausted,4.0580627500021365,24,4.323837164030483,3780.4318118489027,-0.8999999999999966,1.223654232867899,0.05140550399447394,0.8999999999999967,0.8999999999999966,1.0,0.25,16.0,0.5699497951101345,0.01933174336793379,0.0,0.0,143.0,3348.4318118489027,8640.0,0.0
S025:i101:nsga2:s1060000:r0:PR1_HT0_EC1:17bcc736cf95,S025,synthetic,small,25,101,1060000,nsga2,v2,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,285a2362d3b7b046f356f1371ab56c07908ab8d0daa6af6c903354385feaeafb,PR1_HT0_EC1,1,0,1,200,200,budget_exhausted,3.8051580409810413,17,4.323837164030483,3780.4318118489027,-0.8999999999999966,1.134043615930925,0.0845921055828182,0.8999999999999967,0.8999999999999966,1.0,0.25,16.0,0.5699497951101345,0.01933174336793379,0.0,0.0,143.0,3348.4318118489027,8640.0,0.0
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC0:bebfe5d44152,S025,synthetic,small,25,101,1060000,nsga2,v2,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,6925a35a59d109729bf40742597f5a41b44a6eb9d73844e867e17d9ab156907b,PR1_HT1_EC0,1,1,0,200,200,budget_exhausted,0.9542426660191268,15,4.323837164030483,3780.4318118489027,-0.8999999999999966,1.1762000921429758,0.08619240292690244,0.8999999999999967,0.8999999999999966,1.0,0.25,16.0,0.5699497951101345,0.0,0.0,0.0,143.0,3348.4318118489027,8640.0,0.0
S025:i101:nsga2:s1060001:r1:PR1_HT1_EC1:bb4c9160e4ed,S025,synthetic,small,25,101,1060001,nsga2,v2,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,d1e9b917825aa35e33cfb7331165bb89047ab66bf4314f91d92277f2912b72ad,PR1_HT1_EC1,1,1,1,200,200,budget_exhausted,3.8123816249717493,20,3.929164510803779,3429.2451426900734,-0.8999999999999948,1.1030647097512452,0.1297505938026205,0.8999999999999948,0.8999999999999948,1.0,0.25,16.0,0.49226560478173115,0.020915621393715278,0.0,0.0,123.0,2997.2451426900734,8640.0,0.0
S025:i101:nsga2:s1060001:r1:PR0_HT1_EC1:bccb360a3f32,S025,synthetic,small,25,101,1060001,nsga2,v2,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,0df35a50085a82c2c6ad5f4c9d1a14b30906299059549f57933c5158730feaef,PR0_HT1_EC1,0,1,1,200,200,budget_exhausted,3.8903621250065044,21,3.929164510803779,3429.2451426900734,-0.8999999999999948,1.1057978194324127,0.13792596111168387,0.8999999999999948,0.8999999999999948,1.0,0.25,16.0,0.49226560478173115,0.020915621393715278,0.0,0.0,123.0,2997.2451426900734,8640.0,0.0
S025:i101:nsga2:s1060001:r1:PR1_HT0_EC1:23b4980354e4,S025,synthetic,small,25,101,1060001,nsga2,v2,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,285a2362d3b7b046f356f1371ab56c07908ab8d0daa6af6c903354385feaeafb,PR1_HT0_EC1,1,0,1,200,200,budget_exhausted,3.837041541002691,20,3.929164510803779,3429.2451426900734,-0.8999999999999948,1.1030647097512452,0.1297505938026205,0.8999999999999948,0.8999999999999948,1.0,0.25,16.0,0.49226560478173115,0.020915621393715278,0.0,0.0,123.0,2997.2451426900734,8640.0,0.0
S025:i101:nsga2:s1060001:r1:PR1_HT1_EC0:ce3f3e39f3a9,S025,synthetic,small,25,101,1060001,nsga2,v2,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,6925a35a59d109729bf40742597f5a41b44a6eb9d73844e867e17d9ab156907b,PR1_HT1_EC0,1,1,0,200,200,budget_exhausted,0.9587628750014119,20,3.929164510803779,3429.2451426900734,-0.8999999999999948,1.1030647097512452,0.1297505938026205,0.8999999999999948,0.8999999999999948,1.0,0.25,16.0,0.49226560478173115,0.0,0.0,0.0,123.0,2997.2451426900734,8640.0,0.0
