run_key,case_id,size_group,instance_seed,solver_seed,algorithm,point_id,decision_hash,F1,F2,F3,final_total_satisfaction,final_min_satisfaction,crowding_distance,representative
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:d7990b704a32,S025,small,101,1060000,nsga2,p0001,65a963d0b5a1c36a,4.323837164030483,3780.4318118489027,-0.8999999999999966,0.8999999999999967,0.8999999999999966,,True
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:d7990b704a32,S025,small,101,1060000,nsga2,p0002,dba440ce0c53be79,3.9063840051677365,3239.8021495772355,-0.8999999999999925,0.8999999999999926,0.8999999999999925,1.4908577134439154,False
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:d7990b704a32,S025,small,101,1060000,nsga2,p0003,06e91a6684a17a7a,3.88564378802858,3233.4997244594097,-0.8999999999999769,0.899999999999977,0.8999999999999769,0.06866537727122521,False
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:d7990b704a32,S025,small,101,1060000,nsga2,p0004,3388b8e25ee54c3d,3.873224214195395,3351.760190181589,-0.8999999999999714,0.8999999999999715,0.8999999999999714,0.15726091140612725,False
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:d7990b704a32,S025,small,101,1060000,nsga2,p0005,e359dd36a3febcae,3.876965824344959,3350.172220333017,-0.8999999999999586,0.8999999999999587,0.8999999999999586,0.04643956753056315,False
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:d7990b704a32,S025,small,101,1060000,nsga2,p0006,660a61479ff5272c,3.9004308293093493,3186.1990725973865,-0.8999999999999472,0.8999999999999473,0.8999999999999472,0.09676024638802587,False
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:d7990b704a32,S025,small,101,1060000,nsga2,p0007,b190d271e3e27dc6,3.823383896191615,3430.941423097278,-0.8999999999999361,0.8999999999999362,0.8999999999999361,0.038054214981196696,False
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:d7990b704a32,S025,small,101,1060000,nsga2,p0008,ae2793194534cd43,3.882312722768275,3334.30522298944,-0.8999999999999276,0.8999999999999277,0.8999999999999276,0.19726660236623333,False
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:d7990b704a32,S025,small,101,1060000,nsga2,p0009,53c5bec5aad623a0,3.822754443393368,3569.2200388402166,-0.8999999999998798,0.8999999999998799,0.8999999999998798,0.5673562849322614,False
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:d7990b704a32,S025,small,101,1060000,nsga2,p0010,4e9bc47928ee27c4,3.8299607470847343,3421.183545002269,-0.8999999999998598,0.8999999999998599,0.8999999999998598,0.16573288374775164,False
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:d7990b704a32,S025,small,101,1060000,nsga2,p0011,5993580053f16b64,3.8229813472995664,3436.0530032700503,-0.8999999999998027,0.8999999999998027,0.8999999999998027,0.226974615486626,False
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:d7990b704a32,S025,small,101,1060000,nsga2,p0012,b0fc508862972fb8,3.820253964737538,3211.345695506263,-0.8999999999997499,0.8999999999997499,0.8999999999997499,0.08845657779931754,False
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:d7990b704a32,S025,small,101,1060000,nsga2,p0013,8fd14f96c70deeca,3.817088251933488,3389.6931939119236,-0.8999999999997058,0.8999999999997059,0.8999999999997058,,False
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:d7990b704a32,S025,small,101,1060000,nsga2,p0014,381a9745acb216ac,3.893569266139737,3167.5559837514816,-0.8999999999996224,0.8999999999996225,0.8999999999996224,,False
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:d7990b704a32,S025,small,101,1060000,nsga2,p0015,939e08d51c5570f4,3.893569266139737,3167.5559837514816,-0.8999999999996224,0.8999999999996225,0.8999999999996224,,False
S025:i101:nsga2:s1060000:r0:PR0_HT1_EC1:73bdb67f1ad4,S025,small,101,1060000,nsga2,p0001,65a963d0b5a1c36a,4.323837164030483,3780.4318118489027,-0.8999999999999966,0.8999999999999967,0.8999999999999966,,True
S025:i101:nsga2:s1060000:r0:PR0_HT1_EC1:73bdb67f1ad4,S025,small,101,1060000,nsga2,p0002,b20a4b6ded885947,4.081616464941863,3503.657384237681,-0.8999999999999954,0.8999999999999955,0.8999999999999954,0.26688441035443294,False
S025:i101:nsga2:s1060000:r0:PR0_HT1_EC1:73bdb67f1ad4,S025,small,101,1060000,nsga2,p0003,cff78aab49aba54d,4.008414981216507,3454.7546513945254,-0.8999999999999925,0.8999999999999926,0.8999999999999925,0.35045447320759815,False
S025:i101:nsga2:s1060000:r0:PR0_HT1_EC1:73bdb67f1ad4,S025,small,101,1060000,nsga2,p0004,7763f820bc0644e2,3.894259127244707,3521.1330212471557,-0.8999999999999769,0.899999999999977,0.8999999999999769,0.08941883708826885,False
