run_key,case_id,size_group,instance_seed,solver_seed,algorithm,point_id,decision_hash,F1,F2,F3,final_total_satisfaction,final_min_satisfaction,crowding_distance,representative
S020:i101:nsga2:s1060000:r0:d7e84cf306a8,S020,small,101,1060000,nsga2,p0001,c45c6cd0dbdec12b,4.351829954168636,2582.082582905887,-0.8999999999999696,0.8999999999999697,0.8999999999999696,,True
S020:i101:nsga2:s1060000:r0:d7e84cf306a8,S020,small,101,1060000,nsga2,p0002,a8417744324195e7,3.967140000791181,2448.1483182199295,-0.8999999999998735,0.8999999999998736,0.8999999999998735,,False
S020:i101:nsga2:s1060000:r0:d7e84cf306a8,S020,small,101,1060000,nsga2,p0003,eefe9a26489ceb62,4.464145386461075,2427.890438705419,-0.8999999999998661,0.8999999999998662,0.8999999999998661,,False
S020:i101:nsga2:s1060000:r0:d7e84cf306a8,S020,small,101,1060000,nsga2,p0004,977e8a109583c66a,4.273993689815221,2236.944174381139,-0.899999999999724,0.8999999999997241,0.899999999999724,,False
S020:i101:nsga2:s1060000:r0:d7e84cf306a8,S020,small,101,1060000,nsga2,p0005,debaa835d24ad532,4.199530094880675,2353.4031401739626,-0.8999999999995155,0.8999999999995156,0.8999999999995155,,False
S020:i101:nsga2_ls:s1060000:r0:06d203388d3b,S020,small,101,1060000,nsga2_ls,p0001,a58c5fd543cd2215,3.971745658954452,2253.332275926025,-0.899999999999875,0.8999999999998751,0.899999999999875,,True
S020:i101:nsga2_ls:s1060000:r0:06d203388d3b,S020,small,101,1060000,nsga2_ls,p0002,977e8a109583c66a,4.273993689815221,2236.944174381139,-0.899999999999724,0.8999999999997241,0.899999999999724,,False
S020:i101:nsga2_alns:s1060000:r0:ad9dc8ddf9f2,S020,small,101,1060000,nsga2_alns,p0001,0c081ef5cc86f3d8,4.189840595333817,2517.8218595045,-0.899999999999829,0.8999999999998292,0.899999999999829,,True
S020:i101:nsga2_alns:s1060000:r0:ad9dc8ddf9f2,S020,small,101,1060000,nsga2_alns,p0002,0f8baba24772e670,4.189840595333817,2517.8218595045,-0.899999999999829,0.8999999999998292,0.899999999999829,0.0,False
S020:i101:nsga2_alns:s1060000:r0:ad9dc8ddf9f2,S020,small,101,1060000,nsga2_alns,p0003,33a4d8a63006b7bc,4.189840595333817,2517.8218595045,-0.899999999999829,0.8999999999998292,0.899999999999829,0.0,False
S020:i101:nsga2_alns:s1060000:r0:ad9dc8ddf9f2,S020,small,101,1060000,nsga2_alns,p0004,9a6fb5af76a0ebad,4.189840595333817,2517.8218595045,-0.899999999999829,0.8999999999998292,0.899999999999829,1.1679498635331376,False
S020:i101:nsga2_alns:s1060000:r0:ad9dc8ddf9f2,S020,small,101,1060000,nsga2_alns,p0005,977e8a109583c66a,4.273993689815221,2236.944174381139,-0.899999999999724,0.8999999999997241,0.899999999999724,,False
S020:i101:nsga2_alns:s1060000:r0:ad9dc8ddf9f2,S020,small,101,1060000,nsga2_alns,p0006,f749886ec954c25a,4.1686196414868695,2682.2387543538816,-0.8999999999996109,0.8999999999996111,0.8999999999996109,,False
