run_key,case_id,suite,source,size_group,num_nodes,instance_seed,solver_seed,solver_repeat,algorithm,model_version,physical_instance_hash,model_fingerprint,decision_hash,evaluations,max_evaluations,termination_reason,proposals,cache_hits,local_search_evaluations,distinct_evaluated,operator_swap_two_repairs,operator_insert_repair,operator_rebalance_team,operator_swap_two_dispatches,operator_move_high_demand_priority,runtime_seconds,pareto_size,reference_front_size,hypervolume,igd,F1,F2,F3,final_total_satisfaction,final_min_satisfaction,average_reachable_ratio,final_repaired_ratio,zero_service_ratio,remaining_supply,total_delivered,unmet_ratio_hours,time_infeasible_candidates,capacity_blocked_tons,total_vehicle_trips
S020:i101:nsga2:s1060000:r0:d7e84cf306a8,S020,smoke,synthetic,small,20,101,1060000,0,nsga2,v2,dc32d088865a735a71c3688fcdcdf651ac6cfd549ea21a4011388179513a9a9f,09b13030d8aa722a16169ab8a536bd943eb4940176825634bf60dea4f8fee335,c45c6cd0dbdec12b,12,12,budget_exhausted,14.0,2.0,0.0,12.0,,,,,,0.15340125001966953,5,4,0.917914366068445,0.10940003390144862,4.351829954168636,2582.082582905887,-0.8999999999999696,0.8999999999999697,0.8999999999999696,1.0,0.4444444444444444,0.0,2.5707436179800425e-11,761.3999999999744,34.81463963334909,0.0,0.0,106.0
S020:i101:nsga2_ls:s1060000:r0:06d203388d3b,S020,smoke,synthetic,small,20,101,1060000,0,nsga2_ls,v2,dc32d088865a735a71c3688fcdcdf651ac6cfd549ea21a4011388179513a9a9f,09b13030d8aa722a16169ab8a536bd943eb4940176825634bf60dea4f8fee335,a58c5fd543cd2215,12,12,budget_exhausted,12.0,0.0,4.0,12.0,1.0,,1.0,1.0,1.0,0.15370870899641886,2,4,1.1811122614648948,0.31640007264185166,3.971745658954452,2253.332275926025,-0.899999999999875,0.8999999999998751,0.899999999999875,1.0,0.5555555555555556,0.0,1.056719156622421e-10,761.3999999998944,31.773965271635618,0.0,0.0,93.0
S020:i101:nsga2_alns:s1060000:r0:ad9dc8ddf9f2,S020,smoke,synthetic,small,20,101,1060000,0,nsga2_alns,v2,dc32d088865a735a71c3688fcdcdf651ac6cfd549ea21a4011388179513a9a9f,09b13030d8aa722a16169ab8a536bd943eb4940176825634bf60dea4f8fee335,0c081ef5cc86f3d8,12,12,budget_exhausted,12.0,0.0,4.0,12.0,1.0,1.0,,,2.0,0.15374387500924058,6,4,0.5567486286018494,0.3718832592998742,4.189840595333817,2517.8218595045,-0.899999999999829,0.8999999999998292,0.899999999999829,1.0,0.5555555555555556,0.0,1.446167630092532e-10,761.3999999998555,33.51872476267054,0.0,0.0,105.0
