run_key,solution_id,physical_instance_hash,planning_model,planning_model_fingerprint,execution_model,execution_model_fingerprint,instance_seed,solver_seed,algorithm,decision_hash,planning_F1,planning_F2,planning_F3,replay_F1,replay_F2,replay_F3,replay_minus_planning_F1,replay_minus_planning_F2,replay_minus_planning_F3,replay_final_total_satisfaction,replay_final_min_satisfaction,replay_zero_service_ratio,replay_remaining_supply,representative_selected_before_replay,identity_checked,replay_success,replay_error
S025:i101:nsga2_ls:s1060000:r0:09278e7b2cfa,p0003,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,saved,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,101,1060000,nsga2_ls,25520ece1004f590,3.8393812474948588,3186.2394044603816,-0.8999999999999472,3.8393812474948588,3186.2394044603816,-0.8999999999999472,0.0,0.0,0.0,0.8999999999999473,0.8999999999999472,0.0,5.981348749628523e-11,False,True,True,
S025:i101:nsga2_ls:s1060000:r0:09278e7b2cfa,p0004,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,saved,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,101,1060000,nsga2_ls,49e25f420e7ced39,3.8000240039701447,3537.088588350083,-0.8999999999998044,3.8000240039701447,3537.088588350083,-0.8999999999998044,0.0,0.0,0.0,0.8999999999998045,0.8999999999998044,0.0,2.2156143586471444e-10,False,True,True,
S025:i101:nsga2_ls:s1060001:r1:197ce3161490,p0001,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,saved,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,101,1060001,nsga2_ls,01c9fc69dd180fac,3.8141429131967914,3479.864306298446,-0.8999999999997318,3.8141429131967914,3479.864306298446,-0.8999999999997318,0.0,0.0,0.0,0.8999999999997319,0.8999999999997318,0.0,3.036433326997212e-10,True,True,True,
S025:i101:nsga2_ls:s1060001:r1:197ce3161490,p0002,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,saved,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,101,1060001,nsga2_ls,a5464f41238fcf00,3.817708976931251,3350.331451148805,-0.8999999999999223,3.817708976931251,3350.331451148805,-0.8999999999999223,0.0,0.0,0.0,0.8999999999999224,0.8999999999999223,0.0,8.799361239653081e-11,False,True,True,
S025:i101:nsga2_ls:s1060001:r1:197ce3161490,p0003,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,saved,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,101,1060001,nsga2_ls,392caeb454d9c839,3.868583408882829,3234.481900041018,-0.8999999999998799,3.868583408882829,3234.481900041018,-0.8999999999998799,0.0,0.0,0.0,0.89999999999988,0.8999999999998799,0.0,1.3601209047919838e-10,False,True,True,
S025:i101:nsga2_ls:s1060001:r1:197ce3161490,p0004,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,saved,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,101,1060001,nsga2_ls,50ad11997661927a,3.8801404937939243,3172.3091565341274,-0.8999999999998306,3.8801404937939243,3172.3091565341274,-0.8999999999998306,0.0,0.0,0.0,0.8999999999998307,0.8999999999998306,0.0,1.9183232780051185e-10,False,True,True,
S025:i101:nsga2_ls:s1060001:r1:197ce3161490,p0005,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,saved,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,101,1060001,nsga2_ls,a614bd3c7d1ee2ba,3.906369666042279,3144.6226519237334,-0.8999999999999155,3.906369666042279,3144.6226519237334,-0.8999999999999155,0.0,0.0,0.0,0.8999999999999155,0.8999999999999155,0.0,9.582379334460711e-11,False,True,True,
S025:i101:nsga2_ls:s1060001:r1:197ce3161490,p0006,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,saved,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,101,1060001,nsga2_ls,6291d96e167cc283,3.970285382003471,3071.4963372398097,-0.8999999999999773,3.970285382003471,3071.4963372398097,-0.8999999999999773,0.0,0.0,0.0,0.8999999999999773,0.8999999999999773,0.0,2.5934809855243657e-11,False,True,True,
S025:i101:nsga2_ls:s1060001:r1:197ce3161490,p0007,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,saved,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,101,1060001,nsga2_ls,c87c1d7440068772,3.8182737252790933,3329.3725520593116,-0.899999999999773,3.8182737252790933,3329.3725520593116,-0.899999999999773,0.0,0.0,0.0,0.8999999999997731,0.899999999999773,0.0,2.5707436179800425e-10,False,True,True,
S025:i101:nsga2_ls:s1060001:r1:197ce3161490,p0008,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,saved,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,101,1060001,nsga2_ls,76847b3e5e7cc615,3.9448225468178904,3133.298921302199,-0.8999999999998304,3.9448225468178904,3133.298921302199,-0.8999999999998304,0.0,0.0,0.0,0.8999999999998304,0.8999999999998304,0.0,1.9208812318538548e-10,False,True,True,
S025:i101:nsga2_ls:s1060001:r1:197ce3161490,p0009,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,saved,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,101,1060001,nsga2_ls,8bd54b995b5f750c,3.858242661632914,3328.309356206508,-0.8999999999999247,3.858242661632914,3328.309356206508,-0.8999999999999247,0.0,0.0,0.0,0.8999999999999247,0.8999999999999247,0.0,8.543565854779445e-11,False,True,True,
S025:i101:nsga2_ls:s1060001:r1:197ce3161490,p0010,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,saved,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,101,1060001,nsga2_ls,b291c89a0963583e,3.8685838454060564,3197.300733997062,-0.899999999999953,3.8685838454060564,3197.300733997062,-0.899999999999953,0.0,0.0,0.0,0.8999999999999531,0.899999999999953,0.0,5.3297810609365115e-11,False,True,True,
S025:i101:nsga2_ls:s1060002:r2:c3add9745d62,p0001,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,saved,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,101,1060002,nsga2_ls,f8b0886f287702ea,3.915239986260351,3172.9115874919225,-0.8999999999999492,3.915239986260351,3172.9115874919225,-0.8999999999999492,0.0,0.0,0.0,0.8999999999999493,0.8999999999999492,0.0,5.7625015870144125e-11,False,True,True,
S025:i101:nsga2_ls:s1060002:r2:c3add9745d62,p0002,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,saved,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,101,1060002,nsga2_ls,7884c5e5eb59f981,3.804114699186192,3220.770691148138,-0.8999999999999148,3.804114699186192,3220.770691148138,-0.8999999999999148,0.0,0.0,0.0,0.8999999999999149,0.8999999999999148,0.0,9.660539035394322e-11,True,True,True,
