run_key,solution_id,physical_instance_hash,planning_model,planning_model_fingerprint,execution_model,execution_model_fingerprint,instance_seed,solver_seed,algorithm,decision_hash,planning_F1,planning_F2,planning_F3,replay_F1,replay_F2,replay_F3,replay_minus_planning_F1,replay_minus_planning_F2,replay_minus_planning_F3,replay_final_total_satisfaction,replay_final_min_satisfaction,replay_zero_service_ratio,replay_remaining_supply,representative_selected_before_replay,identity_checked,replay_success,replay_error
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC0:be73b5860c4f,p0002,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,6fe737cbc0947e777689cd40fd4a77830ef2a58cbe2ca285519d5f2094127f01,full,524b17826c1e4e04f464f329734649ba87e61d277d265b70370bec99a9b95988,101,1060000,nsga2,9b09ed2128631685,3.8336119494744136,3207.477307787246,-0.8999999999997499,3.8336119494744136,3207.477307787246,-0.8999999999997499,0.0,0.0,0.0,0.8999999999997499,0.8999999999997499,0.0,2.8327917789283674e-10,False,False,True,
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC0:be73b5860c4f,p0003,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,6fe737cbc0947e777689cd40fd4a77830ef2a58cbe2ca285519d5f2094127f01,full,524b17826c1e4e04f464f329734649ba87e61d277d265b70370bec99a9b95988,101,1060000,nsga2,f82b16ab4d8ccac7,3.819881295891957,3330.8204073728066,-0.8999999999997206,3.819881295891957,3330.8204073728066,-0.8999999999997206,0.0,0.0,0.0,0.8999999999997206,0.8999999999997206,0.0,3.16433101943403e-10,True,False,True,
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:0308a08a8570,p0001,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,524b17826c1e4e04f464f329734649ba87e61d277d265b70370bec99a9b95988,full,524b17826c1e4e04f464f329734649ba87e61d277d265b70370bec99a9b95988,101,1060000,nsga2,7ed204e0549ad492,3.890503608626403,3188.7951419825977,-0.8999999999999221,3.890503608626403,3188.7951419825977,-0.8999999999999221,0.0,0.0,0.0,0.8999999999999222,0.8999999999999221,0.0,8.836309461912606e-11,False,True,True,
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:0308a08a8570,p0002,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,524b17826c1e4e04f464f329734649ba87e61d277d265b70370bec99a9b95988,full,524b17826c1e4e04f464f329734649ba87e61d277d265b70370bec99a9b95988,101,1060000,nsga2,9b09ed2128631685,3.8336119494744136,3207.477307787246,-0.8999999999997499,3.8336119494744136,3207.477307787246,-0.8999999999997499,0.0,0.0,0.0,0.8999999999997499,0.8999999999997499,0.0,2.8327917789283674e-10,False,True,True,
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:0308a08a8570,p0003,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,524b17826c1e4e04f464f329734649ba87e61d277d265b70370bec99a9b95988,full,524b17826c1e4e04f464f329734649ba87e61d277d265b70370bec99a9b95988,101,1060000,nsga2,f82b16ab4d8ccac7,3.819881295891957,3330.8204073728066,-0.8999999999997206,3.819881295891957,3330.8204073728066,-0.8999999999997206,0.0,0.0,0.0,0.8999999999997206,0.8999999999997206,0.0,3.16433101943403e-10,True,True,True,
S025:i101:nsga2:s1060001:r1:PR0_HT1_EC1:a8aa4bbc9a00,p0001,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,85d1f0460b6947ef06c23c653afe830f996c94931f9ffad29ee207295ab540cb,full,524b17826c1e4e04f464f329734649ba87e61d277d265b70370bec99a9b95988,101,1060001,nsga2,62a88040637f134d,3.8189070513325865,3314.6168460812664,-0.8999999999999059,3.8189070513325865,3314.6168460812664,-0.8999999999999059,0.0,0.0,0.0,0.899999999999906,0.8999999999999059,0.0,1.0668088634702144e-10,False,False,True,
S025:i101:nsga2:s1060001:r1:PR0_HT1_EC1:a8aa4bbc9a00,p0002,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,85d1f0460b6947ef06c23c653afe830f996c94931f9ffad29ee207295ab540cb,full,524b17826c1e4e04f464f329734649ba87e61d277d265b70370bec99a9b95988,101,1060001,nsga2,eb30a90afbba81db,3.8401979012358973,3233.94475819742,-0.8999999999998994,3.8401979012358973,3233.94475819742,-0.8999999999998994,0.0,0.0,0.0,0.8999999999998995,0.8999999999998994,0.0,1.1390000054234406e-10,False,False,True,
S025:i101:nsga2:s1060001:r1:PR0_HT1_EC1:a8aa4bbc9a00,p0003,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,85d1f0460b6947ef06c23c653afe830f996c94931f9ffad29ee207295ab540cb,full,524b17826c1e4e04f464f329734649ba87e61d277d265b70370bec99a9b95988,101,1060001,nsga2,b225130016f2708d,3.837809420581558,3234.539305527271,-0.8999999999997318,3.837809420581558,3234.539305527271,-0.8999999999997318,0.0,0.0,0.0,0.8999999999997319,0.8999999999997318,0.0,3.036717544091516e-10,False,False,True,
S025:i101:nsga2:s1060001:r1:PR0_HT1_EC1:a8aa4bbc9a00,p0004,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,85d1f0460b6947ef06c23c653afe830f996c94931f9ffad29ee207295ab540cb,full,524b17826c1e4e04f464f329734649ba87e61d277d265b70370bec99a9b95988,101,1060001,nsga2,3d08b7ea39abf64c,3.8409708992028744,3222.8570538879676,-0.8999999999997258,3.8409708992028744,3222.8570538879676,-0.8999999999997258,0.0,0.0,0.0,0.8999999999997259,0.8999999999997258,0.0,3.1043612125358777e-10,False,False,True,
S025:i101:nsga2:s1060001:r1:PR0_HT1_EC1:a8aa4bbc9a00,p0005,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,85d1f0460b6947ef06c23c653afe830f996c94931f9ffad29ee207295ab540cb,full,524b17826c1e4e04f464f329734649ba87e61d277d265b70370bec99a9b95988,101,1060001,nsga2,7800ac20c1ff6cd9,3.8134249653683434,3384.469528889831,-0.8999999999997058,3.8134249653683434,3384.469528889831,-0.8999999999997058,0.0,0.0,0.0,0.8999999999997059,0.8999999999997058,0.0,3.3308111824226216e-10,False,False,True,
S025:i101:nsga2:s1060001:r1:PR0_HT1_EC1:a8aa4bbc9a00,p0006,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,v2,85d1f0460b6947ef06c23c653afe830f996c94931f9ffad29ee207295ab540cb,full,524b17826c1e4e04f464f329734649ba87e61d277d265b70370bec99a9b95988,101,1060001,nsga2,2057d76693e4afa8,3.7962248262832894,3420.7022802754796,-0.8999999999997058,3.7962248262832894,3420.7022802754796,-0.8999999999997058,0.0,0.0,0.0,0.8999999999997059,0.8999999999997058,0.0,3.3301716939604376e-10,True,False,True,
