run_key,case_id,size_group,instance_seed,solver_seed,algorithm,point_id,decision_hash,F1,F2,F3,final_total_satisfaction,final_min_satisfaction,crowding_distance,representative
S025:i101:nsga2_alns:s1060000:r0:e950c3866ff0,S025,small,101,1060000,nsga2_alns,p0001,3c74fd89c92538db,3.835411355551848,3160.1239009975943,-0.8999999999998994,0.8999999999998995,0.8999999999998994,1.2785225008929069,False
S025:i101:nsga2_alns:s1060000:r0:e950c3866ff0,S025,small,101,1060000,nsga2_alns,p0002,381ed6c65489972f,3.8321721947506897,3325.718626269517,-0.8999999999998645,0.8999999999998646,0.8999999999998645,0.8293895188809522,False
S025:i101:nsga2_alns:s1060000:r0:e950c3866ff0,S025,small,101,1060000,nsga2_alns,p0003,54d8282e154e0bbf,3.7777322938162263,3484.6577570454356,-0.8999999999998143,0.8999999999998144,0.8999999999998143,0.706691795870246,False
S025:i101:nsga2_alns:s1060000:r0:e950c3866ff0,S025,small,101,1060000,nsga2_alns,p0004,b58b5953ba841c4b,3.765897851912105,3535.2312444787335,-0.8999999999998044,0.8999999999998045,0.8999999999998044,,True
S025:i101:nsga2_alns:s1060000:r0:e950c3866ff0,S025,small,101,1060000,nsga2_alns,p0005,7cb9e5192b1b5306,3.799077201282839,3370.7329118881426,-0.8999999999997645,0.8999999999997647,0.8999999999997645,0.9573893223877745,False
S025:i101:nsga2_alns:s1060000:r0:e950c3866ff0,S025,small,101,1060000,nsga2_alns,p0006,fabc74ee261d2535,3.8474108398210145,2986.259491392609,-0.8999999999997318,0.8999999999997319,0.8999999999997318,,False
S025:i101:nsga2_alns:s1060001:r1:d464791de550,S025,small,101,1060001,nsga2_alns,p0001,b43c0bd499e0edb5,3.868583408882829,3255.155237794424,-0.8999999999998799,0.89999999999988,0.8999999999998799,0.7833561756464065,False
S025:i101:nsga2_alns:s1060001:r1:d464791de550,S025,small,101,1060001,nsga2_alns,p0002,7ad0f0050eb61c9e,3.907393676122592,3216.302210907184,-0.8999999999997752,0.8999999999997753,0.8999999999997752,1.2166438243535938,False
S025:i101:nsga2_alns:s1060001:r1:d464791de550,S025,small,101,1060001,nsga2_alns,p0003,a29a7a6a6024fc68,3.875095270417553,3224.0719270221166,-0.8999999999997752,0.8999999999997753,0.8999999999997752,0.3119553996869602,False
S025:i101:nsga2_alns:s1060001:r1:d464791de550,S025,small,101,1060001,nsga2_alns,p0004,f230895a11639f53,3.8128425400883366,3350.881669754187,-0.8999999999997318,0.8999999999997319,0.8999999999997318,,True
S025:i101:nsga2_alns:s1060001:r1:d464791de550,S025,small,101,1060001,nsga2_alns,p0005,79ac4f58bbb87653,4.087176767575796,3122.9841694906336,-0.8999999999995857,0.8999999999996682,0.8999999999995857,,False
S025:i101:nsga2_alns:s1060002:r2:2cab7dc17907,S025,small,101,1060002,nsga2_alns,p0001,e5e32e42c4083994,3.7963900044050263,3180.914041441418,-0.8999999999997881,0.8999999999997882,0.8999999999997881,,True
S025:i101:nsga2_alns:s1060002:r2:2cab7dc17907,S025,small,101,1060002,nsga2_alns,p0002,278e1599aa151fc6,3.8538577159750265,3060.870148937753,-0.89999999999973,0.8999999999997301,0.89999999999973,,False
S025:i101:nsga2_ls:s1060000:r0:276d56f6d0a1,S025,small,101,1060000,nsga2_ls,p0001,8eaed734cc85679a,3.84493088779746,3244.4800872849128,-0.8999999999999374,0.8999999999999375,0.8999999999999374,1.1685757115369568,False
S025:i101:nsga2_ls:s1060000:r0:276d56f6d0a1,S025,small,101,1060000,nsga2_ls,p0002,8797ff8adf4f560b,3.8027594923707833,3335.739996081095,-0.8999999999999043,0.8999999999999044,0.8999999999999043,1.1113105307038116,False
S025:i101:nsga2_ls:s1060000:r0:276d56f6d0a1,S025,small,101,1060000,nsga2_ls,p0003,b7ee59f7576c7f82,3.9356574954264962,3243.5038737376303,-0.8999999999998504,0.8999999999998505,0.8999999999998504,,False
S025:i101:nsga2_ls:s1060000:r0:276d56f6d0a1,S025,small,101,1060000,nsga2_ls,p0004,ea64ee48da237370,3.7880373391346183,3587.276405989749,-0.8999999999998438,0.8999999999998439,0.8999999999998438,,True
S025:i101:nsga2_ls:s1060000:r0:276d56f6d0a1,S025,small,101,1060000,nsga2_ls,p0005,52412764ef1c7e50,3.7975516544020973,3516.183060925646,-0.8999999999997167,0.8999999999997167,0.8999999999997167,0.8314242884630432,False
S025:i101:nsga2_ls:s1060001:r1:545ac16af15b,S025,small,101,1060001,nsga2_ls,p0001,47475a3bec2a46ab,3.79012860308098,3203.7170042286757,-0.8999999999999259,0.899999999999926,0.8999999999999259,1.978045901462823,False
S025:i101:nsga2_ls:s1060001:r1:545ac16af15b,S025,small,101,1060001,nsga2_ls,p0002,02db08c38395f6f6,3.764849948865446,3473.425800837145,-0.899999999999863,0.899999999999863,0.899999999999863,,True
S025:i101:nsga2_ls:s1060001:r1:545ac16af15b,S025,small,101,1060001,nsga2_ls,p0003,8eb17ce43d7c4368,3.928305784332605,3162.5231971906223,-0.8999999999998317,0.8999999999998493,0.8999999999998317,0.9254186407958955,False
S025:i101:nsga2_ls:s1060001:r1:545ac16af15b,S025,small,101,1060001,nsga2_ls,p0004,5a76ea13489d877f,4.0800039820200755,3135.6128218831277,-0.8999999999997877,0.8999999999998091,0.8999999999997877,,False
S025:i101:nsga2_ls:s1060001:r1:545ac16af15b,S025,small,101,1060001,nsga2_ls,p0005,6564bfdb110aa573,3.8312620451300337,3181.605264154551,-0.899999999999776,0.8999999999997761,0.899999999999776,0.5603859636953934,False
S025:i101:nsga2_ls:s1060002:r2:cadd1900234e,S025,small,101,1060002,nsga2_ls,p0001,d2a409534531713b,3.804114699186192,3220.770691148138,-0.8999999999999148,0.8999999999999149,0.8999999999999148,,True
S025:i101:nsga2_ls:s1060002:r2:cadd1900234e,S025,small,101,1060002,nsga2_ls,p0002,84a4f3f3dba3edd5,3.915239986260351,3181.1275645689275,-0.8999999999999492,0.8999999999999493,0.8999999999999492,,False
S025:i101:nsga2:s1060000:r0:0af571025fef,S025,small,101,1060000,nsga2,p0001,41c4217996ae654b,3.84097582682699,3116.600523201301,-0.8999999999999344,0.8999999999999345,0.8999999999999344,1.0325807362497157,False
S025:i101:nsga2:s1060000:r0:0af571025fef,S025,small,101,1060000,nsga2,p0002,9db73d3f76f36606,3.806897124810706,3322.4459917659638,-0.8999999999999322,0.8999999999999322,0.8999999999999322,0.8230925492137422,False
S025:i101:nsga2:s1060000:r0:0af571025fef,S025,small,101,1060000,nsga2,p0003,65135c2ac04ebddd,3.7782310955182665,3396.7715155603187,-0.899999999999896,0.8999999999998961,0.899999999999896,,True
S025:i101:nsga2:s1060000:r0:0af571025fef,S025,small,101,1060000,nsga2,p0004,4a8dff1f04b187b0,3.8130632148923715,3216.891335484359,-0.8999999999997752,0.8999999999997753,0.8999999999997752,1.0463877021342953,False
S025:i101:nsga2:s1060000:r0:0af571025fef,S025,small,101,1060000,nsga2,p0005,5cb1ed92e9aad688,3.7885307816930593,3385.9432201885675,-0.8999999999997318,0.8999999999997319,0.8999999999997318,0.5495361683807827,False
S025:i101:nsga2:s1060000:r0:0af571025fef,S025,small,101,1060000,nsga2,p0006,37d2c5c94c25d92a,3.8735130021316424,3097.892847263331,-0.8999999999997054,0.8999999999997055,0.8999999999997054,,False
S025:i101:nsga2:s1060001:r1:c61cd53925a5,S025,small,101,1060001,nsga2,p0001,34a3dac60a388e41,3.8015910683116587,3204.482602950757,-0.8999999999998798,0.8999999999998799,0.8999999999998798,,True
