run_key,case_id,instance_seed,solver_seed,algorithm,evaluations,unmet_area,time_cost,neg_min_satisfaction,final_total_satisfaction,final_min_satisfaction
S025:i101:nsga2_alns:s1060000:r0:e950c3866ff0,S025,101,1060000,nsga2_alns,32.0,3.8425408816444433,3585.248061353501,-0.899999999999794,0.8999999999997941,0.899999999999794
S025:i101:nsga2_alns:s1060000:r0:e950c3866ff0,S025,101,1060000,nsga2_alns,95.0,3.8425408816444433,3585.248061353501,-0.899999999999794,0.8999999999997941,0.899999999999794
S025:i101:nsga2_alns:s1060000:r0:e950c3866ff0,S025,101,1060000,nsga2_alns,175.0,3.7880373391346183,3733.7789482131675,-0.8999999999998438,0.8999999999998439,0.8999999999998438
S025:i101:nsga2_alns:s1060000:r0:e950c3866ff0,S025,101,1060000,nsga2_alns,258.0,3.765897851912105,3535.2312444787335,-0.8999999999998044,0.8999999999998045,0.8999999999998044
S025:i101:nsga2_alns:s1060000:r0:e950c3866ff0,S025,101,1060000,nsga2_alns,340.0,3.765897851912105,3535.2312444787335,-0.8999999999998044,0.8999999999998045,0.8999999999998044
S025:i101:nsga2_alns:s1060000:r0:e950c3866ff0,S025,101,1060000,nsga2_alns,422.0,3.765897851912105,3535.2312444787335,-0.8999999999998044,0.8999999999998045,0.8999999999998044
S025:i101:nsga2_alns:s1060000:r0:e950c3866ff0,S025,101,1060000,nsga2_alns,499.0,3.765897851912105,3535.2312444787335,-0.8999999999998044,0.8999999999998045,0.8999999999998044
S025:i101:nsga2_alns:s1060000:r0:e950c3866ff0,S025,101,1060000,nsga2_alns,500.0,3.765897851912105,3535.2312444787335,-0.8999999999998044,0.8999999999998045,0.8999999999998044
S025:i101:nsga2_alns:s1060001:r1:d464791de550,S025,101,1060001,nsga2_alns,32.0,3.861087082937382,3795.0486769333947,-0.8999999999996001,0.8999999999996002,0.8999999999996001
S025:i101:nsga2_alns:s1060001:r1:d464791de550,S025,101,1060001,nsga2_alns,111.0,3.861087082937382,3795.0486769333947,-0.8999999999996001,0.8999999999996002,0.8999999999996001
S025:i101:nsga2_alns:s1060001:r1:d464791de550,S025,101,1060001,nsga2_alns,187.0,3.861087082937382,3795.0486769333947,-0.8999999999996001,0.8999999999996002,0.8999999999996001
S025:i101:nsga2_alns:s1060001:r1:d464791de550,S025,101,1060001,nsga2_alns,257.0,3.861087082937382,3795.0486769333947,-0.8999999999996001,0.8999999999996002,0.8999999999996001
S025:i101:nsga2_alns:s1060001:r1:d464791de550,S025,101,1060001,nsga2_alns,340.0,3.8128425400883366,3350.881669754187,-0.8999999999997318,0.8999999999997319,0.8999999999997318
S025:i101:nsga2_alns:s1060001:r1:d464791de550,S025,101,1060001,nsga2_alns,428.0,3.8128425400883366,3350.881669754187,-0.8999999999997318,0.8999999999997319,0.8999999999997318
S025:i101:nsga2_alns:s1060001:r1:d464791de550,S025,101,1060001,nsga2_alns,492.0,3.8128425400883366,3350.881669754187,-0.8999999999997318,0.8999999999997319,0.8999999999997318
S025:i101:nsga2_alns:s1060001:r1:d464791de550,S025,101,1060001,nsga2_alns,500.0,3.8128425400883366,3350.881669754187,-0.8999999999997318,0.8999999999997319,0.8999999999997318
S025:i101:nsga2_alns:s1060002:r2:2cab7dc17907,S025,101,1060002,nsga2_alns,32.0,3.889759952321259,3490.994676982791,-0.8999999999999948,0.8999999999999948,0.8999999999999948
S025:i101:nsga2_alns:s1060002:r2:2cab7dc17907,S025,101,1060002,nsga2_alns,93.0,3.851077342652407,3519.3085449171094,-0.8999999999997877,0.89999999999981,0.8999999999997877
S025:i101:nsga2_alns:s1060002:r2:2cab7dc17907,S025,101,1060002,nsga2_alns,170.0,3.830204642412406,3363.879594279515,-0.8999999999999387,0.8999999999999388,0.8999999999999387
S025:i101:nsga2_alns:s1060002:r2:2cab7dc17907,S025,101,1060002,nsga2_alns,249.0,3.830204642412406,3363.879594279515,-0.8999999999999387,0.8999999999999388,0.8999999999999387
S025:i101:nsga2_alns:s1060002:r2:2cab7dc17907,S025,101,1060002,nsga2_alns,331.0,3.830204642412406,3355.9689651993826,-0.8999999999999387,0.8999999999999388,0.8999999999999387
S025:i101:nsga2_alns:s1060002:r2:2cab7dc17907,S025,101,1060002,nsga2_alns,402.0,3.7963900044050263,3180.914041441418,-0.8999999999997881,0.8999999999997882,0.8999999999997881
S025:i101:nsga2_alns:s1060002:r2:2cab7dc17907,S025,101,1060002,nsga2_alns,468.0,3.7963900044050263,3180.914041441418,-0.8999999999997881,0.8999999999997882,0.8999999999997881
S025:i101:nsga2_alns:s1060002:r2:2cab7dc17907,S025,101,1060002,nsga2_alns,500.0,3.7963900044050263,3180.914041441418,-0.8999999999997881,0.8999999999997882,0.8999999999997881
S025:i101:nsga2_ls:s1060000:r0:276d56f6d0a1,S025,101,1060000,nsga2_ls,32.0,3.8425408816444433,3585.248061353501,-0.899999999999794,0.8999999999997941,0.899999999999794
S025:i101:nsga2_ls:s1060000:r0:276d56f6d0a1,S025,101,1060000,nsga2_ls,110.0,3.809080957635489,3619.7935956220003,-0.8999999999996001,0.8999999999996002,0.8999999999996001
S025:i101:nsga2_ls:s1060000:r0:276d56f6d0a1,S025,101,1060000,nsga2_ls,174.0,3.7880373391346183,3587.276405989749,-0.8999999999998438,0.8999999999998439,0.8999999999998438
S025:i101:nsga2_ls:s1060000:r0:276d56f6d0a1,S025,101,1060000,nsga2_ls,245.0,3.7880373391346183,3587.276405989749,-0.8999999999998438,0.8999999999998439,0.8999999999998438
S025:i101:nsga2_ls:s1060000:r0:276d56f6d0a1,S025,101,1060000,nsga2_ls,333.0,3.7880373391346183,3587.276405989749,-0.8999999999998438,0.8999999999998439,0.8999999999998438
