zone,capacity_scale,case_id,instance_seed,solver_seed,solver_repeat,model_id,solution_index,decision_hash,is_full_planning_model,planning_F1,planning_F2,planning_F3,execution_F1,execution_F2,execution_F3,execution_minus_planning_F1,execution_minus_planning_F2,execution_minus_planning_F3
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC1,11,afe25f8777aacff2,True,7.093821238602444,662.8880148216786,-0.0,7.093821238602444,662.8880148216786,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC1,12,57ea7e27237f6f1b,True,7.068745250760525,720.5727002124717,-0.0,7.068745250760525,720.5727002124717,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR0_HT1_EC1,0,3c42cb3606067948,False,7.0243339322283385,877.8385349337477,-0.0,6.986240743701329,1037.5542290711905,-0.0,-0.03809318852700905,159.71569413744282,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR0_HT1_EC1,1,aa7a2a73687e3deb,False,7.0342123516812,876.1084009630852,-0.0,6.996119163154217,1035.8240951005282,-0.0,-0.03809318852698329,159.71569413744305,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR0_HT1_EC1,2,12107015ae80e154,False,6.947164703648064,1131.8348304109577,-0.0,6.819450198209346,1242.6058387527426,-0.0,-0.12771450543871854,110.77100834178486,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR0_HT1_EC1,3,babd5b55c9963b3c,False,6.960369498511463,1068.165433263875,-0.0,6.8374734024631865,1206.9257661145189,-0.0,-0.12289609604827678,138.76033285064386,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR0_HT1_EC1,4,3498640c4b18126e,False,6.9504910790586045,1069.8955672345373,-0.0,6.827594983010299,1208.6559000851812,-0.0,-0.1228960960483052,138.76033285064386,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR0_HT1_EC1,5,782fe9af69485404,False,6.999172309271133,995.5246040700313,-0.0,6.926394350395106,1076.6309956221558,-0.0,-0.0727779588760269,81.10639155212448,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR0_HT1_EC1,6,355649f358d494b5,False,6.989293889818273,997.2547380406938,-0.0,6.916515930942219,1078.3611295928185,-0.0,-0.07277795887605443,81.1063915521247,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR0_HT1_EC1,7,a30f8023357396e6,False,7.061146466565996,707.7954129083466,-0.0,7.014656996766921,811.7187111835295,-0.0,-0.04648946979907542,103.9232982751829,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR0_HT1_EC1,8,31c02b898fc5d362,False,7.071024886018857,706.0652789376841,-0.0,7.024535416219781,809.9885772128671,-0.0,-0.04648946979907631,103.92329827518301,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR0_HT1_EC1,9,bbb4a869f3242460,False,7.083942819149582,664.6181487923411,-0.0,7.083942819149582,664.6181487923411,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR0_HT1_EC1,10,98faec5ea93d0909,False,7.093821238602444,662.8880148216786,-0.0,7.093821238602444,662.8880148216786,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT0_EC1,0,7b71b8538835f00e,False,6.845294962258545,1129.0010761857302,-0.0,6.827594983010299,1184.3027349587906,-0.0,-0.017699979248245512,55.30165877306035,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT0_EC1,1,01d81c1a556ecd20,False,6.819450198209346,1162.9510148532918,-0.0,6.819450198209346,1242.6058387527426,-0.0,0.0,79.65482389945078,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT0_EC1,2,6c4f15967df554b7,False,6.829328617662233,1161.2208808826294,-0.0,6.829328617662233,1240.8757047820802,-0.0,0.0,79.65482389945078,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT0_EC1,3,311e54f0c837f8ba,False,6.855173381711432,1127.2709422150679,-0.0,6.8374734024631865,1206.9257661145189,-0.0,-0.017699979248245512,79.654823899451,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT0_EC1,4,6e16ec8be2dedf7c,False,6.9329036703496705,996.0859538971196,-0.0,6.916515930942219,1078.3611295928185,-0.0,-0.01638773940745164,82.27517569569898,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT0_EC1,5,b3a9e7a7ecd8442b,False,6.811851414014816,1356.8876780105995,-0.0,6.819450198209346,1370.0391294884269,-0.0,0.007598784194529529,13.151451477827322,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT0_EC1,6,708a0da55b6f9a49,False,6.96996105623165,882.2236576375433,-0.0,6.96996105623165,882.2236576375433,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT0_EC1,7,0d61c1914c82e202,False,6.979839475684511,880.4935236668807,-0.0,6.979839475684511,880.4935236668807,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT0_EC1,8,9e3765b3afae802c,False,7.014656996766921,811.7187111835295,-0.0,7.014656996766921,811.7187111835295,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT0_EC1,9,17dcc72544c6b81e,False,7.024535416219781,809.9885772128671,-0.0,7.024535416219781,809.9885772128671,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT0_EC1,10,a8972a117dffd24d,False,7.083942819149582,664.6181487923411,-0.0,7.083942819149582,664.6181487923411,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT0_EC1,11,8dd63fcd407edde2,False,7.093821238602444,662.8880148216786,-0.0,7.093821238602444,662.8880148216786,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT0_EC1,12,694df61ceba2528a,False,7.052439907808184,774.7971176619396,-0.0,7.052439907808184,774.7971176619396,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT0_EC1,13,64cba29933fc6f2e,False,7.042561488355323,776.5272516326022,-0.0,7.042561488355323,776.5272516326022,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT0_EC1,14,8091dda83f2dfffc,False,7.068745250760525,748.4688981436017,-0.0,7.068745250760525,748.4688981436017,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT0_EC1,15,daa3ae1b91f250e7,False,7.078623670213386,718.8425662418092,-0.0,7.078623670213386,718.8425662418092,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,0,17f5967e22085cf5,False,4.532757880055506,5027.05519257525,-0.8678714859437232,6.829874618268658,1390.9736550980047,-0.0,2.297116738213152,-3636.081537477245,0.8678714859437232
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,1,f7b3d930cdf94093,False,4.544170196602644,5024.500643650092,-0.8678714859437232,6.821729833467703,1395.2312366399349,-0.0,2.2775596368650595,-3629.269407010157,0.8678714859437232
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,2,1cf0727b6e4aef4b,False,4.528251717410251,5050.013104580583,-0.8678714859436998,6.829874618268658,1390.9736550980047,-0.0,2.3016229008584066,-3659.039449482578,0.8678714859436998
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,3,c372f185ca3aab9f,False,5.81048087756818,4067.3713031685447,-0.5792682926829268,6.995037044073568,1025.2373413893456,-0.0,1.1845561665053879,-3042.133961779199,0.5792682926829268
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,4,52a18a0c9bf3b6c7,False,5.842915287098676,3870.041163068089,-0.5612244897959183,7.024535416219781,809.9885772128671,-0.0,1.1816201291211046,-3060.052585855222,0.5612244897959183
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,5,cefa1863f33f9578,False,5.8372944173995975,3949.503532906394,-0.5612244897959183,6.96996105623165,882.2236576375433,-0.0,1.1326666388320525,-3067.2798752688504,0.5612244897959183
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,6,89c855ddcf0294ba,False,5.823239145072931,4066.827566355874,-0.5182926829268293,6.995037044073568,1025.2373413893456,-0.0,1.1717978990006372,-3041.5902249665282,0.5182926829268293
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,7,994c553c480671f9,False,5.785258646099938,4066.827566355874,-0.5,6.995037044073568,1025.2373413893456,-0.0,1.20977839797363,-3041.5902249665282,0.5
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,8,b229ab1a27545f4d,False,6.0236621085210755,3572.5271295732837,-0.5,6.995037044073568,1025.2373413893456,-0.0,0.9713749355524923,-2547.289788183938,0.5
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,9,985dccd2a5c40ea5,False,5.840171887981812,3871.0296469476707,-0.4878048780487805,7.024535416219781,809.9885772128671,-0.0,1.1843635282379683,-3061.0410697348034,0.4878048780487805
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,10,4b55a74c39476d0e,False,6.107362954586695,3526.6113055626165,-0.45918367346938777,7.016936632025251,922.4854888845425,-0.0,0.9095736774385559,-2604.125816678074,0.45918367346938777
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,11,1be58d91cec11329,False,5.780334523195965,3900.628877495573,-0.44871794871794873,6.979839475684511,880.4935236668807,-0.0,1.199504952488546,-3020.135353828692,0.44871794871794873
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,12,433ef2fb19b0298c,False,5.8147295785227415,3871.0296469476707,-0.4166666666666667,7.024535416219781,809.9885772128671,-0.0,1.209805837697039,-3061.0410697348034,0.4166666666666667
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,13,44a77cee2e030ab5,False,6.018873356946206,3573.0708663859546,-0.4166666666666667,6.995037044073568,1025.2373413893456,-0.0,0.9761636871273618,-2547.833524996609,0.4166666666666667
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,14,922e667a7d1455af,False,6.02844579107181,3572.219350077569,-0.38461538461538464,6.995037044073568,992.9904353385564,-0.0,0.9665912530017575,-2579.2289147390125,0.38461538461538464
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,15,b0289d5140841153,False,6.292362436347563,3350.5837555790513,-0.35714285714285715,7.052439907808184,776.6878849484541,-0.0,0.7600774714606207,-2573.895870630597,0.35714285714285715
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,16,34a711359985335f,False,6.267580109772,3373.5416675843844,-0.3353658536585366,7.048228533435271,825.3942152012354,-0.0,0.7806484236632709,-2548.147452383149,0.3353658536585366
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,17,4dc9fa278cb9d15f,False,6.36424390582888,3348.3369861496076,-0.28061224489795916,7.052439907808184,776.6878849484541,-0.0,0.6881960019793034,-2571.6491012011534,0.28061224489795916
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,18,99eff3763cb46d83,False,6.246820027219396,3420.544965220394,-0.2564102564102564,7.048228533435271,825.3942152012354,-0.0,0.8014085062158749,-2595.1507500191583,0.2564102564102564
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,19,ba3c8b4eb0d9487e,False,6.284695201140526,3373.4022132467094,-0.25,7.042561488355323,778.4180189191165,-0.0,0.7578662872147977,-2594.984194327593,0.25
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,20,8e6cff53446ca7ad,False,6.590660709533896,2387.2186563702253,-0.20408163265306123,7.052439907808184,776.6878849484541,-0.0,0.4617791982742876,-1610.530771421771,0.20408163265306123
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,21,1087cdc0e79eba39,False,6.585032999857713,2456.0923923862265,-0.20408163265306123,7.058482314517077,822.6037089591215,-0.0,0.4734493146593639,-1633.4886834271051,0.20408163265306123
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,22,ecac52184f0c90b1,False,6.536449952593118,2458.3391618156697,-0.19230769230769232,7.048228533435271,825.3942152012354,-0.0,0.5117785808421527,-1632.9449466144342,0.19230769230769232
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,23,9eb27a6da5b1ba26,False,6.528518052876863,2458.8828986283406,-0.19230769230769232,7.048228533435271,823.6911825844633,-0.0,0.5197104805584081,-1635.1917160438775,0.19230769230769232
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,24,4ef2881dce43bf3e,False,6.286907757094646,3351.979008700108,-0.16666666666666666,7.052439907808184,776.6878849484541,-0.0,0.765532150713538,-2575.2911237516537,0.16666666666666666
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,25,4e91815dcc1a1ba7,False,6.249334673311914,3374.629141209726,-0.16666666666666666,7.048228533435271,825.3942152012354,-0.0,0.7988938601233571,-2549.2349260084907,0.16666666666666666
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,26,177c5fb193fc59a5,False,6.605858277922954,2292.9415528843565,-0.15306122448979592,7.052439907808184,774.7971176619396,-0.0,0.4465816298852294,-1518.1444352224169,0.15306122448979592
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,27,4b855c6f0330cac9,False,6.583286877323383,2319.9862345071006,-0.10204081632653061,7.048228533435271,821.8004152979488,-0.0,0.464941656111888,-1498.1858192091518,0.10204081632653061
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,28,a083044d8f78c210,False,6.904635258359354,704.0078882202506,-0.0,7.093821238602444,662.8880148216786,-0.0,0.18918598024308952,-41.119873398572054,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,29,4da2e6927f0da410,False,6.567156144261677,2382.416631472054,-0.0,7.048228533435271,821.8004152979488,-0.0,0.48107238917359396,-1560.6162161741054,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,30,889fdbd3e2360614,False,6.874240121581239,1169.3587059172264,-0.0,7.093821238602444,662.8880148216786,-0.0,0.21958111702120497,-506.47069109554786,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,31,b80b0f0dc69a5d8c,False,6.880831837991047,1075.352110645208,-0.0,7.093821238602444,662.8880148216786,-0.0,0.21298940061139682,-412.46409582352953,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,32,4afba8e246326d35,False,6.792509897502747,1871.3234906472276,-0.0,7.093821238602444,662.8880148216786,-0.0,0.30131134109969704,-1208.435475825549,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,33,7e166ff977d9ef81,False,6.768589555792446,1933.6590732451054,-0.0,7.093821238602444,662.8880148216786,-0.0,0.3252316828099975,-1270.771058423427,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,34,a9565a8beb63fdb9,False,6.773899549567069,1895.6766557736182,-0.0,7.093821238602444,662.8880148216786,-0.0,0.31992168903537443,-1232.7886409519397,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,35,1e9a8acae592f858,False,6.795413076483857,1866.2143927969114,-0.0,7.093821238602444,662.8880148216786,-0.0,0.29840816211858634,-1203.3263779752328,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,36,74047ea86277f249,False,6.688787063147219,2065.9052056866203,-0.0,7.078623670213386,743.1957313681997,-0.0,0.38983660706616696,-1322.7094743184207,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,37,3ed489cf05fa65aa,False,6.683565679572183,2156.5057357250944,-0.0,7.078623670213386,742.3442150598137,-0.0,0.3950579906412024,-1414.1615206652807,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,38,304958a71d22eccd,False,6.719196158368587,2018.0503917422247,-0.0,7.078623670213386,718.8425662418092,-0.0,0.3594275118447987,-1299.2078255004155,0.0
transition,0.00022938722595187606,S025,101,1060000,0,PR1_HT1_EC0,39,effcaf52c5d11abe,False,6.878726150804589,1144.2258466612093,-0.0,7.093821238602444,662.8880148216786,-0.0,0.21509508779785502,-481.33783183953074,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT1_EC1,0,d68de0edc8e5a9f5,True,6.819450198209346,1242.6058387527426,-0.0,6.819450198209346,1242.6058387527426,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT1_EC1,1,5d4cf4d372a4048a,True,6.916515930942219,1078.3611295928185,-0.0,6.916515930942219,1078.3611295928185,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT1_EC1,2,01a73c1572d449c7,True,6.926394350395106,1076.6309956221558,-0.0,6.926394350395106,1076.6309956221558,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT1_EC1,3,a3d99c41e465de13,True,6.827594983010299,1184.3027349587906,-0.0,6.827594983010299,1184.3027349587906,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT1_EC1,4,cd18f4daab890a5c,True,6.90891714674769,1169.5901961316183,-0.0,6.90891714674769,1169.5901961316183,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT1_EC1,5,90ef2f3fe6865887,True,6.811851414014816,1381.5544924120095,-0.0,6.811851414014816,1381.5544924120095,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT1_EC1,6,0d237c9f0eaf13b7,True,6.96996105623165,882.2236576375433,-0.0,6.96996105623165,882.2236576375433,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT1_EC1,7,762411102c43b8bc,True,7.014656996766921,811.7187111835295,-0.0,7.014656996766921,811.7187111835295,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT1_EC1,8,9f3ac71ae2953e80,True,6.979839475684511,880.4935236668807,-0.0,6.979839475684511,880.4935236668807,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT1_EC1,9,234b055ba55fd2f7,True,7.024535416219781,809.9885772128671,-0.0,7.024535416219781,809.9885772128671,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT1_EC1,10,d3ada5a0ccb00119,True,7.083942819149582,664.6181487923411,-0.0,7.083942819149582,664.6181487923411,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT1_EC1,11,3a187a1e0f6de221,True,7.093821238602444,662.8880148216786,-0.0,7.093821238602444,662.8880148216786,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT1_EC1,12,c35e743c090a05fe,True,7.052439907808184,774.7971176619396,-0.0,7.052439907808184,774.7971176619396,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT1_EC1,13,930d64555993e9b1,True,7.042561488355323,776.5272516326022,-0.0,7.042561488355323,776.5272516326022,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT1_EC1,14,8cb6c742b636ed63,True,7.068745250760525,720.5727002124717,-0.0,7.068745250760525,720.5727002124717,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT1_EC1,15,f5e367dc90be133b,True,7.078623670213386,718.8425662418092,-0.0,7.078623670213386,718.8425662418092,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR0_HT1_EC1,0,43fdee5e47fa0aa7,False,6.989293889818273,997.2547380406938,-0.0,6.916515930942219,1078.3611295928185,-0.0,-0.07277795887605443,81.1063915521247,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR0_HT1_EC1,1,101258b2a0fcf51e,False,6.947164703648064,1131.8348304109577,-0.0,6.819450198209346,1242.6058387527426,-0.0,-0.12771450543871854,110.77100834178486,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR0_HT1_EC1,2,531d4a72a27ed3b4,False,7.0342123516812,876.1084009630852,-0.0,6.996119163154217,1035.8240951005282,-0.0,-0.03809318852698329,159.71569413744305,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR0_HT1_EC1,3,f3ca388ad3f5cc2f,False,7.0243339322283385,877.8385349337477,-0.0,6.986240743701329,1037.5542290711905,-0.0,-0.03809318852700905,159.71569413744282,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR0_HT1_EC1,4,23d073539782a2d8,False,6.9504910790586045,1069.8955672345373,-0.0,6.827594983010299,1211.2762518814293,-0.0,-0.1228960960483052,141.38068464689195,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR0_HT1_EC1,5,f753b87e11a3f609,False,6.960369498511463,1068.165433263875,-0.0,6.8374734024631865,1209.546117910767,-0.0,-0.12289609604827678,141.38068464689195,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR0_HT1_EC1,6,e6d4b17524b5a5f9,False,6.999172309271133,995.5246040700313,-0.0,6.926394350395106,1076.6309956221558,-0.0,-0.0727779588760269,81.10639155212448,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR0_HT1_EC1,7,85e7f77a2e83715e,False,7.071024886018857,706.0652789376841,-0.0,7.024535416219781,809.9885772128671,-0.0,-0.04648946979907631,103.92329827518301,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR0_HT1_EC1,8,ccfa44096935f556,False,7.061146466565996,707.7954129083466,-0.0,7.014656996766921,811.7187111835295,-0.0,-0.04648946979907542,103.9232982751829,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR0_HT1_EC1,9,8f2fe240ecc4caa0,False,7.083942819149582,664.6181487923411,-0.0,7.083942819149582,664.6181487923411,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR0_HT1_EC1,10,dfa6cf5acdd6db7e,False,7.093821238602444,662.8880148216786,-0.0,7.093821238602444,662.8880148216786,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT0_EC1,0,7da243c77b12c1dc,False,6.9329036703496705,996.0859538971196,-0.0,6.916515930942219,1078.3611295928185,-0.0,-0.01638773940745164,82.27517569569898,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT0_EC1,1,f7d835fc00787332,False,6.855173381711432,1127.2709422150679,-0.0,6.8374734024631865,1182.5726009881282,-0.0,-0.017699979248245512,55.30165877306035,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT0_EC1,2,d68de0edc8e5a9f5,False,6.819450198209346,1162.9510148532918,-0.0,6.819450198209346,1242.6058387527426,-0.0,0.0,79.65482389945078,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT0_EC1,3,c20ba164071ba0a2,False,6.845294962258545,1129.0010761857302,-0.0,6.827594983010299,1211.2762518814293,-0.0,-0.017699979248245512,82.27517569569909,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT0_EC1,4,51800acdc82e4376,False,6.829328617662233,1161.2208808826294,-0.0,6.829328617662233,1240.8757047820802,-0.0,0.0,79.65482389945078,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT0_EC1,5,77798c044e580b82,False,6.942782089802558,994.355819926457,-0.0,6.926394350395106,1076.6309956221558,-0.0,-0.01638773940745164,82.27517569569875,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT0_EC1,6,144b581acdad7514,False,6.811851414014816,1381.5544924120095,-0.0,6.811851414014816,1381.5544924120095,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT0_EC1,7,a8172454d035e2eb,False,7.024535416219781,809.9885772128671,-0.0,7.024535416219781,809.9885772128671,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT0_EC1,8,b132d50298edfae2,False,6.979839475684511,880.4935236668807,-0.0,6.979839475684511,880.4935236668807,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT0_EC1,9,402722c218e0c21f,False,6.96996105623165,882.2236576375433,-0.0,6.96996105623165,882.2236576375433,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT0_EC1,10,76aafb37f80acefc,False,7.014656996766921,811.7187111835295,-0.0,7.014656996766921,811.7187111835295,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT0_EC1,11,3b3f7dfca014c851,False,7.093821238602444,662.8880148216786,-0.0,7.093821238602444,662.8880148216786,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT0_EC1,12,f1fddd273c24a217,False,7.083942819149582,664.6181487923411,-0.0,7.083942819149582,664.6181487923411,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT0_EC1,13,25be616d71e26f92,False,7.078623670213386,718.8425662418092,-0.0,7.078623670213386,718.8425662418092,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT0_EC1,14,10b27547794cfc93,False,7.068745250760525,720.5727002124717,-0.0,7.068745250760525,720.5727002124717,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT0_EC1,15,448b4746920610ca,False,7.052439907808184,774.7971176619396,-0.0,7.052439907808184,774.7971176619396,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT0_EC1,16,15eda668e341fe7a,False,7.042561488355323,776.5272516326022,-0.0,7.042561488355323,776.5272516326022,-0.0,0.0,0.0,0.0
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT1_EC0,0,cde6c0b29343e286,False,4.528251717410251,5033.3811674421795,-0.8678714859436998,6.8374734024631865,1206.9257661145189,-0.0,2.3092216850529352,-3826.4554013276606,0.8678714859436998
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT1_EC0,1,d7d8f4216d54b61f,False,4.557776101259622,5001.5427316447585,-0.8678714859436649,6.821729833467703,1379.824358441347,-0.0,2.2639537322080816,-3621.718373203412,0.8678714859436649
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT1_EC0,2,468011bdc9e2de6a,False,4.544170196602644,5024.500643650092,-0.8678714859437232,6.821729833467703,1395.2312366399349,-0.0,2.2775596368650595,-3629.269407010157,0.8678714859437232
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT1_EC0,3,a04955248dc4d9f6,False,4.532757880055506,5027.05519257525,-0.8678714859437232,6.829874618268658,1390.9736550980047,-0.0,2.297116738213152,-3636.081537477245,0.8678714859437232
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT1_EC0,4,40101ead267182f7,False,5.81048087756818,3894.531295765675,-0.5792682926829268,6.979839475684511,883.0480725920389,-0.0,1.1693585981163306,-3011.4832231736364,0.5792682926829268
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT1_EC0,5,c074bb4f3b1fdc02,False,5.842915287098676,3870.041163068089,-0.5612244897959183,7.024535416219781,809.9885772128671,-0.0,1.1816201291211046,-3060.052585855222,0.5612244897959183
transition,0.00022938722595187606,S025,101,1060001,1,PR1_HT1_EC0,6,b4a2b042dad81920,False,5.785258646099938,3898.9258448788005,-0.5,6.979839475684511,883.0480725920389,-0.0,1.1945808295845728,-3015.8777722867617,0.5
