case_id,instance_seed,point_id,F1,F2,F3
S025,101,1,3.7962248262832894,3420.7022802754796,-0.8999999999997058
S025,101,2,3.8134249653683434,3384.469528889831,-0.8999999999997058
S025,101,3,3.8189070513325865,3314.6168460812664,-0.8999999999999059
S025,101,4,3.8336119494744136,3207.477307787246,-0.8999999999997499
S025,101,5,3.890503608626403,3188.7951419825977,-0.8999999999999221
