run_key,case_id,source,size_group,num_nodes,instance_seed,solver_seed,algorithm,model_version,physical_instance_hash,model_fingerprint,model_id,progressive_recovery,heterogeneous_vehicle_thresholds,edge_capacity_constraint,max_evaluations,evaluations,termination_reason,runtime_seconds,pareto_size,F1,F2,F3,hypervolume,igd,final_total_satisfaction,final_min_satisfaction,average_reachable_ratio,final_repaired_ratio,partial_recovery_edge_periods,small_vehicle_share,max_edge_utilization,high_utilization_edge_periods,capacity_blocked_tons,total_vehicle_trips,total_delivery_time,total_repair_work,total_crew_transfer_time
S025:i101:nsga2:s1060000:r0:PR0_HT1_EC1:3e54e326a4da,S025,synthetic,small,25,101,1060000,nsga2,v2,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,85d1f0460b6947ef06c23c653afe830f996c94931f9ffad29ee207295ab540cb,PR0_HT1_EC1,0,1,1,200,200,budget_exhausted,16.935098499991,6,3.8187093233265035,3714.895912971369,-0.8999999999998799,0.8544347091549324,0.23433114151616646,0.89999999999988,0.8999999999998799,1.0,0.16666666666666666,16.0,0.512395482850772,0.026154711615439835,0.0,0.0,126.0,3282.895912971369,8640.0,0.0
S025:i101:nsga2:s1060000:r0:PR1_HT0_EC1:b369147f3f14,S025,synthetic,small,25,101,1060000,nsga2,v2,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,eb6fdbebea8cf6a5f3f61cedcfa8f9fb6e5223821040a43b47714bf98c52a5d4,PR1_HT0_EC1,1,0,1,200,200,budget_exhausted,18.71093474997906,3,3.819881295891957,3330.8204073728066,-0.8999999999997206,1.1115490942138733,0.07352101384202595,0.8999999999997206,0.8999999999997206,1.0,0.3333333333333333,16.0,0.5015638889718351,0.02046890474251813,0.0,0.0,124.0,2898.8204073728066,8640.0,0.0
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC0:be73b5860c4f,S025,synthetic,small,25,101,1060000,nsga2,v2,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,6fe737cbc0947e777689cd40fd4a77830ef2a58cbe2ca285519d5f2094127f01,PR1_HT1_EC0,1,1,0,200,200,budget_exhausted,3.249408665986266,3,3.819881295891957,3330.8204073728066,-0.8999999999997206,1.1115490942138733,0.07352101384202595,0.8999999999997206,0.8999999999997206,1.0,0.3333333333333333,16.0,0.5015638889718351,0.0,0.0,0.0,124.0,2898.8204073728066,8640.0,0.0
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:0308a08a8570,S025,synthetic,small,25,101,1060000,nsga2,v2,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,524b17826c1e4e04f464f329734649ba87e61d277d265b70370bec99a9b95988,PR1_HT1_EC1,1,1,1,200,200,budget_exhausted,21.24842579200049,3,3.819881295891957,3330.8204073728066,-0.8999999999997206,1.1115490942138733,0.07352101384202595,0.8999999999997206,0.8999999999997206,1.0,0.3333333333333333,16.0,0.5015638889718351,0.02046890474251813,0.0,0.0,124.0,2898.8204073728066,8640.0,0.0
S025:i101:nsga2:s1060001:r1:PR0_HT1_EC1:a8aa4bbc9a00,S025,synthetic,small,25,101,1060001,nsga2,v2,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,85d1f0460b6947ef06c23c653afe830f996c94931f9ffad29ee207295ab540cb,PR0_HT1_EC1,0,1,1,200,200,budget_exhausted,29.842489833012223,6,3.7962248262832894,3420.7022802754796,-0.8999999999997058,1.1730383236560566,0.0745191217062517,0.8999999999997059,0.8999999999997058,1.0,0.25,16.0,0.5137581753264812,0.01874470819388041,0.0,0.0,127.0,2988.7022802754796,8640.0,0.0
S025:i101:nsga2:s1060001:r1:PR1_HT0_EC1:38091f448ac0,S025,synthetic,small,25,101,1060001,nsga2,v2,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,eb6fdbebea8cf6a5f3f61cedcfa8f9fb6e5223821040a43b47714bf98c52a5d4,PR1_HT0_EC1,1,0,1,200,200,budget_exhausted,20.356989499996416,7,3.8079918143095757,3543.3687426698216,-0.8999999999999769,0.8797882061838049,0.20391826168630517,0.899999999999977,0.8999999999999769,1.0,0.25,16.0,0.5202849587714594,0.02160606611710247,0.0,0.0,125.0,3111.3687426698216,8640.0,0.0
S025:i101:nsga2:s1060001:r1:PR1_HT1_EC0:8634fffdf464,S025,synthetic,small,25,101,1060001,nsga2,v2,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,6fe737cbc0947e777689cd40fd4a77830ef2a58cbe2ca285519d5f2094127f01,PR1_HT1_EC0,1,1,0,200,200,budget_exhausted,2.07920858298894,7,3.8079918143095757,3543.3687426698216,-0.8999999999999769,0.8797882061838049,0.20391826168630517,0.899999999999977,0.8999999999999769,1.0,0.25,16.0,0.5202849587714594,0.0,0.0,0.0,125.0,3111.3687426698216,8640.0,0.0
S025:i101:nsga2:s1060001:r1:PR1_HT1_EC1:77b7981b7ac3,S025,synthetic,small,25,101,1060001,nsga2,v2,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,524b17826c1e4e04f464f329734649ba87e61d277d265b70370bec99a9b95988,PR1_HT1_EC1,1,1,1,200,200,budget_exhausted,15.689492334000533,7,3.8079918143095757,3543.3687426698216,-0.8999999999999769,0.8797882061838049,0.20391826168630517,0.899999999999977,0.8999999999999769,1.0,0.25,16.0,0.5202849587714594,0.02160606611710247,0.0,0.0,125.0,3111.3687426698216,8640.0,0.0
