run_key,case_id,instance_seed,solver_seed,algorithm,evaluations,unmet_area,time_cost,neg_min_satisfaction,final_total_satisfaction,final_min_satisfaction
S025:i101:nsga2:s1060000:r0:PR0_HT1_EC1:3e54e326a4da,S025,101,1060000,nsga2,16.0,3.855539671417739,3445.8190482509517,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060000:r0:PR0_HT1_EC1:3e54e326a4da,S025,101,1060000,nsga2,30.0,3.855539671417739,3445.8190482509517,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060000:r0:PR0_HT1_EC1:3e54e326a4da,S025,101,1060000,nsga2,46.0,3.855539671417739,3445.8190482509517,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060000:r0:PR0_HT1_EC1:3e54e326a4da,S025,101,1060000,nsga2,60.0,3.855539671417739,3445.8190482509517,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060000:r0:PR0_HT1_EC1:3e54e326a4da,S025,101,1060000,nsga2,76.0,3.855539671417739,3445.8190482509517,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060000:r0:PR0_HT1_EC1:3e54e326a4da,S025,101,1060000,nsga2,92.0,3.855518241026788,3538.6427583218997,-0.8999999999998659,0.899999999999866,0.8999999999998659
S025:i101:nsga2:s1060000:r0:PR0_HT1_EC1:3e54e326a4da,S025,101,1060000,nsga2,106.0,3.8231262844575085,3650.760896318286,-0.8999999999997486,0.8999999999997487,0.8999999999997486
S025:i101:nsga2:s1060000:r0:PR0_HT1_EC1:3e54e326a4da,S025,101,1060000,nsga2,121.0,3.8231262844575085,3650.760896318286,-0.8999999999997486,0.8999999999997487,0.8999999999997486
S025:i101:nsga2:s1060000:r0:PR0_HT1_EC1:3e54e326a4da,S025,101,1060000,nsga2,137.0,3.8231262844575085,3650.760896318286,-0.8999999999997486,0.8999999999997487,0.8999999999997486
S025:i101:nsga2:s1060000:r0:PR0_HT1_EC1:3e54e326a4da,S025,101,1060000,nsga2,153.0,3.8231262844575085,3650.760896318286,-0.8999999999997486,0.8999999999997487,0.8999999999997486
S025:i101:nsga2:s1060000:r0:PR0_HT1_EC1:3e54e326a4da,S025,101,1060000,nsga2,169.0,3.8187093233265035,3714.895912971369,-0.8999999999998799,0.89999999999988,0.8999999999998799
S025:i101:nsga2:s1060000:r0:PR0_HT1_EC1:3e54e326a4da,S025,101,1060000,nsga2,183.0,3.8187093233265035,3714.895912971369,-0.8999999999998799,0.89999999999988,0.8999999999998799
S025:i101:nsga2:s1060000:r0:PR0_HT1_EC1:3e54e326a4da,S025,101,1060000,nsga2,199.0,3.8187093233265035,3714.895912971369,-0.8999999999998799,0.89999999999988,0.8999999999998799
S025:i101:nsga2:s1060000:r0:PR0_HT1_EC1:3e54e326a4da,S025,101,1060000,nsga2,200.0,3.8187093233265035,3714.895912971369,-0.8999999999998799,0.89999999999988,0.8999999999998799
S025:i101:nsga2:s1060000:r0:PR1_HT0_EC1:b369147f3f14,S025,101,1060000,nsga2,16.0,3.855539671417739,3445.8190482509517,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060000:r0:PR1_HT0_EC1:b369147f3f14,S025,101,1060000,nsga2,30.0,3.855539671417739,3445.8190482509517,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060000:r0:PR1_HT0_EC1:b369147f3f14,S025,101,1060000,nsga2,46.0,3.855539671417739,3445.8190482509517,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060000:r0:PR1_HT0_EC1:b369147f3f14,S025,101,1060000,nsga2,60.0,3.855539671417739,3445.8190482509517,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060000:r0:PR1_HT0_EC1:b369147f3f14,S025,101,1060000,nsga2,76.0,3.855539671417739,3445.8190482509517,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060000:r0:PR1_HT0_EC1:b369147f3f14,S025,101,1060000,nsga2,92.0,3.855539671417739,3445.8190482509517,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060000:r0:PR1_HT0_EC1:b369147f3f14,S025,101,1060000,nsga2,106.0,3.854955717995243,3351.1682793374275,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060000:r0:PR1_HT0_EC1:b369147f3f14,S025,101,1060000,nsga2,121.0,3.854955717995243,3351.1682793374275,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060000:r0:PR1_HT0_EC1:b369147f3f14,S025,101,1060000,nsga2,137.0,3.819881295891957,3371.996203073897,-0.8999999999997206,0.8999999999997206,0.8999999999997206
S025:i101:nsga2:s1060000:r0:PR1_HT0_EC1:b369147f3f14,S025,101,1060000,nsga2,153.0,3.819881295891957,3371.996203073897,-0.8999999999997206,0.8999999999997206,0.8999999999997206
S025:i101:nsga2:s1060000:r0:PR1_HT0_EC1:b369147f3f14,S025,101,1060000,nsga2,169.0,3.819881295891957,3371.996203073897,-0.8999999999997206,0.8999999999997206,0.8999999999997206
S025:i101:nsga2:s1060000:r0:PR1_HT0_EC1:b369147f3f14,S025,101,1060000,nsga2,183.0,3.819881295891957,3330.8204073728066,-0.8999999999997206,0.8999999999997206,0.8999999999997206
S025:i101:nsga2:s1060000:r0:PR1_HT0_EC1:b369147f3f14,S025,101,1060000,nsga2,199.0,3.819881295891957,3330.8204073728066,-0.8999999999997206,0.8999999999997206,0.8999999999997206
S025:i101:nsga2:s1060000:r0:PR1_HT0_EC1:b369147f3f14,S025,101,1060000,nsga2,200.0,3.819881295891957,3330.8204073728066,-0.8999999999997206,0.8999999999997206,0.8999999999997206
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC0:be73b5860c4f,S025,101,1060000,nsga2,16.0,3.855539671417739,3445.8190482509517,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC0:be73b5860c4f,S025,101,1060000,nsga2,30.0,3.855539671417739,3445.8190482509517,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC0:be73b5860c4f,S025,101,1060000,nsga2,46.0,3.855539671417739,3445.8190482509517,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC0:be73b5860c4f,S025,101,1060000,nsga2,60.0,3.855539671417739,3445.8190482509517,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC0:be73b5860c4f,S025,101,1060000,nsga2,76.0,3.855539671417739,3445.8190482509517,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC0:be73b5860c4f,S025,101,1060000,nsga2,92.0,3.855539671417739,3445.8190482509517,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC0:be73b5860c4f,S025,101,1060000,nsga2,106.0,3.854955717995243,3351.1682793374275,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC0:be73b5860c4f,S025,101,1060000,nsga2,121.0,3.854955717995243,3351.1682793374275,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC0:be73b5860c4f,S025,101,1060000,nsga2,137.0,3.819881295891957,3371.996203073897,-0.8999999999997206,0.8999999999997206,0.8999999999997206
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC0:be73b5860c4f,S025,101,1060000,nsga2,153.0,3.819881295891957,3371.996203073897,-0.8999999999997206,0.8999999999997206,0.8999999999997206
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC0:be73b5860c4f,S025,101,1060000,nsga2,169.0,3.819881295891957,3371.996203073897,-0.8999999999997206,0.8999999999997206,0.8999999999997206
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC0:be73b5860c4f,S025,101,1060000,nsga2,183.0,3.819881295891957,3330.8204073728066,-0.8999999999997206,0.8999999999997206,0.8999999999997206
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC0:be73b5860c4f,S025,101,1060000,nsga2,199.0,3.819881295891957,3330.8204073728066,-0.8999999999997206,0.8999999999997206,0.8999999999997206
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC0:be73b5860c4f,S025,101,1060000,nsga2,200.0,3.819881295891957,3330.8204073728066,-0.8999999999997206,0.8999999999997206,0.8999999999997206
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:0308a08a8570,S025,101,1060000,nsga2,16.0,3.855539671417739,3445.8190482509517,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:0308a08a8570,S025,101,1060000,nsga2,30.0,3.855539671417739,3445.8190482509517,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:0308a08a8570,S025,101,1060000,nsga2,46.0,3.855539671417739,3445.8190482509517,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:0308a08a8570,S025,101,1060000,nsga2,60.0,3.855539671417739,3445.8190482509517,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:0308a08a8570,S025,101,1060000,nsga2,76.0,3.855539671417739,3445.8190482509517,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:0308a08a8570,S025,101,1060000,nsga2,92.0,3.855539671417739,3445.8190482509517,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:0308a08a8570,S025,101,1060000,nsga2,106.0,3.854955717995243,3351.1682793374275,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:0308a08a8570,S025,101,1060000,nsga2,121.0,3.854955717995243,3351.1682793374275,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:0308a08a8570,S025,101,1060000,nsga2,137.0,3.819881295891957,3371.996203073897,-0.8999999999997206,0.8999999999997206,0.8999999999997206
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:0308a08a8570,S025,101,1060000,nsga2,153.0,3.819881295891957,3371.996203073897,-0.8999999999997206,0.8999999999997206,0.8999999999997206
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:0308a08a8570,S025,101,1060000,nsga2,169.0,3.819881295891957,3371.996203073897,-0.8999999999997206,0.8999999999997206,0.8999999999997206
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:0308a08a8570,S025,101,1060000,nsga2,183.0,3.819881295891957,3330.8204073728066,-0.8999999999997206,0.8999999999997206,0.8999999999997206
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:0308a08a8570,S025,101,1060000,nsga2,199.0,3.819881295891957,3330.8204073728066,-0.8999999999997206,0.8999999999997206,0.8999999999997206
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:0308a08a8570,S025,101,1060000,nsga2,200.0,3.819881295891957,3330.8204073728066,-0.8999999999997206,0.8999999999997206,0.8999999999997206
S025:i101:nsga2:s1060001:r1:PR0_HT1_EC1:a8aa4bbc9a00,S025,101,1060001,nsga2,16.0,3.90959018111762,3437.4416265723917,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060001:r1:PR0_HT1_EC1:a8aa4bbc9a00,S025,101,1060001,nsga2,31.0,3.8925655070966707,3358.7340362074083,-0.8999999999997318,0.8999999999997319,0.8999999999997318
S025:i101:nsga2:s1060001:r1:PR0_HT1_EC1:a8aa4bbc9a00,S025,101,1060001,nsga2,47.0,3.864817621617169,3363.0472507089735,-0.8999999999998679,0.899999999999868,0.8999999999998679
S025:i101:nsga2:s1060001:r1:PR0_HT1_EC1:a8aa4bbc9a00,S025,101,1060001,nsga2,61.0,3.821604981499127,3385.864100398442,-0.899999999999927,0.8999999999999271,0.899999999999927
S025:i101:nsga2:s1060001:r1:PR0_HT1_EC1:a8aa4bbc9a00,S025,101,1060001,nsga2,75.0,3.821604981499127,3385.864100398442,-0.899999999999927,0.8999999999999271,0.899999999999927
S025:i101:nsga2:s1060001:r1:PR0_HT1_EC1:a8aa4bbc9a00,S025,101,1060001,nsga2,91.0,3.821604981499127,3385.864100398442,-0.899999999999927,0.8999999999999271,0.899999999999927
S025:i101:nsga2:s1060001:r1:PR0_HT1_EC1:a8aa4bbc9a00,S025,101,1060001,nsga2,105.0,3.821604981499127,3385.864100398442,-0.899999999999927,0.8999999999999271,0.899999999999927
S025:i101:nsga2:s1060001:r1:PR0_HT1_EC1:a8aa4bbc9a00,S025,101,1060001,nsga2,121.0,3.821604981499127,3385.864100398442,-0.899999999999927,0.8999999999999271,0.899999999999927
S025:i101:nsga2:s1060001:r1:PR0_HT1_EC1:a8aa4bbc9a00,S025,101,1060001,nsga2,137.0,3.821604981499127,3385.864100398442,-0.899999999999927,0.8999999999999271,0.899999999999927
S025:i101:nsga2:s1060001:r1:PR0_HT1_EC1:a8aa4bbc9a00,S025,101,1060001,nsga2,152.0,3.8189070513325865,3314.6168460812664,-0.8999999999999059,0.899999999999906,0.8999999999999059
S025:i101:nsga2:s1060001:r1:PR0_HT1_EC1:a8aa4bbc9a00,S025,101,1060001,nsga2,167.0,3.8134249653683434,3468.463852343039,-0.8999999999997058,0.8999999999997059,0.8999999999997058
S025:i101:nsga2:s1060001:r1:PR0_HT1_EC1:a8aa4bbc9a00,S025,101,1060001,nsga2,183.0,3.803353259889067,3444.2124887852397,-0.8999999999996519,0.899999999999652,0.8999999999996519
S025:i101:nsga2:s1060001:r1:PR0_HT1_EC1:a8aa4bbc9a00,S025,101,1060001,nsga2,197.0,3.7962248262832894,3420.7022802754796,-0.8999999999997058,0.8999999999997059,0.8999999999997058
S025:i101:nsga2:s1060001:r1:PR0_HT1_EC1:a8aa4bbc9a00,S025,101,1060001,nsga2,200.0,3.7962248262832894,3420.7022802754796,-0.8999999999997058,0.8999999999997059,0.8999999999997058
S025:i101:nsga2:s1060001:r1:PR1_HT0_EC1:38091f448ac0,S025,101,1060001,nsga2,16.0,3.90959018111762,3437.4416265723917,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060001:r1:PR1_HT0_EC1:38091f448ac0,S025,101,1060001,nsga2,31.0,3.8925655070966707,3358.7340362074083,-0.8999999999997318,0.8999999999997319,0.8999999999997318
S025:i101:nsga2:s1060001:r1:PR1_HT0_EC1:38091f448ac0,S025,101,1060001,nsga2,47.0,3.8925655070966707,3358.7340362074083,-0.8999999999997318,0.8999999999997319,0.8999999999997318
S025:i101:nsga2:s1060001:r1:PR1_HT0_EC1:38091f448ac0,S025,101,1060001,nsga2,61.0,3.850776538636688,3439.269972386236,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060001:r1:PR1_HT0_EC1:38091f448ac0,S025,101,1060001,nsga2,75.0,3.850776538636688,3439.269972386236,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060001:r1:PR1_HT0_EC1:38091f448ac0,S025,101,1060001,nsga2,91.0,3.850776538636688,3439.269972386236,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060001:r1:PR1_HT0_EC1:38091f448ac0,S025,101,1060001,nsga2,105.0,3.850776538636688,3407.743104414205,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060001:r1:PR1_HT0_EC1:38091f448ac0,S025,101,1060001,nsga2,121.0,3.8409871606165904,3396.80965064655,-0.8999999999997318,0.8999999999997319,0.8999999999997318
S025:i101:nsga2:s1060001:r1:PR1_HT0_EC1:38091f448ac0,S025,101,1060001,nsga2,137.0,3.8112274523883856,3589.88772548248,-0.8999999999998967,0.8999999999998968,0.8999999999998967
S025:i101:nsga2:s1060001:r1:PR1_HT0_EC1:38091f448ac0,S025,101,1060001,nsga2,152.0,3.8112274523883856,3589.88772548248,-0.8999999999998967,0.8999999999998968,0.8999999999998967
S025:i101:nsga2:s1060001:r1:PR1_HT0_EC1:38091f448ac0,S025,101,1060001,nsga2,167.0,3.8112274523883856,3589.88772548248,-0.8999999999998967,0.8999999999998968,0.8999999999998967
S025:i101:nsga2:s1060001:r1:PR1_HT0_EC1:38091f448ac0,S025,101,1060001,nsga2,183.0,3.8112274523883856,3589.88772548248,-0.8999999999998967,0.8999999999998968,0.8999999999998967
S025:i101:nsga2:s1060001:r1:PR1_HT0_EC1:38091f448ac0,S025,101,1060001,nsga2,197.0,3.8112274523883856,3589.88772548248,-0.8999999999998967,0.8999999999998968,0.8999999999998967
S025:i101:nsga2:s1060001:r1:PR1_HT0_EC1:38091f448ac0,S025,101,1060001,nsga2,200.0,3.8079918143095757,3543.3687426698216,-0.8999999999999769,0.899999999999977,0.8999999999999769
S025:i101:nsga2:s1060001:r1:PR1_HT1_EC0:8634fffdf464,S025,101,1060001,nsga2,16.0,3.90959018111762,3437.4416265723917,-0.8999999999997499,0.8999999999997499,0.8999999999997499
S025:i101:nsga2:s1060001:r1:PR1_HT1_EC0:8634fffdf464,S025,101,1060001,nsga2,31.0,3.8925655070966707,3358.7340362074083,-0.8999999999997318,0.8999999999997319,0.8999999999997318
S025:i101:nsga2:s1060001:r1:PR1_HT1_EC0:8634fffdf464,S025,101,1060001,nsga2,47.0,3.8925655070966707,3358.7340362074083,-0.8999999999997318,0.8999999999997319,0.8999999999997318
S025:i101:nsga2:s1060001:r1:PR1_HT1_EC0:8634fffdf464,S025,101,1060001,nsga2,61.0,3.850776538636688,3439.269972386236,-0.8999999999997499,0.8999999999997499,0.8999999999997499
