run_key,case_id,size_group,instance_seed,solver_seed,algorithm,point_id,decision_hash,F1,F2,F3,final_total_satisfaction,final_min_satisfaction,crowding_distance,representative
S025:i101:nsga2:s1060000:r0:PR0_HT1_EC1:3e54e326a4da,S025,small,101,1060000,nsga2,p0001,327e6b31b3a2b992,3.827989349892322,3490.8371873903507,-0.8999999999999606,0.8999999999999606,0.8999999999999606,0.8849272517562239,False
S025:i101:nsga2:s1060000:r0:PR0_HT1_EC1:3e54e326a4da,S025,small,101,1060000,nsga2,p0002,f0ce47a1acf87c0c,3.8187093233265035,3714.895912971369,-0.8999999999998799,0.89999999999988,0.8999999999998799,,True
S025:i101:nsga2:s1060000:r0:PR0_HT1_EC1:3e54e326a4da,S025,small,101,1060000,nsga2,p0003,e2066ccbbaa912a0,3.867537763067818,3376.566156294767,-0.8999999999998044,0.8999999999998045,0.8999999999998044,0.8066746728505054,False
S025:i101:nsga2:s1060000:r0:PR0_HT1_EC1:3e54e326a4da,S025,small,101,1060000,nsga2,p0004,dab94f78b6cf6088,3.855539671417739,3381.456555265248,-0.8999999999997499,0.8999999999997499,0.8999999999997499,0.773537669131298,False
S025:i101:nsga2:s1060000:r0:PR0_HT1_EC1:3e54e326a4da,S025,small,101,1060000,nsga2,p0005,c4891be9915cc438,3.8231262844575085,3595.568339304704,-0.8999999999997486,0.8999999999997487,0.8999999999997486,0.5924278394336663,False
S025:i101:nsga2:s1060000:r0:PR0_HT1_EC1:3e54e326a4da,S025,small,101,1060000,nsga2,p0006,71784a45823c0069,3.8925655070966707,3234.884465034759,-0.8999999999997318,0.8999999999997319,0.8999999999997318,,False
S025:i101:nsga2:s1060000:r0:PR1_HT0_EC1:b369147f3f14,S025,small,101,1060000,nsga2,p0001,7ed204e0549ad492,3.890503608626403,3188.7951419825977,-0.8999999999999221,0.8999999999999222,0.8999999999999221,,False
S025:i101:nsga2:s1060000:r0:PR1_HT0_EC1:b369147f3f14,S025,small,101,1060000,nsga2,p0002,9b09ed2128631685,3.8336119494744136,3207.477307787246,-0.8999999999997499,0.8999999999997499,0.8999999999997499,2.0,False
S025:i101:nsga2:s1060000:r0:PR1_HT0_EC1:b369147f3f14,S025,small,101,1060000,nsga2,p0003,f82b16ab4d8ccac7,3.819881295891957,3330.8204073728066,-0.8999999999997206,0.8999999999997206,0.8999999999997206,,True
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC0:be73b5860c4f,S025,small,101,1060000,nsga2,p0001,7ed204e0549ad492,3.890503608626403,3188.7951419825977,-0.8999999999999221,0.8999999999999222,0.8999999999999221,,False
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC0:be73b5860c4f,S025,small,101,1060000,nsga2,p0002,9b09ed2128631685,3.8336119494744136,3207.477307787246,-0.8999999999997499,0.8999999999997499,0.8999999999997499,2.0,False
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC0:be73b5860c4f,S025,small,101,1060000,nsga2,p0003,f82b16ab4d8ccac7,3.819881295891957,3330.8204073728066,-0.8999999999997206,0.8999999999997206,0.8999999999997206,,True
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:0308a08a8570,S025,small,101,1060000,nsga2,p0001,7ed204e0549ad492,3.890503608626403,3188.7951419825977,-0.8999999999999221,0.8999999999999222,0.8999999999999221,,False
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:0308a08a8570,S025,small,101,1060000,nsga2,p0002,9b09ed2128631685,3.8336119494744136,3207.477307787246,-0.8999999999997499,0.8999999999997499,0.8999999999997499,2.0,False
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:0308a08a8570,S025,small,101,1060000,nsga2,p0003,f82b16ab4d8ccac7,3.819881295891957,3330.8204073728066,-0.8999999999997206,0.8999999999997206,0.8999999999997206,,True
S025:i101:nsga2:s1060001:r1:PR0_HT1_EC1:a8aa4bbc9a00,S025,small,101,1060001,nsga2,p0001,62a88040637f134d,3.8189070513325865,3314.6168460812664,-0.8999999999999059,0.899999999999906,0.8999999999999059,,False
S025:i101:nsga2:s1060001:r1:PR0_HT1_EC1:a8aa4bbc9a00,S025,small,101,1060001,nsga2,p0002,eb30a90afbba81db,3.8401979012358973,3233.94475819742,-0.8999999999998994,0.8999999999998995,0.8999999999998994,0.12970119463649382,False
S025:i101:nsga2:s1060001:r1:PR0_HT1_EC1:a8aa4bbc9a00,S025,small,101,1060001,nsga2,p0003,b225130016f2708d,3.837809420581558,3234.539305527271,-0.8999999999997318,0.8999999999997319,0.8999999999997318,0.883568459874341,False
S025:i101:nsga2:s1060001:r1:PR0_HT1_EC1:a8aa4bbc9a00,S025,small,101,1060001,nsga2,p0004,3d08b7ea39abf64c,3.8409708992028744,3222.8570538879676,-0.8999999999997258,0.8999999999997259,0.8999999999997258,,False
S025:i101:nsga2:s1060001:r1:PR0_HT1_EC1:a8aa4bbc9a00,S025,small,101,1060001,nsga2,p0005,7800ac20c1ff6cd9,3.8134249653683434,3384.469528889831,-0.8999999999997058,0.8999999999997059,0.8999999999997058,1.0431140124914684,False
S025:i101:nsga2:s1060001:r1:PR0_HT1_EC1:a8aa4bbc9a00,S025,small,101,1060001,nsga2,p0006,2057d76693e4afa8,3.7962248262832894,3420.7022802754796,-0.8999999999997058,0.8999999999997059,0.8999999999997058,,True
