scenario,case_id,instance_seed,fleet_multiplier,capacity_scale,supply_multiplier,max_edge_utilization,capacity_reroutes,EC_changed_objective,EC_delta_F1,EC_delta_F2,F1,F2,total_delivered,remaining_supply,unused_vehicle_trips
S025_random_random,S025,101,0.5,0.005,0.5,0.04827936857979255,0,False,0.0,0.0,7.333760177525699,1906.4599239995505,342.60459069520584,166.79540930479425,0
S025_random_random,S025,101,0.5,0.002,0.5,0.12069842144948137,0,False,0.0,0.0,7.333760177525699,1906.4599239995505,342.60459069520584,166.79540930479425,0
S025_random_random,S025,101,0.5,0.001,0.5,0.24139684289896274,0,False,0.0,0.0,7.333760177525699,1906.4599239995505,342.60459069520584,166.79540930479425,0
S025_random_random,S025,101,1.0,0.05,0.5,0.03411484123753022,0,False,0.0,0.0,5.625987083982567,1988.1813944887663,509.3999999997941,2.0600054995156825e-10,80
S025_random_random,S025,101,1.0,0.01,0.5,0.1705742061876511,0,False,0.0,0.0,5.625987083982567,1988.1813944887663,509.3999999997941,2.0600054995156825e-10,80
S025_random_random,S025,101,1.0,0.005,0.5,0.3411484123753022,0,False,0.0,0.0,5.625987083982567,1988.1813944887663,509.3999999997941,2.0600054995156825e-10,80
S025_random_random,S025,101,1.0,0.002,0.5,0.8528710309382554,0,False,0.0,0.0,5.625987083982567,1988.1813944887663,509.3999999997941,2.0600054995156825e-10,80
S025_random_random,S025,101,1.0,0.001,0.5,0.9959819711292991,3,True,0.0,-20.087401481430106,5.625987083982567,2008.2687959701964,509.3999999997941,2.0600054995156825e-10,80
S025_random_random,S025,101,2.0,0.05,0.5,0.04548645498337362,0,False,0.0,0.0,5.141584362398476,1792.779828484972,509.3999999997941,2.0600054995156825e-10,232
S025_random_random,S025,101,2.0,0.01,0.5,0.22743227491686813,0,False,0.0,0.0,5.141584362398476,1792.779828484972,509.3999999997941,2.0600054995156825e-10,232
S025_random_random,S025,101,2.0,0.005,0.5,0.45486454983373625,0,False,0.0,0.0,5.141584362398476,1792.779828484972,509.3999999997941,2.0600054995156825e-10,232
S025_random_random,S025,101,2.0,0.002,0.5,0.9665871683966895,1,True,0.0,-7.760964237445933,5.141584362398476,1800.540792722418,509.3999999997941,2.0600054995156825e-10,232
S025_random_random,S025,101,2.0,0.001,0.5,0.9959819711292991,5,True,0.0,-37.18300937003073,5.141584362398476,1829.9628378550028,509.3999999997941,2.0600054995156825e-10,232
S025_random_random,S025,101,4.0,0.05,0.5,0.06368103697672307,0,False,0.0,0.0,4.950000000001637,1708.199702588165,509.3999999997941,2.0600054995156825e-10,526
S025_random_random,S025,101,4.0,0.01,0.5,0.31840518488361536,0,False,0.0,0.0,4.950000000001637,1708.199702588165,509.3999999997941,2.0600054995156825e-10,526
S025_random_random,S025,101,4.0,0.005,0.5,0.6368103697672307,0,False,0.0,0.0,4.950000000001637,1708.199702588165,509.3999999997941,2.0600054995156825e-10,526
S025_random_random,S025,101,4.0,0.002,0.5,0.995016202761298,2,True,0.0,-61.18669917174316,4.950000000001637,1769.3864017599083,509.3999999997941,2.0600054995156825e-10,525
S025_random_random,S025,101,4.0,0.001,0.5,0.9815993627229194,7,True,0.0,-77.73564423760718,4.950000000001637,1785.9353468257723,509.3999999997941,2.0600054995156825e-10,526
S025_random_random,S025,101,0.5,0.05,1.0,0.004827936857979255,0,False,0.0,0.0,7.333760177525699,1906.4599239995505,342.60459069520584,676.1954093047943,0
S025_random_random,S025,101,0.5,0.01,1.0,0.024139684289896275,0,False,0.0,0.0,7.333760177525699,1906.4599239995505,342.60459069520584,676.1954093047943,0
S025_random_random,S025,101,0.5,0.005,1.0,0.04827936857979255,0,False,0.0,0.0,7.333760177525699,1906.4599239995505,342.60459069520584,676.1954093047943,0
S025_random_random,S025,101,0.5,0.002,1.0,0.12069842144948137,0,False,0.0,0.0,7.333760177525699,1906.4599239995505,342.60459069520584,676.1954093047943,0
S025_random_random,S025,101,0.5,0.001,1.0,0.24139684289896274,0,False,0.0,0.0,7.333760177525699,1906.4599239995505,342.60459069520584,676.1954093047943,0
S025_random_random,S025,101,1.0,0.05,1.0,0.03411484123753022,0,False,0.0,0.0,3.9813043899287135,3562.740785740176,1018.7999999996479,3.5223735039835447e-10,16
S025_random_random,S025,101,1.0,0.01,1.0,0.1705742061876511,0,False,0.0,0.0,3.9813043899287135,3562.740785740176,1018.7999999996479,3.5223735039835447e-10,16
S025_random_random,S025,101,1.0,0.005,1.0,0.3411484123753022,0,False,0.0,0.0,3.9813043899287135,3562.740785740176,1018.7999999996479,3.5223735039835447e-10,16
S025_random_random,S025,101,1.0,0.002,1.0,0.8528710309382554,0,False,0.0,0.0,3.9813043899287135,3562.740785740176,1018.7999999996479,3.5223735039835447e-10,16
S025_random_random,S025,101,1.0,0.001,1.0,0.9959819711292991,7,True,0.0,-29.24097091992371,3.9813043899287135,3591.9817566600996,1018.7999999996479,3.5223735039835447e-10,16
S025_random_random,S025,101,2.0,0.05,1.0,0.04093780948503626,0,False,0.0,0.0,2.1004319509186575,3140.2855665255433,1018.7999999994496,5.505995659405016e-10,177
S025_random_random,S025,101,2.0,0.01,1.0,0.20468904742518132,0,False,0.0,0.0,2.1004319509186575,3140.2855665255433,1018.7999999994496,5.505995659405016e-10,177
S025_random_random,S025,101,2.0,0.005,1.0,0.40937809485036264,0,False,0.0,0.0,2.1004319509186575,3140.2855665255433,1018.7999999994496,5.505995659405016e-10,177
S025_random_random,S025,101,2.0,0.002,1.0,0.9665871683966895,1,True,0.0,-2.586988079148341,2.1004319509186575,3142.8725546046917,1018.7999999994496,5.505995659405016e-10,177
S025_random_random,S025,101,2.0,0.001,1.0,0.9959819711292991,9,True,0.0,-60.877509595309675,2.1004319509186575,3201.163076120853,1018.7999999994496,5.505995659405016e-10,177
S025_random_random,S025,101,4.0,0.05,1.0,0.0727783279733978,0,False,0.0,0.0,1.2484417335736664,2768.101983297056,1018.7999999997367,2.6359714411228197e-10,480
S025_random_random,S025,101,4.0,0.01,1.0,0.36389163986698897,0,False,0.0,0.0,1.2484417335736664,2768.101983297056,1018.7999999997367,2.6359714411228197e-10,480
S025_random_random,S025,101,4.0,0.005,1.0,0.7277832797339779,0,False,0.0,0.0,1.2484417335736664,2768.101983297056,1018.7999999997367,2.6359714411228197e-10,480
S025_random_random,S025,101,4.0,0.002,1.0,0.9959819711292991,4,True,0.0,-64.24507938526904,1.2484417335736664,2832.347062682325,1018.7999999997367,2.6359714411228197e-10,479
S025_random_random,S025,101,4.0,0.001,1.0,0.9959819711292991,12,True,0.004416961128713481,-452.07442423598604,1.244024772444953,3220.176407533042,1018.7999999994496,5.505711442310712e-10,479
S025_random_random,S025,101,0.5,0.05,1.5,0.004827936857979255,0,False,0.0,0.0,7.333760177525699,1906.4599239995505,342.60459069520584,1185.5954093047944,0
S025_random_random,S025,101,0.5,0.01,1.5,0.024139684289896275,0,False,0.0,0.0,7.333760177525699,1906.4599239995505,342.60459069520584,1185.5954093047944,0
S025_random_random,S025,101,0.5,0.005,1.5,0.04827936857979255,0,False,0.0,0.0,7.333760177525699,1906.4599239995505,342.60459069520584,1185.5954093047944,0
S025_random_random,S025,101,0.5,0.002,1.5,0.12069842144948137,0,False,0.0,0.0,7.333760177525699,1906.4599239995505,342.60459069520584,1185.5954093047944,0
S025_random_random,S025,101,0.5,0.001,1.5,0.24139684289896274,0,False,0.0,0.0,7.333760177525699,1906.4599239995505,342.60459069520584,1185.5954093047944,0
S025_random_random,S025,101,1.0,0.05,1.5,0.027291872990024175,0,False,0.0,0.0,3.8162825121324655,3672.2974184096597,1131.9999999996635,396.2000000003368,3
S025_random_random,S025,101,1.0,0.01,1.5,0.13645936495012087,0,False,0.0,0.0,3.8162825121324655,3672.2974184096597,1131.9999999996635,396.2000000003368,3
S025_random_random,S025,101,1.0,0.005,1.5,0.27291872990024174,0,False,0.0,0.0,3.8162825121324655,3672.2974184096597,1131.9999999996635,396.2000000003368,3
S025_random_random,S025,101,1.0,0.002,1.5,0.6822968247506044,0,False,0.0,0.0,3.8162825121324655,3672.2974184096597,1131.9999999996635,396.2000000003368,3
S025_random_random,S025,101,1.0,0.001,1.5,0.9665871683966895,2,True,0.0,-7.760964237445933,3.8162825121324655,3680.0583826471056,1131.9999999996635,396.2000000003368,3
S025_random_random,S025,101,2.0,0.05,1.5,0.0363891639866989,0,False,0.0,0.0,1.508382480954201,3458.6388557967994,1131.9999999994075,396.2000000005929,159
S025_random_random,S025,101,2.0,0.01,1.5,0.18194581993349448,0,False,0.0,0.0,1.508382480954201,3458.6388557967994,1131.9999999994075,396.2000000005929,159
S025_random_random,S025,101,2.0,0.005,1.5,0.36389163986698897,0,False,0.0,0.0,1.508382480954201,3458.6388557967994,1131.9999999994075,396.2000000005929,159
S025_random_random,S025,101,2.0,0.002,1.5,0.9097290996674725,0,False,0.0,0.0,1.508382480954201,3458.6388557967994,1131.9999999994075,396.2000000005929,159
S025_random_random,S025,101,2.0,0.001,1.5,0.9583605757649202,3,True,0.0,-35.78311800226811,1.508382480954201,3494.4219737990675,1131.9999999994075,396.2000000005929,159
S025_random_random,S025,101,4.0,0.05,1.5,0.05230942323087967,0,False,0.0,0.0,0.44844173357733264,3135.3621449359207,1131.9999999992178,396.20000000078244,462
S025_random_random,S025,101,4.0,0.01,1.5,0.26154711615439835,0,False,0.0,0.0,0.44844173357733264,3135.3621449359207,1131.9999999992178,396.20000000078244,462
S025_random_random,S025,101,4.0,0.005,1.5,0.5230942323087967,0,False,0.0,0.0,0.44844173357733264,3135.3621449359207,1131.9999999992178,396.20000000078244,462
S025_random_random,S025,101,4.0,0.002,1.5,0.9665871683966895,1,True,0.0,-15.521928474891865,0.44844173357733264,3150.8840734108126,1131.9999999992178,396.20000000078244,462
S025_random_random,S025,101,4.0,0.001,1.5,0.9908549160960761,13,True,0.004416961131092911,-353.31168254989007,0.4440247724462397,3488.6738274858108,1131.9999999992674,396.20000000073287,464
S025_random_random,S025,101,0.5,0.05,2.0,0.004827936857979255,0,False,0.0,0.0,7.333760177525699,1906.4599239995505,342.60459069520584,1694.9954093047945,0
S025_random_random,S025,101,0.5,0.01,2.0,0.024139684289896275,0,False,0.0,0.0,7.333760177525699,1906.4599239995505,342.60459069520584,1694.9954093047945,0
S025_random_random,S025,101,0.5,0.005,2.0,0.04827936857979255,0,False,0.0,0.0,7.333760177525699,1906.4599239995505,342.60459069520584,1694.9954093047945,0
S025_random_random,S025,101,0.5,0.002,2.0,0.12069842144948137,0,False,0.0,0.0,7.333760177525699,1906.4599239995505,342.60459069520584,1694.9954093047945,0
S025_random_random,S025,101,0.5,0.001,2.0,0.24139684289896274,0,False,0.0,0.0,7.333760177525699,1906.4599239995505,342.60459069520584,1694.9954093047945,0
S025_random_random,S025,101,1.0,0.05,2.0,0.014058531145410306,0,False,0.0,0.0,3.8162825121324655,3598.8320871862425,1131.9999999996635,905.6000000003371,3
S025_random_random,S025,101,1.0,0.01,2.0,0.07029265572705154,0,False,0.0,0.0,3.8162825121324655,3598.8320871862425,1131.9999999996635,905.6000000003371,3
S025_random_random,S025,101,1.0,0.005,2.0,0.14058531145410308,0,False,0.0,0.0,3.8162825121324655,3598.8320871862425,1131.9999999996635,905.6000000003371,3
S025_random_random,S025,101,1.0,0.002,2.0,0.35146327863525767,0,False,0.0,0.0,3.8162825121324655,3598.8320871862425,1131.9999999996635,905.6000000003371,3
S025_random_random,S025,101,1.0,0.001,2.0,0.7029265572705153,0,False,0.0,0.0,3.8162825121324655,3598.8320871862425,1131.9999999996635,905.6000000003371,3
S025_random_random,S025,101,2.0,0.05,2.0,0.02343088524235051,0,False,0.0,0.0,1.503965519823439,3387.6644093741434,1131.999999999412,905.6000000005885,159
S025_random_random,S025,101,2.0,0.01,2.0,0.11715442621175257,0,False,0.0,0.0,1.503965519823439,3387.6644093741434,1131.999999999412,905.6000000005885,159
S025_random_random,S025,101,2.0,0.005,2.0,0.23430885242350513,0,False,0.0,0.0,1.503965519823439,3387.6644093741434,1131.999999999412,905.6000000005885,159
S025_random_random,S025,101,2.0,0.002,2.0,0.5857721310587628,0,False,0.0,0.0,1.503965519823439,3387.6644093741434,1131.999999999412,905.6000000005885,159
S025_random_random,S025,101,2.0,0.001,2.0,0.9521750548946499,2,True,0.0,-5.344203602917787,1.503965519823439,3393.008612977061,1131.999999999412,905.6000000005885,159
S025_random_random,S025,101,4.0,0.05,2.0,0.03808700219578599,0,False,0.0,0.0,0.44844173357733264,3007.7342209994385,1131.9999999992178,905.6000000007825,464
S025_random_random,S025,101,4.0,0.01,2.0,0.19043501097892995,0,False,0.0,0.0,0.44844173357733264,3007.7342209994385,1131.9999999992178,905.6000000007825,464
S025_random_random,S025,101,4.0,0.005,2.0,0.3808700219578599,0,False,0.0,0.0,0.44844173357733264,3007.7342209994385,1131.9999999992178,905.6000000007825,464
S025_random_random,S025,101,4.0,0.002,2.0,0.9521750548946499,0,False,0.0,0.0,0.44844173357733264,3007.7342209994385,1131.9999999992178,905.6000000007825,464
S025_random_random,S025,101,4.0,0.001,2.0,0.9958126227998968,12,True,0.004416961131092911,-416.69514548531424,0.4440247724462397,3424.429366484753,1131.9999999992674,905.600000000733,464
S025_random_random,S025,102,0.5,0.05,0.5,0.010332619838156377,0,False,0.0,0.0,7.1954571001158625,2472.6002645567987,379.82656799800935,141.7234320019907,0
S025_random_random,S025,102,0.5,0.01,0.5,0.051663099190781894,0,False,0.0,0.0,7.1954571001158625,2472.6002645567987,379.82656799800935,141.7234320019907,0
S025_random_random,S025,102,0.5,0.005,0.5,0.10332619838156379,0,False,0.0,0.0,7.1954571001158625,2472.6002645567987,379.82656799800935,141.7234320019907,0
S025_random_random,S025,102,0.5,0.002,0.5,0.25831549595390946,0,False,0.0,0.0,7.1954571001158625,2472.6002645567987,379.82656799800935,141.7234320019907,0
S025_random_random,S025,102,0.5,0.001,0.5,0.5166309919078189,0,False,0.0,0.0,7.1954571001158625,2472.6002645567987,379.82656799800935,141.7234320019907,0
S025_random_random,S025,102,1.0,0.05,0.5,0.022731763643944032,0,False,0.0,0.0,5.646167018363099,2552.7839911859674,521.5499999999181,8.193978828785475e-11,84
S025_random_random,S025,102,1.0,0.01,0.5,0.11365881821972015,0,False,0.0,0.0,5.646167018363099,2552.7839911859674,521.5499999999181,8.193978828785475e-11,84
S025_random_random,S025,102,1.0,0.005,0.5,0.2273176364394403,0,False,0.0,0.0,5.646167018363099,2552.7839911859674,521.5499999999181,8.193978828785475e-11,84
S025_random_random,S025,102,1.0,0.002,0.5,0.5682940910986007,0,False,0.0,0.0,5.646167018363099,2552.7839911859674,521.5499999999181,8.193978828785475e-11,84
S025_random_random,S025,102,1.0,0.001,0.5,0.929935785434074,1,True,0.0,-13.840922017197045,5.646167018363099,2566.6249132031644,521.5499999999181,8.193978828785475e-11,84
S025_random_random,S025,102,2.0,0.05,0.5,0.03616416943354732,0,False,0.0,0.0,5.137225494891219,2200.6298692365244,521.5499999997054,2.9466207251971355e-10,250
S025_random_random,S025,102,2.0,0.01,0.5,0.1808208471677366,0,False,0.0,0.0,5.137225494891219,2200.6298692365244,521.5499999997054,2.9466207251971355e-10,250
S025_random_random,S025,102,2.0,0.005,0.5,0.3616416943354732,0,False,0.0,0.0,5.137225494891219,2200.6298692365244,521.5499999997054,2.9466207251971355e-10,250
S025_random_random,S025,102,2.0,0.002,0.5,0.904104235838683,0,False,0.0,0.0,5.137225494891219,2200.6298692365244,521.5499999997054,2.9466207251971355e-10,250
S025_random_random,S025,102,2.0,0.001,0.5,0.9830796404639432,8,True,0.0,-285.71044063206455,5.137225494891219,2486.340309868589,521.5499999997054,2.9466207251971355e-10,247
S025_random_random,S025,102,4.0,0.05,0.5,0.05083564291113188,0,False,0.0,0.0,4.950000000001637,1920.462652951809,521.5499999997892,2.1088908397359774e-10,566
S025_random_random,S025,102,4.0,0.01,0.5,0.25417821455565937,0,False,0.0,0.0,4.950000000001637,1920.462652951809,521.5499999997892,2.1088908397359774e-10,566
S025_random_random,S025,102,4.0,0.005,0.5,0.5083564291113187,0,False,0.0,0.0,4.950000000001637,1920.462652951809,521.5499999997892,2.1088908397359774e-10,566
S025_random_random,S025,102,4.0,0.002,0.5,0.9985572714686618,3,True,0.0,-70.91146245611503,4.950000000001637,1991.3741154079241,521.5499999997892,2.1088908397359774e-10,566
S025_random_random,S025,102,4.0,0.001,0.5,0.9853839211933004,9,True,0.0,-347.1610508492304,4.950000000001637,2267.6237038010395,521.5499999997892,2.1088908397359774e-10,565
S025_random_random,S025,102,0.5,0.05,1.0,0.007232833886709465,0,False,0.0,0.0,7.174112755179109,2212.858374630002,383.18474361531815,659.9152563846819,0
S025_random_random,S025,102,0.5,0.01,1.0,0.036164169433547326,0,False,0.0,0.0,7.174112755179109,2212.858374630002,383.18474361531815,659.9152563846819,0
S025_random_random,S025,102,0.5,0.005,1.0,0.07232833886709465,0,False,0.0,0.0,7.174112755179109,2212.858374630002,383.18474361531815,659.9152563846819,0
S025_random_random,S025,102,0.5,0.002,1.0,0.1808208471677366,0,False,0.0,0.0,7.174112755179109,2212.858374630002,383.18474361531815,659.9152563846819,0
S025_random_random,S025,102,0.5,0.001,1.0,0.3616416943354732,0,False,0.0,0.0,7.174112755179109,2212.858374630002,383.18474361531815,659.9152563846819,0
S025_random_random,S025,102,1.0,0.05,1.0,0.029122498254607155,0,False,0.0,0.0,4.167990112630252,4980.709780632783,1043.0999999999467,5.31699129169283e-11,0
S025_random_random,S025,102,1.0,0.01,1.0,0.1456124912730358,0,False,0.0,0.0,4.167990112630252,4980.709780632783,1043.0999999999467,5.31699129169283e-11,0
S025_random_random,S025,102,1.0,0.005,1.0,0.2912249825460716,0,False,0.0,0.0,4.167990112630252,4980.709780632783,1043.0999999999467,5.31699129169283e-11,0
S025_random_random,S025,102,1.0,0.002,1.0,0.728062456365179,0,False,0.0,0.0,4.167990112630252,4980.709780632783,1043.0999999999467,5.31699129169283e-11,0
S025_random_random,S025,102,1.0,0.001,1.0,0.9815988846248559,4,True,0.0,-22.200315656976272,4.167990112630252,5002.910096289759,1043.0999999999467,5.31699129169283e-11,0
S025_random_random,S025,102,2.0,0.05,1.0,0.03306438348210041,0,False,0.0,0.0,2.0526481108993186,4021.414447127676,1043.0999999998571,1.4292567129814415e-10,192
S025_random_random,S025,102,2.0,0.01,1.0,0.16532191741050206,0,False,0.0,0.0,2.0526481108993186,4021.414447127676,1043.0999999998571,1.4292567129814415e-10,192
S025_random_random,S025,102,2.0,0.005,1.0,0.3306438348210041,0,False,0.0,0.0,2.0526481108993186,4021.414447127676,1043.0999999998571,1.4292567129814415e-10,192
S025_random_random,S025,102,2.0,0.002,1.0,0.8266095870525102,0,False,0.0,0.0,2.0526481108993186,4021.414447127676,1043.0999999998571,1.4292567129814415e-10,192
S025_random_random,S025,102,2.0,0.001,1.0,0.9985572714686618,9,True,0.0,-238.94863812621315,2.0526481108993186,4260.363085253889,1043.0999999998571,1.4292567129814415e-10,192
S025_random_random,S025,102,4.0,0.05,1.0,0.06819529093183209,0,False,0.0,0.0,1.2658228620866097,3680.850209393867,1043.099999999344,6.561720056197373e-10,509
S025_random_random,S025,102,4.0,0.01,1.0,0.3409764546591605,0,False,0.0,0.0,1.2658228620866097,3680.850209393867,1043.099999999344,6.561720056197373e-10,509
S025_random_random,S025,102,4.0,0.005,1.0,0.681952909318321,0,False,0.0,0.0,1.2658228620866097,3680.850209393867,1043.099999999344,6.561720056197373e-10,509
S025_random_random,S025,102,4.0,0.002,1.0,0.9985572714686618,5,True,0.0,-494.0206248011191,1.2658228620866097,4174.870834194986,1043.099999999344,6.561720056197373e-10,503
S025_random_random,S025,102,4.0,0.001,1.0,0.9853839211933004,19,True,0.017256255395546205,-986.7838459643945,1.2485666066910635,4667.634055358261,1043.0999999997737,2.2639312646788312e-10,507
S025_random_random,S025,102,0.5,0.05,1.5,0.007232833886709465,0,False,0.0,0.0,7.174112755179109,2212.858374630002,383.18474361531815,1181.465256384682,0
S025_random_random,S025,102,0.5,0.01,1.5,0.036164169433547326,0,False,0.0,0.0,7.174112755179109,2212.858374630002,383.18474361531815,1181.465256384682,0
S025_random_random,S025,102,0.5,0.005,1.5,0.07232833886709465,0,False,0.0,0.0,7.174112755179109,2212.858374630002,383.18474361531815,1181.465256384682,0
S025_random_random,S025,102,0.5,0.002,1.5,0.1808208471677366,0,False,0.0,0.0,7.174112755179109,2212.858374630002,383.18474361531815,1181.465256384682,0
S025_random_random,S025,102,0.5,0.001,1.5,0.3616416943354732,0,False,0.0,0.0,7.174112755179109,2212.858374630002,383.18474361531815,1181.465256384682,0
S025_random_random,S025,102,1.0,0.05,1.5,0.029122498254607155,0,False,0.0,0.0,3.9513442323366563,4794.973345432367,1154.9999999997247,409.65000000027555,0
S025_random_random,S025,102,1.0,0.01,1.5,0.1456124912730358,0,False,0.0,0.0,3.9513442323366563,4794.973345432367,1154.9999999997247,409.65000000027555,0
S025_random_random,S025,102,1.0,0.005,1.5,0.2912249825460716,0,False,0.0,0.0,3.9513442323366563,4794.973345432367,1154.9999999997247,409.65000000027555,0
S025_random_random,S025,102,1.0,0.002,1.5,0.728062456365179,0,False,0.0,0.0,3.9513442323366563,4794.973345432367,1154.9999999997247,409.65000000027555,0
S025_random_random,S025,102,1.0,0.001,1.5,0.9815988846248559,4,True,0.0,-22.200315656976272,3.9513442323366563,4817.173661089343,1154.9999999997247,409.65000000027555,0
S025_random_random,S025,102,2.0,0.05,1.5,0.03667277557987568,0,False,0.0,0.0,1.4900676828303343,4479.207830251798,1158.9999999995036,405.6500000004964,170
S025_random_random,S025,102,2.0,0.01,1.5,0.1833638778993784,0,False,0.0,0.0,1.4900676828303343,4479.207830251798,1158.9999999995036,405.6500000004964,170
S025_random_random,S025,102,2.0,0.005,1.5,0.3667277557987568,0,False,0.0,0.0,1.4900676828303343,4479.207830251798,1158.9999999995036,405.6500000004964,170
S025_random_random,S025,102,2.0,0.002,1.5,0.916819389496892,0,False,0.0,0.0,1.4900676828303343,4479.207830251798,1158.9999999995036,405.6500000004964,170
S025_random_random,S025,102,2.0,0.001,1.5,0.9830796404639432,9,True,-0.00345125107811306,-225.81511511739063,1.4935189339084474,4705.022945369189,1158.999999999581,405.6500000004191,169
S025_random_random,S025,102,4.0,0.05,1.5,0.07353012635360147,0,False,0.0,0.0,0.45611858704648733,3872.1139967563286,1158.9999999992874,405.6500000007127,496
S025_random_random,S025,102,4.0,0.01,1.5,0.36765063176800733,0,False,0.0,0.0,0.45611858704648733,3872.1139967563286,1158.9999999992874,405.6500000007127,496
S025_random_random,S025,102,4.0,0.005,1.5,0.7353012635360147,0,False,0.0,0.0,0.45611858704648733,3872.1139967563286,1158.9999999992874,405.6500000007127,496
S025_random_random,S025,102,4.0,0.002,1.5,0.9985572714686618,5,True,0.0,-374.35946034394965,0.45611858704648733,4246.473457100278,1158.9999999992874,405.6500000007127,493
S025_random_random,S025,102,4.0,0.001,1.5,0.9849005983210328,18,True,0.0,-750.1775713125753,0.45611858704648733,4622.291568068904,1158.9999999992874,405.6500000007127,498
S025_random_random,S025,102,0.5,0.05,2.0,0.007232833886709465,0,False,0.0,0.0,7.174112755179109,2212.858374630002,383.18474361531815,1703.0152563846823,0
S025_random_random,S025,102,0.5,0.01,2.0,0.036164169433547326,0,False,0.0,0.0,7.174112755179109,2212.858374630002,383.18474361531815,1703.0152563846823,0
S025_random_random,S025,102,0.5,0.005,2.0,0.07232833886709465,0,False,0.0,0.0,7.174112755179109,2212.858374630002,383.18474361531815,1703.0152563846823,0
S025_random_random,S025,102,0.5,0.002,2.0,0.1808208471677366,0,False,0.0,0.0,7.174112755179109,2212.858374630002,383.18474361531815,1703.0152563846823,0
S025_random_random,S025,102,0.5,0.001,2.0,0.3616416943354732,0,False,0.0,0.0,7.174112755179109,2212.858374630002,383.18474361531815,1703.0152563846823,0
S025_random_random,S025,102,1.0,0.05,2.0,0.029122498254607155,0,False,0.0,0.0,3.919469226607577,4549.625367607664,1155.8953286944625,930.3046713055385,0
S025_random_random,S025,102,1.0,0.01,2.0,0.1456124912730358,0,False,0.0,0.0,3.919469226607577,4549.625367607664,1155.8953286944625,930.3046713055385,0
S025_random_random,S025,102,1.0,0.005,2.0,0.2912249825460716,0,False,0.0,0.0,3.919469226607577,4549.625367607664,1155.8953286944625,930.3046713055385,0
S025_random_random,S025,102,1.0,0.002,2.0,0.728062456365179,0,False,0.0,0.0,3.919469226607577,4549.625367607664,1155.8953286944625,930.3046713055385,0
S025_random_random,S025,102,1.0,0.001,2.0,0.9815988846248559,3,True,0.0,-18.163894628435628,3.919469226607577,4567.7892622361,1155.8953286944625,930.3046713055385,0
S025_random_random,S025,102,2.0,0.05,2.0,0.03667277557987568,0,False,0.0,0.0,1.5131660523765262,4239.657999783847,1158.999999999508,927.2000000004923,169
S025_random_random,S025,102,2.0,0.01,2.0,0.1833638778993784,0,False,0.0,0.0,1.5131660523765262,4239.657999783847,1158.999999999508,927.2000000004923,169
S025_random_random,S025,102,2.0,0.005,2.0,0.3667277557987568,0,False,0.0,0.0,1.5131660523765262,4239.657999783847,1158.999999999508,927.2000000004923,169
S025_random_random,S025,102,2.0,0.002,2.0,0.916819389496892,0,False,0.0,0.0,1.5131660523765262,4239.657999783847,1158.999999999508,927.2000000004923,169
S025_random_random,S025,102,2.0,0.001,2.0,0.9815988846248559,7,True,-0.004314063848164906,-179.05372719815568,1.5174801162246911,4418.711726982003,1158.9999999995034,927.2000000004969,169
S025_random_random,S025,102,4.0,0.05,2.0,0.06536011231431242,0,False,0.0,0.0,0.4528806705424193,3737.285420626409,1158.9999999993086,927.2000000006917,495
S025_random_random,S025,102,4.0,0.01,2.0,0.32680056157156206,0,False,0.0,0.0,0.4528806705424193,3737.285420626409,1158.9999999993086,927.2000000006917,495
S025_random_random,S025,102,4.0,0.005,2.0,0.6536011231431241,0,False,0.0,0.0,0.4528806705424193,3737.285420626409,1158.9999999993086,927.2000000006917,495
S025_random_random,S025,102,4.0,0.002,2.0,0.9985572714686618,4,True,0.0,-351.0880959916858,0.4528806705424193,4088.373516618095,1158.9999999993086,927.2000000006917,492
S025_random_random,S025,102,4.0,0.001,2.0,0.995884091662375,18,True,0.0,-764.9405951651188,0.4528806705424193,4502.226015791528,1158.9999999993086,927.2000000006917,496
S025_corridor,S025,1,0.5,0.05,0.5,0.011776892294512002,0,False,0.0,0.0,6.386378911510624,1225.9265637900787,293.9999999999419,61.500000000058094,25
S025_corridor,S025,1,0.5,0.01,0.5,0.05888446147256001,0,False,0.0,0.0,6.386378911510624,1225.9265637900787,293.9999999999419,61.500000000058094,25
S025_corridor,S025,1,0.5,0.005,0.5,0.11776892294512002,0,False,0.0,0.0,6.386378911510624,1225.9265637900787,293.9999999999419,61.500000000058094,25
S025_corridor,S025,1,0.5,0.002,0.5,0.29442230736280006,0,False,0.0,0.0,6.386378911510624,1225.9265637900787,293.9999999999419,61.500000000058094,25
S025_corridor,S025,1,0.5,0.001,0.5,0.5888446147256001,0,False,0.0,0.0,6.386378911510624,1225.9265637900787,293.9999999999419,61.500000000058094,25
S025_corridor,S025,1,1.0,0.05,0.5,0.016487649212316803,0,False,0.0,0.0,6.056499407797708,1335.70812225565,293.9999999999884,61.50000000001164,58
S025_corridor,S025,1,1.0,0.01,0.5,0.08243824606158402,0,False,0.0,0.0,6.056499407797708,1335.70812225565,293.9999999999884,61.50000000001164,58
S025_corridor,S025,1,1.0,0.005,0.5,0.16487649212316804,0,False,0.0,0.0,6.056499407797708,1335.70812225565,293.9999999999884,61.50000000001164,58
S025_corridor,S025,1,1.0,0.002,0.5,0.4121912303079201,0,False,0.0,0.0,6.056499407797708,1335.70812225565,293.9999999999884,61.50000000001164,58
