run_key,case_id,instance_seed,solver_seed,solver_repeat,model_id,physical_instance_hash,scenario_family,zone,planning_model,max_evaluations,evaluation_space,point_index,F1,F2,F3
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ac79a73486e1,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,500,replay,3,2.468174745302771,104723.66666666666,-0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ac79a73486e1,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,500,replay,4,2.4856404557963767,104199.33333333333,-0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ac79a73486e1,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,500,replay,5,2.517355551473173,101013.33333333334,-0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ac79a73486e1,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,500,replay,6,2.564130888114944,99899.5,-0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ac79a73486e1,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,500,replay,7,2.565902681169515,98028.16666666667,-0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ac79a73486e1,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,500,replay,8,2.567061111632916,162625.66666666666,-0.07405908539112716
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ac79a73486e1,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,500,replay,9,2.5738376443132864,156988.5,-0.06267922982624441
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ac79a73486e1,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,500,replay,10,2.575588914858886,157304.33333333334,-0.07405908539294614
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ac79a73486e1,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,500,replay,11,2.577834698758217,148007.0,-0.3079249848779
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ac79a73486e1,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,500,replay,12,2.615424297044368,95595.66666666667,-0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ac79a73486e1,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,500,replay,13,2.623936721466862,138323.6666666667,-0.27640733712996735
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ac79a73486e1,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,500,replay,14,2.625708514521433,137953.0,-0.27640733712996735
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ac79a73486e1,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,500,replay,15,2.6443045238338136,115276.66666666669,-0.4349222030141391
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ac79a73486e1,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,500,replay,16,2.6513031063993626,94550.66666666667,-0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ac79a73486e1,WEN38,1,60000,0,PR1_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,Full,500,replay,17,2.813422170893209,100573.66666666669,-0.3947089947105269
WEN38:i1:nsga2:s60001:r1:PR0_HT1_EC1:2aca52bb3fb1,WEN38,1,60001,1,PR0_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-PR,500,replay,0,2.4623547847286833,137888.0,-0.0
WEN38:i1:nsga2:s60001:r1:PR0_HT1_EC1:2aca52bb3fb1,WEN38,1,60001,1,PR0_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-PR,500,replay,1,2.467547804278632,134790.5,-0.0
WEN38:i1:nsga2:s60001:r1:PR0_HT1_EC1:2aca52bb3fb1,WEN38,1,60001,1,PR0_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-PR,500,replay,2,2.468554440469042,122359.33333333334,-0.0
WEN38:i1:nsga2:s60001:r1:PR0_HT1_EC1:2aca52bb3fb1,WEN38,1,60001,1,PR0_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-PR,500,replay,3,2.468815415580308,112084.0,-0.0
WEN38:i1:nsga2:s60001:r1:PR0_HT1_EC1:2aca52bb3fb1,WEN38,1,60001,1,PR0_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-PR,500,replay,4,2.4912587896987395,111495.33333333334,-0.0
WEN38:i1:nsga2:s60001:r1:PR0_HT1_EC1:2aca52bb3fb1,WEN38,1,60001,1,PR0_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-PR,500,replay,5,2.5733736811215215,91733.33333333333,-0.0
WEN38:i1:nsga2:s60001:r1:PR0_HT1_EC1:2aca52bb3fb1,WEN38,1,60001,1,PR0_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-PR,500,replay,6,2.6616670628309835,168793.5,-0.06267922982624441
WEN38:i1:nsga2:s60001:r1:PR0_HT1_EC1:2aca52bb3fb1,WEN38,1,60001,1,PR0_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-PR,500,replay,7,2.6810290666442818,122572.33333333334,-0.05998356614873046
WEN38:i1:nsga2:s60001:r1:PR0_HT1_EC1:2aca52bb3fb1,WEN38,1,60001,1,PR0_HT1_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-PR,500,replay,8,2.7214568983671885,147064.33333333334,-0.19464977120878757
WEN38:i1:nsga2:s60001:r1:PR1_HT0_EC1:810cc032fd7d,WEN38,1,60001,1,PR1_HT0_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-HT,500,replay,0,2.4615536705044176,140033.33333333334,-0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT0_EC1:810cc032fd7d,WEN38,1,60001,1,PR1_HT0_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-HT,500,replay,1,2.4626149197074616,133481.83333333334,-0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT0_EC1:810cc032fd7d,WEN38,1,60001,1,PR1_HT0_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-HT,500,replay,2,2.4637616282346846,130671.33333333333,-0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT0_EC1:810cc032fd7d,WEN38,1,60001,1,PR1_HT0_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-HT,500,replay,3,2.46460794757422,125578.5,-0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT0_EC1:810cc032fd7d,WEN38,1,60001,1,PR1_HT0_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-HT,500,replay,4,2.466518275961093,99008.33333333333,-0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT0_EC1:810cc032fd7d,WEN38,1,60001,1,PR1_HT0_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-HT,500,replay,5,2.4938038890014775,87722.33333333334,-0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT0_EC1:810cc032fd7d,WEN38,1,60001,1,PR1_HT0_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-HT,500,replay,6,2.5409203991003855,168640.00000000003,-0.07405908539294614
WEN38:i1:nsga2:s60001:r1:PR1_HT0_EC1:810cc032fd7d,WEN38,1,60001,1,PR1_HT0_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-HT,500,replay,7,2.544591826519823,146799.6666666667,-0.044676409188468824
WEN38:i1:nsga2:s60001:r1:PR1_HT0_EC1:810cc032fd7d,WEN38,1,60001,1,PR1_HT0_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-HT,500,replay,8,2.5992685841218277,139610.6666666667,-0.15353311136004777
WEN38:i1:nsga2:s60001:r1:PR1_HT0_EC1:810cc032fd7d,WEN38,1,60001,1,PR1_HT0_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-HT,500,replay,9,2.626325123655084,123583.33333333334,-0.24338624338815862
WEN38:i1:nsga2:s60001:r1:PR1_HT0_EC1:810cc032fd7d,WEN38,1,60001,1,PR1_HT0_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-HT,500,replay,10,2.6265324551681397,120438.00000000001,-0.19464977120969706
WEN38:i1:nsga2:s60001:r1:PR1_HT0_EC1:810cc032fd7d,WEN38,1,60001,1,PR1_HT0_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-HT,500,replay,11,2.7652941711196948,145185.33333333334,-0.33313902652480465
WEN38:i1:nsga2:s60001:r1:PR1_HT0_EC1:810cc032fd7d,WEN38,1,60001,1,PR1_HT0_EC1,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-HT,500,replay,12,2.767655771964921,129117.83333333334,-0.2798237330835036
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC0:f2ee064e9de3,WEN38,1,60001,1,PR1_HT1_EC0,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,benchmark,original,No-EC,500,replay,0,2.4617190621606095,164368.33333333334,-0.0
