max_evaluations,case_id,scenario_family,zone,instance_seed,solver_seed,solver_repeat,model_id,model,run_key,physical_instance_hash,period,end_hours,total_satisfaction,min_satisfaction,zero_service_ratio,remaining_supply,remaining_supply_1,remaining_supply_2,remaining_supply_3,planning_model,period_end_hours
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,4,32,0.6787739192057923,0.0,0.2857142857142857,1338.0000000050163,1029.000000003405,0.0,309.0000000016113,No-PR,32
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,5,40,0.7843727852581284,0.0,0.2,146.00000000624584,146.00000000624584,0.0,0.0,No-PR,40
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,6,48,0.7973068745570308,0.05998356614873046,0.0,2.3590018827235326e-10,2.3590018827235326e-10,0.0,0.0,No-PR,48
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,7,56,0.7973068745570308,0.05998356614873046,0.0,2.3590018827235326e-10,2.3590018827235326e-10,0.0,0.0,No-PR,56
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,8,64,0.7973068745570308,0.05998356614873046,0.0,2.3590018827235326e-10,2.3590018827235326e-10,0.0,0.0,No-PR,64
500,WEN38,benchmark,original,1,60002,2,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60002:r2:PR0_HT1_EC1:7b250956fe84,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,72,0.7973068745570308,0.05998356614873046,0.0,2.3590018827235326e-10,2.3590018827235326e-10,0.0,0.0,No-PR,72
500,WEN38,benchmark,original,1,60002,2,PR1_HT0_EC1,No-HT,WEN38:i1:nsga2:s60002:r2:PR1_HT0_EC1:08ec9ca4fa4d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,8,0.31847463686725297,0.0,0.45714285714285713,5405.058299042448,2133.110425240684,1822.4965706455987,1449.4513031561655,No-HT,8
500,WEN38,benchmark,original,1,60002,2,PR1_HT0_EC1,No-HT,WEN38:i1:nsga2:s60002:r2:PR1_HT0_EC1:08ec9ca4fa4d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,16,0.5450921332383419,0.0,0.42857142857142855,2847.000000005596,1147.0000000016853,1144.000000001688,556.0000000022228,No-HT,16
500,WEN38,benchmark,original,1,60002,2,PR1_HT0_EC1,No-HT,WEN38:i1:nsga2:s60002:r2:PR1_HT0_EC1:08ec9ca4fa4d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,24,0.6290751240249417,0.0,0.34285714285714286,1899.0000000064583,461.0000000023092,1144.000000001688,294.0000000024611,No-HT,24
500,WEN38,benchmark,original,1,60002,2,PR1_HT0_EC1,No-HT,WEN38:i1:nsga2:s60002:r2:PR1_HT0_EC1:08ec9ca4fa4d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,4,32,0.7973068745570517,0.45354669214339083,0.0,0.0,0.0,0.0,0.0,No-HT,32
500,WEN38,benchmark,original,1,60002,2,PR1_HT0_EC1,No-HT,WEN38:i1:nsga2:s60002:r2:PR1_HT0_EC1:08ec9ca4fa4d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,5,40,0.7973068745570517,0.45354669214339083,0.0,0.0,0.0,0.0,0.0,No-HT,40
500,WEN38,benchmark,original,1,60002,2,PR1_HT0_EC1,No-HT,WEN38:i1:nsga2:s60002:r2:PR1_HT0_EC1:08ec9ca4fa4d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,6,48,0.7973068745570517,0.45354669214339083,0.0,0.0,0.0,0.0,0.0,No-HT,48
500,WEN38,benchmark,original,1,60002,2,PR1_HT0_EC1,No-HT,WEN38:i1:nsga2:s60002:r2:PR1_HT0_EC1:08ec9ca4fa4d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,7,56,0.7973068745570517,0.45354669214339083,0.0,0.0,0.0,0.0,0.0,No-HT,56
500,WEN38,benchmark,original,1,60002,2,PR1_HT0_EC1,No-HT,WEN38:i1:nsga2:s60002:r2:PR1_HT0_EC1:08ec9ca4fa4d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,8,64,0.7973068745570517,0.45354669214339083,0.0,0.0,0.0,0.0,0.0,No-HT,64
500,WEN38,benchmark,original,1,60002,2,PR1_HT0_EC1,No-HT,WEN38:i1:nsga2:s60002:r2:PR1_HT0_EC1:08ec9ca4fa4d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,72,0.7973068745570517,0.45354669214339083,0.0,0.0,0.0,0.0,0.0,No-HT,72
500,WEN38,benchmark,original,1,60002,2,PR1_HT1_EC0,No-EC,WEN38:i1:nsga2:s60002:r2:PR1_HT1_EC0:abbe524f5fc3,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,8,0.3202464299218242,0.0,0.45714285714285713,5385.058299042448,1978.5665294932187,1832.0576131695634,1574.434156379666,No-EC,8
500,WEN38,benchmark,original,1,60002,2,PR1_HT1_EC0,No-EC,WEN38:i1:nsga2:s60002:r2:PR1_HT1_EC0:abbe524f5fc3,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,16,0.576807228915138,0.0,0.4,2489.0000000059217,711.0000000020818,1025.0000000017963,753.0000000020436,No-EC,16
500,WEN38,benchmark,original,1,60002,2,PR1_HT1_EC0,No-EC,WEN38:i1:nsga2:s60002:r2:PR1_HT1_EC0:abbe524f5fc3,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,24,0.664510985116334,0.0,0.3142857142857143,1499.0000000068221,327.0000000024311,1025.0000000017963,147.0000000025948,No-EC,24
500,WEN38,benchmark,original,1,60002,2,PR1_HT1_EC0,No-EC,WEN38:i1:nsga2:s60002:r2:PR1_HT1_EC0:abbe524f5fc3,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,4,32,0.7973068745570336,0.39582783205878513,0.0,2.02817318495363e-10,2.02817318495363e-10,0.0,0.0,No-EC,32
500,WEN38,benchmark,original,1,60002,2,PR1_HT1_EC0,No-EC,WEN38:i1:nsga2:s60002:r2:PR1_HT1_EC0:abbe524f5fc3,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,5,40,0.7973068745570336,0.39582783205878513,0.0,2.02817318495363e-10,2.02817318495363e-10,0.0,0.0,No-EC,40
500,WEN38,benchmark,original,1,60002,2,PR1_HT1_EC0,No-EC,WEN38:i1:nsga2:s60002:r2:PR1_HT1_EC0:abbe524f5fc3,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,6,48,0.7973068745570336,0.39582783205878513,0.0,2.02817318495363e-10,2.02817318495363e-10,0.0,0.0,No-EC,48
500,WEN38,benchmark,original,1,60002,2,PR1_HT1_EC0,No-EC,WEN38:i1:nsga2:s60002:r2:PR1_HT1_EC0:abbe524f5fc3,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,7,56,0.7973068745570336,0.39582783205878513,0.0,2.02817318495363e-10,2.02817318495363e-10,0.0,0.0,No-EC,56
500,WEN38,benchmark,original,1,60002,2,PR1_HT1_EC0,No-EC,WEN38:i1:nsga2:s60002:r2:PR1_HT1_EC0:abbe524f5fc3,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,8,64,0.7973068745570336,0.39582783205878513,0.0,2.02817318495363e-10,2.02817318495363e-10,0.0,0.0,No-EC,64
500,WEN38,benchmark,original,1,60002,2,PR1_HT1_EC0,No-EC,WEN38:i1:nsga2:s60002:r2:PR1_HT1_EC0:abbe524f5fc3,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,72,0.7973068745570336,0.39582783205878513,0.0,2.02817318495363e-10,2.02817318495363e-10,0.0,0.0,No-EC,72
500,WEN38,benchmark,original,1,60002,2,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60002:r2:PR1_HT1_EC1:6bf81821659d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,8,0.3202464299218242,0.0,0.45714285714285713,5385.058299042448,1978.5665294932187,1832.0576131695634,1574.434156379666,Full,8
500,WEN38,benchmark,original,1,60002,2,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60002:r2:PR1_HT1_EC1:6bf81821659d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,16,0.576807228915138,0.0,0.4,2489.0000000059217,711.0000000020818,1025.0000000017963,753.0000000020436,Full,16
500,WEN38,benchmark,original,1,60002,2,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60002:r2:PR1_HT1_EC1:6bf81821659d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,24,0.664510985116334,0.0,0.3142857142857143,1499.0000000068221,327.0000000024311,1025.0000000017963,147.0000000025948,Full,24
500,WEN38,benchmark,original,1,60002,2,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60002:r2:PR1_HT1_EC1:6bf81821659d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,4,32,0.7973068745570336,0.39582783205878513,0.0,2.02817318495363e-10,2.02817318495363e-10,0.0,0.0,Full,32
500,WEN38,benchmark,original,1,60002,2,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60002:r2:PR1_HT1_EC1:6bf81821659d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,5,40,0.7973068745570336,0.39582783205878513,0.0,2.02817318495363e-10,2.02817318495363e-10,0.0,0.0,Full,40
500,WEN38,benchmark,original,1,60002,2,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60002:r2:PR1_HT1_EC1:6bf81821659d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,6,48,0.7973068745570336,0.39582783205878513,0.0,2.02817318495363e-10,2.02817318495363e-10,0.0,0.0,Full,48
500,WEN38,benchmark,original,1,60002,2,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60002:r2:PR1_HT1_EC1:6bf81821659d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,7,56,0.7973068745570336,0.39582783205878513,0.0,2.02817318495363e-10,2.02817318495363e-10,0.0,0.0,Full,56
500,WEN38,benchmark,original,1,60002,2,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60002:r2:PR1_HT1_EC1:6bf81821659d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,8,64,0.7973068745570336,0.39582783205878513,0.0,2.02817318495363e-10,2.02817318495363e-10,0.0,0.0,Full,64
500,WEN38,benchmark,original,1,60002,2,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60002:r2:PR1_HT1_EC1:6bf81821659d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,72,0.7973068745570336,0.39582783205878513,0.0,2.02817318495363e-10,2.02817318495363e-10,0.0,0.0,Full,72
500,WEN38,benchmark,original,1,60003,3,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60003:r3:PR0_HT1_EC1:8f1a51c5366d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,8,0.3173371894741964,0.0,0.45714285714285713,5417.897805215271,991.2860082319276,2038.2030178333662,2388.408779149977,No-PR,8
500,WEN38,benchmark,original,1,60003,3,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60003:r3:PR0_HT1_EC1:8f1a51c5366d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,16,0.6322563629317112,0.0,0.3142857142857143,1863.0901752268437,0.0,94.28290939837098,1768.8072658284727,No-PR,16
500,WEN38,benchmark,original,1,60003,3,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60003:r3:PR0_HT1_EC1:8f1a51c5366d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,24,0.756112686037583,0.0,0.22857142857142856,465.00000000776254,0.0,0.0,465.00000000776254,No-PR,24
500,WEN38,benchmark,original,1,60003,3,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60003:r3:PR0_HT1_EC1:8f1a51c5366d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,4,32,0.7973068745569718,0.16890664729635319,0.0,9.022187441587448e-10,0.0,0.0,9.022187441587448e-10,No-PR,32
500,WEN38,benchmark,original,1,60003,3,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60003:r3:PR0_HT1_EC1:8f1a51c5366d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,5,40,0.7973068745569718,0.16890664729635319,0.0,9.022187441587448e-10,0.0,0.0,9.022187441587448e-10,No-PR,40
500,WEN38,benchmark,original,1,60003,3,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60003:r3:PR0_HT1_EC1:8f1a51c5366d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,6,48,0.7973068745569718,0.16890664729635319,0.0,9.022187441587448e-10,0.0,0.0,9.022187441587448e-10,No-PR,48
500,WEN38,benchmark,original,1,60003,3,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60003:r3:PR0_HT1_EC1:8f1a51c5366d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,7,56,0.7973068745569718,0.16890664729635319,0.0,9.022187441587448e-10,0.0,0.0,9.022187441587448e-10,No-PR,56
500,WEN38,benchmark,original,1,60003,3,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60003:r3:PR0_HT1_EC1:8f1a51c5366d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,8,64,0.7973068745569718,0.16890664729635319,0.0,9.022187441587448e-10,0.0,0.0,9.022187441587448e-10,No-PR,64
500,WEN38,benchmark,original,1,60003,3,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60003:r3:PR0_HT1_EC1:8f1a51c5366d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,72,0.7973068745569718,0.16890664729635319,0.0,9.022187441587448e-10,0.0,0.0,9.022187441587448e-10,No-PR,72
500,WEN38,benchmark,original,1,60003,3,PR1_HT0_EC1,No-HT,WEN38:i1:nsga2:s60003:r3:PR1_HT0_EC1:5993863257aa,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,8,0.3206453264034225,0.0,0.45714285714285713,5380.555555558167,1822.4965706455987,1868.792866941767,1689.2661179708011,No-HT,8
500,WEN38,benchmark,original,1,60003,3,PR1_HT0_EC1,No-HT,WEN38:i1:nsga2:s60003:r3:PR1_HT0_EC1:5993863257aa,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,16,0.6319591745679747,0.0,0.14285714285714285,1866.4448374767017,412.54173024637566,793.2012068263793,660.7019004039466,No-HT,16
500,WEN38,benchmark,original,1,60003,3,PR1_HT0_EC1,No-HT,WEN38:i1:nsga2:s60003:r3:PR1_HT0_EC1:5993863257aa,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,24,0.7973068745570517,0.7973068745568526,0.0,0.0,0.0,0.0,0.0,No-HT,24
500,WEN38,benchmark,original,1,60003,3,PR1_HT0_EC1,No-HT,WEN38:i1:nsga2:s60003:r3:PR1_HT0_EC1:5993863257aa,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,4,32,0.7973068745570517,0.7973068745568526,0.0,0.0,0.0,0.0,0.0,No-HT,32
500,WEN38,benchmark,original,1,60003,3,PR1_HT0_EC1,No-HT,WEN38:i1:nsga2:s60003:r3:PR1_HT0_EC1:5993863257aa,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,5,40,0.7973068745570517,0.7973068745568526,0.0,0.0,0.0,0.0,0.0,No-HT,40
500,WEN38,benchmark,original,1,60003,3,PR1_HT0_EC1,No-HT,WEN38:i1:nsga2:s60003:r3:PR1_HT0_EC1:5993863257aa,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,6,48,0.7973068745570517,0.7973068745568526,0.0,0.0,0.0,0.0,0.0,No-HT,48
500,WEN38,benchmark,original,1,60003,3,PR1_HT0_EC1,No-HT,WEN38:i1:nsga2:s60003:r3:PR1_HT0_EC1:5993863257aa,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,7,56,0.7973068745570517,0.7973068745568526,0.0,0.0,0.0,0.0,0.0,No-HT,56
500,WEN38,benchmark,original,1,60003,3,PR1_HT0_EC1,No-HT,WEN38:i1:nsga2:s60003:r3:PR1_HT0_EC1:5993863257aa,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,8,64,0.7973068745570517,0.7973068745568526,0.0,0.0,0.0,0.0,0.0,No-HT,64
500,WEN38,benchmark,original,1,60003,3,PR1_HT0_EC1,No-HT,WEN38:i1:nsga2:s60003:r3:PR1_HT0_EC1:5993863257aa,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,72,0.7973068745570517,0.7973068745568526,0.0,0.0,0.0,0.0,0.0,No-HT,72
500,WEN38,benchmark,original,1,60003,3,PR1_HT1_EC0,No-EC,WEN38:i1:nsga2:s60003:r3:PR1_HT1_EC0:3ec21dc8c2c8,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,8,0.31960023584997416,0.0,0.45714285714285713,5392.352537725492,2052.7949245548916,1855.847050755201,1483.7105624153992,No-EC,8
500,WEN38,benchmark,original,1,60003,3,PR1_HT1_EC0,No-EC,WEN38:i1:nsga2:s60003:r3:PR1_HT1_EC0:3ec21dc8c2c8,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,16,0.6302049929820245,0.0,0.11428571428571428,1886.2460392189078,876.6043432091583,498.78620773280727,510.8554882769422,No-EC,16
500,WEN38,benchmark,original,1,60003,3,PR1_HT1_EC0,No-EC,WEN38:i1:nsga2:s60003:r3:PR1_HT1_EC0:3ec21dc8c2c8,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,24,0.7973068745570517,0.7973068745568526,0.0,0.0,0.0,0.0,0.0,No-EC,24
500,WEN38,benchmark,original,1,60003,3,PR1_HT1_EC0,No-EC,WEN38:i1:nsga2:s60003:r3:PR1_HT1_EC0:3ec21dc8c2c8,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,4,32,0.7973068745570517,0.7973068745568526,0.0,0.0,0.0,0.0,0.0,No-EC,32
500,WEN38,benchmark,original,1,60003,3,PR1_HT1_EC0,No-EC,WEN38:i1:nsga2:s60003:r3:PR1_HT1_EC0:3ec21dc8c2c8,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,5,40,0.7973068745570517,0.7973068745568526,0.0,0.0,0.0,0.0,0.0,No-EC,40
500,WEN38,benchmark,original,1,60003,3,PR1_HT1_EC0,No-EC,WEN38:i1:nsga2:s60003:r3:PR1_HT1_EC0:3ec21dc8c2c8,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,6,48,0.7973068745570517,0.7973068745568526,0.0,0.0,0.0,0.0,0.0,No-EC,48
500,WEN38,benchmark,original,1,60003,3,PR1_HT1_EC0,No-EC,WEN38:i1:nsga2:s60003:r3:PR1_HT1_EC0:3ec21dc8c2c8,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,7,56,0.7973068745570517,0.7973068745568526,0.0,0.0,0.0,0.0,0.0,No-EC,56
500,WEN38,benchmark,original,1,60003,3,PR1_HT1_EC0,No-EC,WEN38:i1:nsga2:s60003:r3:PR1_HT1_EC0:3ec21dc8c2c8,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,8,64,0.7973068745570517,0.7973068745568526,0.0,0.0,0.0,0.0,0.0,No-EC,64
500,WEN38,benchmark,original,1,60003,3,PR1_HT1_EC0,No-EC,WEN38:i1:nsga2:s60003:r3:PR1_HT1_EC0:3ec21dc8c2c8,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,72,0.7973068745570517,0.7973068745568526,0.0,0.0,0.0,0.0,0.0,No-EC,72
500,WEN38,benchmark,original,1,60003,3,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60003:r3:PR1_HT1_EC1:0c451e3d1f0d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,8,0.31960023584997416,0.0,0.45714285714285713,5392.352537725492,2052.7949245548916,1855.847050755201,1483.7105624153992,Full,8
500,WEN38,benchmark,original,1,60003,3,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60003:r3:PR1_HT1_EC1:0c451e3d1f0d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,16,0.6302049929820245,0.0,0.11428571428571428,1886.2460392189078,876.6043432091583,498.78620773280727,510.8554882769422,Full,16
500,WEN38,benchmark,original,1,60003,3,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60003:r3:PR1_HT1_EC1:0c451e3d1f0d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,24,0.7973068745570517,0.7973068745568526,0.0,0.0,0.0,0.0,0.0,Full,24
500,WEN38,benchmark,original,1,60003,3,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60003:r3:PR1_HT1_EC1:0c451e3d1f0d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,4,32,0.7973068745570517,0.7973068745568526,0.0,0.0,0.0,0.0,0.0,Full,32
500,WEN38,benchmark,original,1,60003,3,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60003:r3:PR1_HT1_EC1:0c451e3d1f0d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,5,40,0.7973068745570517,0.7973068745568526,0.0,0.0,0.0,0.0,0.0,Full,40
500,WEN38,benchmark,original,1,60003,3,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60003:r3:PR1_HT1_EC1:0c451e3d1f0d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,6,48,0.7973068745570517,0.7973068745568526,0.0,0.0,0.0,0.0,0.0,Full,48
500,WEN38,benchmark,original,1,60003,3,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60003:r3:PR1_HT1_EC1:0c451e3d1f0d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,7,56,0.7973068745570517,0.7973068745568526,0.0,0.0,0.0,0.0,0.0,Full,56
500,WEN38,benchmark,original,1,60003,3,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60003:r3:PR1_HT1_EC1:0c451e3d1f0d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,8,64,0.7973068745570517,0.7973068745568526,0.0,0.0,0.0,0.0,0.0,Full,64
500,WEN38,benchmark,original,1,60003,3,PR1_HT1_EC1,Full,WEN38:i1:nsga2:s60003:r3:PR1_HT1_EC1:0c451e3d1f0d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,9,72,0.7973068745570517,0.7973068745568526,0.0,0.0,0.0,0.0,0.0,Full,72
500,WEN38,benchmark,original,1,60004,4,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,1,8,0.32048613237725976,0.0,0.45714285714285713,5382.352537725492,1844.0672153643754,1894.1872427991802,1644.0980795619362,No-PR,8
500,WEN38,benchmark,original,1,60004,4,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,2,16,0.6345676824941074,0.0,0.34285714285714286,1837.0000000065147,857.000000001949,913.0000000018981,67.00000000266755,No-PR,16
500,WEN38,benchmark,original,1,60004,4,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,3,24,0.7185506732807072,0.0,0.2571428571428571,889.0000000073769,499.00000000227465,390.00000000510227,0.0,No-PR,24
500,WEN38,benchmark,original,1,60004,4,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,4,32,0.7973068745570517,0.2798237330835036,0.0,0.0,0.0,0.0,0.0,No-PR,32
500,WEN38,benchmark,original,1,60004,4,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,5,40,0.7973068745570517,0.2798237330835036,0.0,0.0,0.0,0.0,0.0,No-PR,40
500,WEN38,benchmark,original,1,60004,4,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,6,48,0.7973068745570517,0.2798237330835036,0.0,0.0,0.0,0.0,0.0,No-PR,48
500,WEN38,benchmark,original,1,60004,4,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,7,56,0.7973068745570517,0.2798237330835036,0.0,0.0,0.0,0.0,0.0,No-PR,56
500,WEN38,benchmark,original,1,60004,4,PR0_HT1_EC1,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,8,64,0.7973068745570517,0.2798237330835036,0.0,0.0,0.0,0.0,0.0,No-PR,64
