max_evaluations,model_id,case_id,scenario_family,zone,instance_seed,solver_seed,solver_repeat,model,run_key,physical_instance_hash,solution_id,planning_model,planning_model_fingerprint,execution_model,execution_model_fingerprint,algorithm,decision_hash,planning_F1,planning_F2,planning_F3,replay_F1,replay_F2,replay_F3,replay_minus_planning_F1,replay_minus_planning_F2,replay_minus_planning_F3,replay_final_total_satisfaction,replay_final_min_satisfaction,replay_zero_service_ratio,replay_remaining_supply,representative_selected_before_replay,identity_checked,replay_success,replay_error,planning_self_replay_max_abs_error
500,PR1_HT1_EC1,WEN38,benchmark,original,1,60003,3,Full,WEN38:i1:nsga2:s60003:r3:PR1_HT1_EC1:0c451e3d1f0d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0018,v2,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,4984f719885f8744,2.542323816663255,100466.33333333334,-0.0,2.542323816663255,100466.33333333334,-0.0,0.0,0.0,0.0,0.7973068745570517,0.0,0.08571428571428572,0.0,False,True,True,,0.0
500,PR1_HT1_EC1,WEN38,benchmark,original,1,60003,3,Full,WEN38:i1:nsga2:s60003:r3:PR1_HT1_EC1:0c451e3d1f0d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0019,v2,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,e7f8288859e1c5bd,2.4629852920662954,111600.0,-0.0,2.4629852920662954,111600.0,-0.0,0.0,0.0,0.0,0.7973068745570517,0.0,0.14285714285714285,0.0,False,True,True,,0.0
500,PR1_HT1_EC1,WEN38,benchmark,original,1,60003,3,Full,WEN38:i1:nsga2:s60003:r3:PR1_HT1_EC1:0c451e3d1f0d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0020,v2,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,69028e2e925bbb5d,2.461692925209001,131763.16666666666,-0.0,2.461692925209001,131763.16666666666,-0.0,0.0,0.0,0.0,0.7973068745570517,0.0,0.05714285714285714,0.0,False,True,True,,0.0
500,PR1_HT1_EC1,WEN38,benchmark,original,1,60003,3,Full,WEN38:i1:nsga2:s60003:r3:PR1_HT1_EC1:0c451e3d1f0d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0021,v2,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,021d37a832417ba8,2.462722392810867,126711.0,-0.0,2.462722392810867,126711.0,-0.0,0.0,0.0,0.0,0.7973068745570517,0.0,0.08571428571428572,0.0,False,True,True,,0.0
500,PR1_HT1_EC1,WEN38,benchmark,original,1,60003,3,Full,WEN38:i1:nsga2:s60003:r3:PR1_HT1_EC1:0c451e3d1f0d,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0022,v2,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,c8988f10e78aa91a,2.4773522800970094,103711.0,-0.0,2.4773522800970094,103711.0,-0.0,0.0,0.0,0.0,0.7973068745570118,0.0,0.08571428571428572,4.511093720793724e-10,False,True,True,,0.0
500,PR0_HT1_EC1,WEN38,benchmark,original,1,60004,4,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0001,v2,5a3987e94130527bc1b444c25fcb2f83e76b24620c83c0f6215f19f2d3e15bf7,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,d210bc88bcbfb598,2.6593154268020607,110601.0,-0.3926201221147494,2.5425542645056156,133652.6666666667,-0.2798237330835036,-0.11676116229644506,23051.666666666686,0.11279638903124578,0.7973068745570517,0.2798237330835036,0.0,0.0,True,False,True,,0.0
500,PR0_HT1_EC1,WEN38,benchmark,original,1,60004,4,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0002,v2,5a3987e94130527bc1b444c25fcb2f83e76b24620c83c0f6215f19f2d3e15bf7,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,504365dd270ee37f,3.0199829212786393,107656.0,-0.34591194968743366,2.9032217589825016,118938.66666666667,-0.34591194968743366,-0.11676116229613775,11282.666666666672,0.0,0.7973068745570125,0.34591194968743366,0.0,4.420144250616431e-10,False,False,True,,0.0
500,PR0_HT1_EC1,WEN38,benchmark,original,1,60004,4,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0003,v2,5a3987e94130527bc1b444c25fcb2f83e76b24620c83c0f6215f19f2d3e15bf7,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,9dcb5c93c33b4beb,2.9791192730283917,109100.0,-0.3444126074509768,2.849424021433346,117601.16666666667,-0.0,-0.12969525159504558,8501.166666666672,0.3444126074509768,0.7973068745570356,0.0,0.05714285714285714,1.8280843505635858e-10,False,False,True,,0.0
500,PR0_HT1_EC1,WEN38,benchmark,original,1,60004,4,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0004,v2,5a3987e94130527bc1b444c25fcb2f83e76b24620c83c0f6215f19f2d3e15bf7,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,813a1c46b68e9c6a,3.1137469267070044,106559.0,-0.2798237330825941,2.8682649989965334,129936.33333333334,-0.0,-0.24548192771047095,23377.333333333343,0.2798237330825941,0.7973068745570219,0.0,0.17142857142857143,3.3651303965598345e-10,False,False,True,,0.0
500,PR0_HT1_EC1,WEN38,benchmark,original,1,60004,4,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0005,v2,5a3987e94130527bc1b444c25fcb2f83e76b24620c83c0f6215f19f2d3e15bf7,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,aac7d33c772fd7a6,3.040777671326828,91751.0,-0.27640733712996735,2.8458804353236635,115664.66666666667,-0.0,-0.19489723600316466,23913.66666666667,0.27640733712996735,0.7973068745570081,0.0,0.17142857142857143,4.929461283609271e-10,False,False,True,,0.0
500,PR0_HT1_EC1,WEN38,benchmark,original,1,60004,4,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0006,v2,5a3987e94130527bc1b444c25fcb2f83e76b24620c83c0f6215f19f2d3e15bf7,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,bf961c2177d9cdd7,2.852701838584264,102017.0,-0.27640733712996735,2.6885452120778823,156869.5,-0.0,-0.16415662650638163,54852.5,0.27640733712996735,0.7973068745570081,0.0,0.17142857142857143,4.929461283609271e-10,False,False,True,,0.0
500,PR0_HT1_EC1,WEN38,benchmark,original,1,60004,4,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0007,v2,5a3987e94130527bc1b444c25fcb2f83e76b24620c83c0f6215f19f2d3e15bf7,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,ea2848b691b0ee91,2.8518159420569784,103382.0,-0.27640733712996735,2.6876593155505963,152141.0,-0.0,-0.16415662650638208,48759.0,0.27640733712996735,0.7973068745570081,0.0,0.17142857142857143,4.929461283609271e-10,False,False,True,,0.0
500,PR0_HT1_EC1,WEN38,benchmark,original,1,60004,4,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0008,v2,5a3987e94130527bc1b444c25fcb2f83e76b24620c83c0f6215f19f2d3e15bf7,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,3b23e7ae79859cb0,3.037677033480893,96733.0,-0.19464977120878757,2.833300704637057,118532.66666666667,-0.19464977120969706,-0.20437632884383605,21799.66666666667,-9.094947017729282e-13,0.797306874556969,0.19464977120969706,0.0,9.331415640190244e-10,False,False,True,,0.0
500,PR0_HT1_EC1,WEN38,benchmark,original,1,60004,4,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0009,v2,5a3987e94130527bc1b444c25fcb2f83e76b24620c83c0f6215f19f2d3e15bf7,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,fcd93b5f4cc96327,2.6058515080072393,164991.0,-0.15353311136004777,2.518147751806043,190273.6666666667,-0.06267922982624441,-0.08770375620119619,25282.666666666686,0.09085388153380336,0.7973068745570517,0.06267922982624441,0.0,0.0,False,False,True,,0.0
500,PR0_HT1_EC1,WEN38,benchmark,original,1,60004,4,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0010,v2,5a3987e94130527bc1b444c25fcb2f83e76b24620c83c0f6215f19f2d3e15bf7,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,d5b9b6744119116d,2.6407705379755164,139859.0,-0.07405908539294614,2.4990270936100005,154941.0,-0.07405908539294614,-0.1417434443655159,15082.0,0.0,0.7973068745570517,0.07405908539294614,0.0,0.0,False,False,True,,0.0
500,PR0_HT1_EC1,WEN38,benchmark,original,1,60004,4,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0011,v2,5a3987e94130527bc1b444c25fcb2f83e76b24620c83c0f6215f19f2d3e15bf7,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,5f98312364137f59,2.7219435111577504,101530.0,-0.06267922982624441,2.592248259562562,115353.83333333334,-0.0,-0.12969525159518813,13823.833333333343,0.06267922982624441,0.7973068745570434,0.0,0.17142857142857143,9.367795428261161e-11,False,False,True,,0.0
500,PR0_HT1_EC1,WEN38,benchmark,original,1,60004,4,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0012,v2,5a3987e94130527bc1b444c25fcb2f83e76b24620c83c0f6215f19f2d3e15bf7,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,259aacbc50efe1c2,2.976284404140494,91210.0,-0.05998356614873046,2.752329762042228,111404.66666666667,-0.0,-0.2239546420982661,20194.66666666667,0.05998356614873046,0.7973068745570399,0.0,0.02857142857142857,1.3369572116062045e-10,False,False,True,,0.0
500,PR0_HT1_EC1,WEN38,benchmark,original,1,60004,4,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0013,v2,5a3987e94130527bc1b444c25fcb2f83e76b24620c83c0f6215f19f2d3e15bf7,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,fd5e63fde8b3d14d,2.810090215621345,97560.0,-0.05998356614873046,2.7094523701217565,115918.66666666666,-0.0,-0.10063784549958843,18358.666666666657,0.05998356614873046,0.7973068745570174,0.0,0.02857142857142857,3.8744474295526743e-10,False,False,True,,0.0
500,PR0_HT1_EC1,WEN38,benchmark,original,1,60004,4,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0014,v2,5a3987e94130527bc1b444c25fcb2f83e76b24620c83c0f6215f19f2d3e15bf7,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,9a55d4ab70f94ab6,2.642630920684578,112350.0,-0.05998356614873046,2.5059386208857246,166876.0,-0.05998356614873046,-0.13669229979885333,54526.0,0.0,0.7973068745570517,0.05998356614873046,0.0,0.0,False,False,True,,0.0
500,PR0_HT1_EC1,WEN38,benchmark,original,1,60004,4,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0015,v2,5a3987e94130527bc1b444c25fcb2f83e76b24620c83c0f6215f19f2d3e15bf7,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,967d940d1b0caf86,2.7121631648869453,103718.0,-0.05998356614873046,2.589452357285877,136626.0,-0.0,-0.12271080760106834,32908.0,0.05998356614873046,0.7973068745570417,0.0,0.17142857142857143,1.1186784831807017e-10,False,False,True,,0.0
500,PR0_HT1_EC1,WEN38,benchmark,original,1,60004,4,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0016,v2,5a3987e94130527bc1b444c25fcb2f83e76b24620c83c0f6215f19f2d3e15bf7,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,4a4f22297e5ef894,2.4746250069328006,117723.0,-0.039462636443204246,2.468192900172851,139684.0,-0.0,-0.006432106759949541,21961.0,0.039462636443204246,0.7973068745570517,0.0,0.08571428571428572,0.0,False,False,True,,0.0
500,PR0_HT1_EC1,WEN38,benchmark,original,1,60004,4,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0017,v2,5a3987e94130527bc1b444c25fcb2f83e76b24620c83c0f6215f19f2d3e15bf7,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,648fe1c59321ae25,2.464729859576428,118477.0,-0.0,2.4704759538436223,149202.33333333334,-0.0,0.005746094267194302,30725.333333333343,0.0,0.7973068745570517,0.0,0.05714285714285714,0.0,False,False,True,,0.0
500,PR0_HT1_EC1,WEN38,benchmark,original,1,60004,4,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0018,v2,5a3987e94130527bc1b444c25fcb2f83e76b24620c83c0f6215f19f2d3e15bf7,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,73cd6252e9498e9d,2.6209513070448667,94336.0,-0.0,2.5647854672149863,127324.0,-0.0,-0.056165839829880326,32988.0,0.0,0.7973068745570517,0.0,0.02857142857142857,0.0,False,False,True,,0.0
500,PR0_HT1_EC1,WEN38,benchmark,original,1,60004,4,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0019,v2,5a3987e94130527bc1b444c25fcb2f83e76b24620c83c0f6215f19f2d3e15bf7,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,67c0b070a10d0c39,2.5355812015933243,101115.0,-0.0,2.498816495710207,112480.33333333334,-0.0,-0.03676470588311753,11365.333333333343,0.0,0.7973068745570331,0.0,0.11428571428571428,2.1009327610954642e-10,False,False,True,,0.0
500,PR0_HT1_EC1,WEN38,benchmark,original,1,60004,4,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0020,v2,5a3987e94130527bc1b444c25fcb2f83e76b24620c83c0f6215f19f2d3e15bf7,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,f0a20dec040ecf3a,2.5300631234706694,102511.0,-0.0,2.4655698562843935,133001.33333333334,-0.0,-0.0644932671862759,30490.333333333343,0.0,0.7973068745569728,0.0,0.14285714285714285,8.922143024392426e-10,False,False,True,,0.0
500,PR0_HT1_EC1,WEN38,benchmark,original,1,60004,4,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0021,v2,5a3987e94130527bc1b444c25fcb2f83e76b24620c83c0f6215f19f2d3e15bf7,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,04f71a862a56fab1,2.498724138870468,104595.0,-0.0,2.4686502054871395,119767.0,-0.0,-0.030073933383328644,15172.0,0.0,0.7973068745570401,0.0,0.11428571428571428,1.3096723705530167e-10,False,False,True,,0.0
500,PR0_HT1_EC1,WEN38,benchmark,original,1,60004,4,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0022,v2,5a3987e94130527bc1b444c25fcb2f83e76b24620c83c0f6215f19f2d3e15bf7,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,d23ae611201b8bb4,2.5590223396622473,95255.0,-0.0,2.494529072476198,105874.33333333334,-0.0,-0.06449326718604942,10619.333333333343,0.0,0.7973068745569699,0.0,0.17142857142857143,9.231371222995222e-10,False,False,True,,0.0
500,PR0_HT1_EC1,WEN38,benchmark,original,1,60004,4,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0023,v2,5a3987e94130527bc1b444c25fcb2f83e76b24620c83c0f6215f19f2d3e15bf7,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,aad2583b91ac5d24,2.463687451442972,122350.0,-0.0,2.467915975699106,149987.6666666667,-0.0,0.004228524256133959,27637.666666666686,0.0,0.7973068745570517,0.0,0.14285714285714285,0.0,False,False,True,,0.0
500,PR0_HT1_EC1,WEN38,benchmark,original,1,60004,4,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0024,v2,5a3987e94130527bc1b444c25fcb2f83e76b24620c83c0f6215f19f2d3e15bf7,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,9783a332210c9fcc,2.460186152474119,149079.0,-0.0,2.460186152474119,149079.0,-0.0,0.0,0.0,0.0,0.7973068745570517,0.0,0.14285714285714285,0.0,False,False,True,,0.0
500,PR0_HT1_EC1,WEN38,benchmark,original,1,60004,4,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0025,v2,5a3987e94130527bc1b444c25fcb2f83e76b24620c83c0f6215f19f2d3e15bf7,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,391ec99cd0722b53,2.8371148598293057,89593.0,-0.0,2.6284862276537586,139985.6666666667,-0.0,-0.20862863217554706,50392.666666666686,0.0,0.7973068745570285,0.0,0.17142857142857143,2.6193447411060333e-10,False,False,True,,0.0
500,PR0_HT1_EC1,WEN38,benchmark,original,1,60004,4,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0026,v2,5a3987e94130527bc1b444c25fcb2f83e76b24620c83c0f6215f19f2d3e15bf7,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,96bcda0e97826249,2.4666218681575973,115510.0,-0.0,2.467016723541204,140221.83333333334,-0.0,0.0003948553836066182,24711.833333333343,0.0,0.7973068745570517,0.0,0.11428571428571428,0.0,False,False,True,,0.0
500,PR0_HT1_EC1,WEN38,benchmark,original,1,60004,4,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0027,v2,5a3987e94130527bc1b444c25fcb2f83e76b24620c83c0f6215f19f2d3e15bf7,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,53b6a2a95767c698,2.463380634618683,125244.0,-0.0,2.468471911764653,150633.0,-0.0,0.005091277145970352,25389.0,0.0,0.7973068745570517,0.0,0.08571428571428572,0.0,False,False,True,,0.0
500,PR0_HT1_EC1,WEN38,benchmark,original,1,60004,4,No-PR,WEN38:i1:nsga2:s60004:r4:PR0_HT1_EC1:2a86c697db65,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0028,v2,5a3987e94130527bc1b444c25fcb2f83e76b24620c83c0f6215f19f2d3e15bf7,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,e65576e8f9b73427,2.4635578139241154,124226.5,-0.0,2.463380634619135,125686.83333333334,-0.0,-0.0001771793049805126,1460.333333333343,0.0,0.7973068745569872,0.0,0.11428571428571428,7.285052561201155e-10,False,False,True,,0.0
500,PR1_HT0_EC1,WEN38,benchmark,original,1,60004,4,No-HT,WEN38:i1:nsga2:s60004:r4:PR1_HT0_EC1:6d949d439727,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0001,v2,716feb78a89b882a20ab8d73b90dc7f2cce92e24a8065d5faecffada3f9967e4,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,d5552b75597b6446,3.2344146010346266,92035.66666666667,-0.406639004149838,3.2344146010346266,117587.66666666669,-0.406639004149838,0.0,25552.000000000015,0.0,0.7973068745570517,0.406639004149838,0.0,0.0,True,False,True,,0.0
500,PR1_HT0_EC1,WEN38,benchmark,original,1,60004,4,No-HT,WEN38:i1:nsga2:s60004:r4:PR1_HT0_EC1:6d949d439727,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0002,v2,716feb78a89b882a20ab8d73b90dc7f2cce92e24a8065d5faecffada3f9967e4,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,338cf1f8c48e7f84,2.7545395209521915,118299.33333333334,-0.3926201221147494,2.7545395209521915,131384.66666666666,-0.3926201221147494,0.0,13085.333333333314,0.0,0.7973068745570004,0.3926201221147494,0.0,5.793481250293553e-10,False,False,True,,0.0
500,PR1_HT0_EC1,WEN38,benchmark,original,1,60004,4,No-HT,WEN38:i1:nsga2:s60004:r4:PR1_HT0_EC1:6d949d439727,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0003,v2,716feb78a89b882a20ab8d73b90dc7f2cce92e24a8065d5faecffada3f9967e4,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,c1b9cb67c5991b0c,2.853587735111704,100070.66666666667,-0.34591194968743366,2.853587735111704,107196.00000000001,-0.34591194968743366,0.0,7125.333333333343,0.0,0.7973068745570125,0.34591194968743366,0.0,4.420144250616431e-10,False,False,True,,0.0
500,PR1_HT0_EC1,WEN38,benchmark,original,1,60004,4,No-HT,WEN38:i1:nsga2:s60004:r4:PR1_HT0_EC1:6d949d439727,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0004,v2,716feb78a89b882a20ab8d73b90dc7f2cce92e24a8065d5faecffada3f9967e4,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,6668658489d91821,3.3463233835882003,88028.33333333333,-0.34591194968743366,3.3463233835882003,91918.33333333334,-0.34591194968743366,0.0,3890.0000000000146,0.0,0.7973068745570125,0.34591194968743366,0.0,4.420144250616431e-10,False,False,True,,0.0
500,PR1_HT0_EC1,WEN38,benchmark,original,1,60004,4,No-HT,WEN38:i1:nsga2:s60004:r4:PR1_HT0_EC1:6d949d439727,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0005,v2,716feb78a89b882a20ab8d73b90dc7f2cce92e24a8065d5faecffada3f9967e4,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,9aad1ce307cb6970,3.145579230504777,99284.83333333334,-0.34591194968743366,3.145579230504777,125177.5,-0.34591194968743366,0.0,25892.666666666657,0.0,0.7973068745570125,0.34591194968743366,0.0,4.420144250616431e-10,False,False,True,,0.0
500,PR1_HT0_EC1,WEN38,benchmark,original,1,60004,4,No-HT,WEN38:i1:nsga2:s60004:r4:PR1_HT0_EC1:6d949d439727,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0006,v2,716feb78a89b882a20ab8d73b90dc7f2cce92e24a8065d5faecffada3f9967e4,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,68a430e1c80b1779,2.7828931922334936,111549.33333333334,-0.3385371494669016,2.7828931922334936,133048.6666666667,-0.3385371494669016,0.0,21499.333333333343,0.0,0.7973068745570517,0.3385371494669016,0.0,0.0,False,False,True,,0.0
500,PR1_HT0_EC1,WEN38,benchmark,original,1,60004,4,No-HT,WEN38:i1:nsga2:s60004:r4:PR1_HT0_EC1:6d949d439727,cf9bc95d906238978e0c5ab26a1947d4104e026d3bac972323bf05453ec86ca7,p0007,v2,716feb78a89b882a20ab8d73b90dc7f2cce92e24a8065d5faecffada3f9967e4,full,0211d5313450418ddc20712d3c36e63ff4b64637bfb9f717eca80fcb394b1e6b,nsga2,52c945fd0acabe0c,2.7595005415049703,111268.99999999999,-0.33313902652480465,2.7595005415049703,148000.33333333334,-0.33313902652480465,0.0,36731.33333333336,0.0,0.7973068745570037,0.33313902652480465,0.0,5.411493475548923e-10,False,False,True,,0.0
