run_key,case_id,suite,source,size_group,num_nodes,instance_seed,solver_seed,solver_repeat,algorithm,model_version,physical_instance_hash,model_fingerprint,decision_hash,evaluations,max_evaluations,termination_reason,proposals,cache_hits,local_search_evaluations,actual_evaluations,unique_decisions,evaluation_snapshots,operator_swap_two_repairs,operator_insert_repair,operator_rebalance_team,operator_swap_two_dispatches,operator_move_high_demand_priority,runtime_seconds,pareto_size,reference_front_size,quality_precision,quality_effective_dimensions,hypervolume,igd,F1,F2,F3,final_total_satisfaction,final_min_satisfaction,average_reachable_ratio,final_repaired_ratio,zero_service_ratio,remaining_supply,total_delivered,unmet_ratio_hours,time_infeasible_candidates,capacity_blocked_tons,total_vehicle_trips
S025:i101:nsga2:s1060000:r0:PR0_HT1_EC1:e75396dd6481,S025,benchmark,synthetic,small,25,101,1060000,0,nsga2,v2,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,50088ee192db878ba9b9c8ff5c93b4a4664f289294501abb328e6a57bed7fd0d,8da6b1a8ee6fd441,200,200,budget_exhausted,209.0,9.0,0.0,200.0,186.0,200.0,,,,,,3.7070281250053085,4,11,v2_service_resolution,2,0.7833354733911313,0.19065125974277952,3.823554957782548,3340.925117083308,-0.899999999999722,0.8999999999997221,0.899999999999722,1.0,0.16666666666666666,0.0,3.147277993775788e-10,1018.7999999996855,30.588439662260384,0.0,0.0,122.0
S025:i101:nsga2:s1060000:r0:PR1_HT0_EC1:eebdce01c867,S025,benchmark,synthetic,small,25,101,1060000,0,nsga2,v2,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,db95e4025664dc1d4b26fdbf14865fb2fcf53477af9fca5a146c07025291a008,0ac5bb1d066a299b,200,200,budget_exhausted,209.0,9.0,0.0,200.0,186.0,200.0,,,,,,3.782518207997782,3,11,v2_service_resolution,2,0.8953319562489794,0.1761103097216351,3.813485706232993,3275.346791307033,-0.8999999999997058,0.8999999999997059,0.8999999999997058,1.0,0.25,0.0,3.3303138025075896e-10,1018.7999999996671,30.507885649863944,0.0,0.0,125.0
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC0:25f3900e8795,S025,benchmark,synthetic,small,25,101,1060000,0,nsga2,v2,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,3d7f4270471c90a538bd4c9ecf53eeb3234cc7921d345b3a5678b864d3b69dec,0ac5bb1d066a299b,200,200,budget_exhausted,209.0,9.0,0.0,200.0,186.0,200.0,,,,,,0.985312790988246,3,11,v2_service_resolution,2,0.8953319562489794,0.1761103097216351,3.813485706232993,3275.346791307033,-0.8999999999997058,0.8999999999997059,0.8999999999997058,1.0,0.25,0.0,3.3303138025075896e-10,1018.7999999996671,30.507885649863944,0.0,0.0,125.0
S025:i101:nsga2:s1060000:r0:PR1_HT1_EC1:5d2c1b44a903,S025,benchmark,synthetic,small,25,101,1060000,0,nsga2,v2,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,0ac5bb1d066a299b,200,200,budget_exhausted,209.0,9.0,0.0,200.0,186.0,200.0,,,,,,3.844639290997293,3,11,v2_service_resolution,2,0.8953319562489794,0.1761103097216351,3.813485706232993,3275.346791307033,-0.8999999999997058,0.8999999999997059,0.8999999999997058,1.0,0.25,0.0,3.3303138025075896e-10,1018.7999999996671,30.507885649863944,0.0,0.0,125.0
S025:i101:nsga2:s1060001:r1:PR0_HT1_EC1:b244666b4820,S025,benchmark,synthetic,small,25,101,1060001,1,nsga2,v2,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,50088ee192db878ba9b9c8ff5c93b4a4664f289294501abb328e6a57bed7fd0d,072ccc6767c1d97a,200,200,budget_exhausted,211.0,11.0,0.0,200.0,176.0,200.0,,,,,,3.7516444999782834,7,11,v2_service_resolution,2,0.8720762560476059,0.13287565212997762,3.8645925974817033,3219.054435125229,-0.8999999999999472,0.8999999999999473,0.8999999999999472,1.0,0.16666666666666666,0.0,5.989875262457645e-11,1018.7999999999404,30.916740779853626,0.0,0.0,125.0
S025:i101:nsga2:s1060001:r1:PR1_HT0_EC1:b0a20e1314db,S025,benchmark,synthetic,small,25,101,1060001,1,nsga2,v2,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,db95e4025664dc1d4b26fdbf14865fb2fcf53477af9fca5a146c07025291a008,e13edd11ab525066,200,200,budget_exhausted,211.0,11.0,0.0,200.0,174.0,200.0,,,,,,3.751277957984712,5,11,v2_service_resolution,2,0.7935972774301904,0.16954510085135943,3.7811120595503427,3410.099316768857,-0.8999999999997752,0.8999999999997753,0.8999999999997752,1.0,0.25,0.0,2.546158839322743e-10,1018.7999999997456,30.24889647640274,0.0,0.0,125.0
S025:i101:nsga2:s1060001:r1:PR1_HT1_EC0:483dc0750b46,S025,benchmark,synthetic,small,25,101,1060001,1,nsga2,v2,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,3d7f4270471c90a538bd4c9ecf53eeb3234cc7921d345b3a5678b864d3b69dec,3634baee6b3da9ea,200,200,budget_exhausted,211.0,11.0,0.0,200.0,175.0,200.0,,,,,,0.9796224159945268,6,11,v2_service_resolution,2,0.8968288209491984,0.09402022800169664,3.8204587787682227,3369.5078594810275,-0.8999999999998763,0.8999999999998765,0.8999999999998763,1.0,0.16666666666666666,0.0,1.4006928950038855e-10,1018.7999999998601,30.56367023014578,0.0,0.0,124.0
S025:i101:nsga2:s1060001:r1:PR1_HT1_EC1:76d065918afc,S025,benchmark,synthetic,small,25,101,1060001,1,nsga2,v2,70d341da6c5174b063c8414b25e59cf56291648185a27cb84cbbd2e07111c3fb,43724cbfacfa6475817a86376bfc1b4add33ed22c8a35e9c22f4407f20ae440a,3634baee6b3da9ea,200,200,budget_exhausted,211.0,11.0,0.0,200.0,175.0,200.0,,,,,,3.8070487910008524,6,11,v2_service_resolution,2,0.8968288209491984,0.09402022800169664,3.8204587787682227,3369.5078594810275,-0.8999999999998763,0.8999999999998765,0.8999999999998763,1.0,0.16666666666666666,0.0,1.4006928950038855e-10,1018.7999999998601,30.56367023014578,0.0,0.0,124.0
