run_key,origin_budget,solver_seed,decision_hash,max_edge_utilization,capacity_blocked_tons
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ee51f2059906,5000,60000,e7b47b81f88b86b8,0.03175,0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ee51f2059906,5000,60000,701a1b7a84db2069,0.023125,0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ee51f2059906,5000,60000,583955f14fc757f1,0.033125,0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ee51f2059906,5000,60000,ce4bb6ede1926b5b,0.023125,0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ee51f2059906,5000,60000,62724347b2e70938,0.023125,0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ee51f2059906,5000,60000,739f529a35888698,0.04583333333333333,0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ee51f2059906,5000,60000,cf6933d38a9da15f,0.023125,0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ee51f2059906,5000,60000,2a9fc5306a8b8f14,0.023125,0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ee51f2059906,5000,60000,9c2fb0a915583810,0.023125,0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ee51f2059906,5000,60000,7dffd0da458f218e,0.023125,0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ee51f2059906,5000,60000,70e8e15ed24c29e4,0.02625,0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ee51f2059906,5000,60000,415b5172743f99ad,0.025833333333333333,0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ee51f2059906,5000,60000,92520e96d205ce50,0.06579861111111111,0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ee51f2059906,5000,60000,810923802c80103c,0.050694444444444445,0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ee51f2059906,5000,60000,9ad270fe0e39d820,0.023125,0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ee51f2059906,5000,60000,d8794cf01ecd2e85,0.050694444444444445,0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ee51f2059906,5000,60000,33ae6e030f162f54,0.029166666666666667,0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ee51f2059906,5000,60000,31ba676e431102e9,0.02875,0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ee51f2059906,5000,60000,f6fb8d690ec83776,0.029166666666666667,0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ee51f2059906,5000,60000,a685e1d6f0f4eceb,0.029166666666666667,0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ee51f2059906,5000,60000,3dd54c6922e38a9b,0.028125,0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ee51f2059906,5000,60000,0dcbd0cb6b48d3c8,0.029166666666666667,0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ee51f2059906,5000,60000,01535fefaa25aad1,0.029166666666666667,0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ee51f2059906,5000,60000,e9fd76d9a543698f,0.029895833333333333,0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ee51f2059906,5000,60000,b3d453cf2b82fa21,0.02875,0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ee51f2059906,5000,60000,7c893f4090eebca8,0.029270833333333333,0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ee51f2059906,5000,60000,cc71d30e3ebf97be,0.0331875,0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ee51f2059906,5000,60000,fa6bf7dec09aa181,0.0265625,0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ee51f2059906,5000,60000,9e3e345000b556f1,0.0324375,0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ee51f2059906,5000,60000,efa720a9976d5bd4,0.029166666666666667,0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ee51f2059906,5000,60000,23d1983bb21fbea4,0.029296875,0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ee51f2059906,5000,60000,e117643cc589709b,0.025,0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ee51f2059906,5000,60000,20aa3d0277bd2f0f,0.027604166666666666,0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ee51f2059906,5000,60000,a8a3bbca6c562e6a,0.0314375,0.0
WEN38:i1:nsga2:s60000:r0:PR1_HT1_EC1:ee51f2059906,5000,60000,4425275e59504c86,0.02875,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,06b313e6efdd4414,0.034375,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,fb63a77bc9ea0dad,0.0415625,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,712647257d0a0299,0.03260416666666666,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,2ffc8118c0c79101,0.03239583333333333,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,87f9b126443fe3a9,0.03270833333333333,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,d6dcb5d07a4e4684,0.0428125,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,826277ee213b3836,0.0546875,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,6fb827ffc6803fd0,0.05510416666666667,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,4641ae63f79062ea,0.05416666666666667,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,3573b2231a294d2e,0.05614583333333333,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,09665536e23585be,0.04833333333333333,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,8e773e565944ce90,0.04833333333333333,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,003e4ba4f5b89879,0.04833333333333333,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,b774200dfdbe8894,0.035416666666666666,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,3d8afcc1a261f3d3,0.0359375,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,6740e324879eff51,0.04833333333333333,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,37a9c606dacc7f67,0.0575,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,2a40bddf85186d61,0.0575,0.0
WEN38:i1:nsga2:s60001:r1:PR1_HT1_EC1:23ae88380adf,5000,60001,c66be9cec1f4e30c,0.0575,0.0
