size_group,algorithm,runs,instances,hypervolume_mean,hypervolume_sd,hypervolume_median,igd_mean,igd_sd,igd_median,runtime_seconds_mean,runtime_seconds_sd,runtime_seconds_median,evaluations_mean,evaluations_sd,evaluations_median,pareto_size_mean,pareto_size_sd,pareto_size_median,F1_mean,F1_sd,F1_median,F2_mean,F2_sd,F2_median,F3_mean,F3_sd,F3_median,final_total_satisfaction_mean,final_total_satisfaction_sd,final_total_satisfaction_median,final_min_satisfaction_mean,final_min_satisfaction_sd,final_min_satisfaction_median,zero_service_ratio_mean,zero_service_ratio_sd,zero_service_ratio_median
small,nsga2,6,2,1.0577328953141505,0.15954763045985937,1.094714707523567,0.1508865820304257,0.11744011634942203,0.09963855117577403,9.613945562499188,0.20124221273780357,9.576400437494158,500.0,0.0,500.0,5.333333333333333,1.96638416050035,4.5,3.7790997833137983,0.03979902519003495,3.777968719191369,3792.867387177938,519.57769872996,3801.2098734631136,-0.899999999999792,2.054425564558473e-13,-0.8999999999998769,0.899999999999792,2.0551524004948674e-13,0.899999999999877,0.899999999999792,2.054425564558473e-13,0.8999999999998769,0.0,0.0,0.0
small,nsga2_alns,6,2,0.9036634628058352,0.1998982387609964,0.9467405364222368,0.20679391904418218,0.11076650505957986,0.1667311656414255,9.48388760399636,0.2075272988422295,9.47900199999276,500.0,0.0,500.0,3.8333333333333335,2.3166067138525404,4.5,3.8046082866848114,0.02425753446049021,3.7974951673644886,3780.1608726629415,656.6962400136629,3764.8176348414413,-0.899999999999857,1.0178127643273381e-13,-0.8999999999998528,0.899999999999857,1.0176812386783733e-13,0.8999999999998529,0.899999999999857,1.0178127643273381e-13,0.8999999999998528,0.0,0.0,0.0
small,nsga2_ls,6,2,0.8178634420559998,0.13151641619557758,0.8031883932118135,0.2849544498833079,0.04841580909058149,0.29358396531767567,9.431194590336721,0.13787525499277892,9.39817843750643,500.0,0.0,500.0,5.166666666666667,3.8166302763912916,3.5,3.8018140354640604,0.016541170628584696,3.8081667597406756,3825.798785498812,489.5094275552277,3766.7608816950187,-0.899999999999849,1.2120496337978114e-13,-0.899999999999894,0.899999999999849,1.2118646532328197e-13,0.8999999999998941,0.899999999999849,1.2120496337978114e-13,0.899999999999894,0.0,0.0,0.0
