label,solver_seed,planning_model,solution_index,decision_hash,planning_F1,planning_F2,planning_F3,execution_F1,execution_F2,execution_F3,delta_F1,delta_F2,delta_F3,objective_changed,changed_F1,changed_F2,changed_F3,is_full_self_replay,decision
SR-C_seed6_natural-active,70001,No-HT,17,662284757b5d768a,2.5922637687547945,133039.0,-0.0,2.5922637687547945,138124.3333333333,-0.0,0.0,5085.333333333314,0.0,True,False,True,False,False,"{""repair_order"": [6, 15, 1, 13, 14, 4, 3, 2, 0, 10, 12, 5, 11, 7, 9, 8], ""team_assignment"": [1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 0, 1, 0, 0, 0, 0], ""dispatch_priority"": [[6, 11], [6, 20], [37, 38], [6, 27], [32, 27], [37, 11], [6, 34], [37, 29], [37, 25], [6, 8], [32, 10], [6, 38], [32, 30], [37, 19], [37, 34], [32, 14], [6, 17], [6, 19], [37, 30], [32, 18], [32, 7], [6, 23], [6, 31], [37, 1], [37, 26], [37, 2], [6, 22], [32, 20], [6, 33], [6, 35], [6, 12], [37, 12], [6, 26], [37, 4], [32, 12], [37, 5], [6, 1], [32, 28], [6, 4], [32, 17], [32, 3], [37, 18], [6, 24], [32, 19], [6, 7], [37, 35], [6, 28], [6, 5], [6, 29], [6, 36], [37, 8], [32, 34], [37, 28], [32, 11], [32, 35], [32, 16], [37, 16], [6, 9], [37, 24], [6, 3], [32, 1], [32, 2], [32, 25], [32, 9], [32, 22], [32, 23], [37, 9], [37, 33], [37, 36], [32, 21], [6, 2], [6, 10], [6, 30], [6, 18], [6, 25], [32, 5], [37, 27], [37, 13], [32, 36], [32, 38], [37, 14], [32, 29], [37, 23], [37, 20], [6, 13], [32, 26], [32, 24], [37, 21], [37, 7], [32, 13], [32, 31], [6, 16], [6, 15], [37, 31], [37, 22], [32, 15], [37, 3], [6, 14], [37, 10], [32, 33], [37, 15], [32, 4], [37, 17], [32, 8], [6, 21]]}"
SR-C_seed6_natural-active,70001,No-HT,18,cd05449c30cd14c8,2.476857832865548,146305.6666666667,-0.0,2.476857832865548,148232.33333333334,-0.0,0.0,1926.666666666657,0.0,True,False,True,False,False,"{""repair_order"": [13, 12, 0, 6, 15, 10, 1, 8, 2, 9, 3, 4, 7, 5, 11, 14], ""team_assignment"": [1, 2, 2, 2, 0, 2, 1, 1, 2, 1, 1, 0, 0, 2, 0, 2], ""dispatch_priority"": [[37, 29], [6, 20], [37, 19], [32, 8], [37, 17], [6, 19], [37, 38], [6, 17], [37, 34], [6, 38], [6, 34], [32, 10], [32, 27], [32, 14], [37, 30], [32, 18], [32, 7], [6, 23], [37, 1], [37, 26], [37, 2], [32, 20], [6, 33], [6, 12], [6, 26], [32, 31], [32, 12], [37, 5], [32, 28], [6, 4], [32, 17], [32, 3], [37, 18], [32, 26], [6, 31], [32, 24], [32, 22], [37, 16], [37, 21], [37, 7], [32, 13], [37, 33], [37, 4], [32, 29], [37, 9], [6, 35], [6, 24], [6, 13], [6, 28], [6, 2], [37, 12], [6, 22], [6, 16], [6, 15], [6, 7], [6, 3], [37, 11], [6, 11], [37, 15], [37, 27], [32, 19], [37, 35], [32, 23], [37, 31], [32, 30], [32, 21], [32, 15], [37, 22], [37, 24], [32, 2], [6, 21], [37, 14], [6, 9], [32, 35], [37, 3], [32, 4], [6, 10], [6, 5], [6, 29], [37, 8], [32, 34], [37, 28], [32, 16], [32, 1], [6, 1], [32, 11], [6, 36], [6, 14], [32, 38], [32, 25], [32, 9], [37, 36], [6, 30], [6, 18], [6, 25], [32, 5], [37, 13], [32, 36], [37, 23], [37, 20], [32, 33], [37, 10], [6, 8], [37, 25], [6, 27]]}"
SR-C_seed6_natural-active,70001,No-HT,19,13d87803fb086310,2.478028063798721,139107.33333333334,-0.0,2.4789139603260066,167815.66666666666,-0.0,0.0008858965272855457,28708.333333333314,0.0,True,True,True,False,False,"{""repair_order"": [15, 3, 13, 14, 7, 8, 2, 9, 1, 4, 0, 10, 12, 5, 11, 6], ""team_assignment"": [1, 0, 2, 2, 2, 2, 1, 2, 2, 1, 1, 0, 0, 2, 0, 2], ""dispatch_priority"": [[37, 29], [6, 20], [37, 19], [32, 8], [37, 17], [6, 19], [37, 38], [6, 17], [6, 38], [32, 27], [32, 14], [37, 30], [32, 18], [32, 7], [6, 23], [32, 20], [6, 33], [6, 26], [32, 12], [37, 5], [32, 28], [6, 4], [32, 17], [32, 3], [37, 18], [32, 26], [6, 31], [32, 24], [37, 16], [37, 21], [37, 7], [32, 13], [37, 33], [37, 4], [32, 29], [37, 9], [6, 35], [6, 28], [6, 7], [32, 15], [32, 30], [32, 21], [32, 5], [32, 22], [37, 22], [6, 34], [6, 16], [37, 24], [32, 2], [32, 10], [6, 12], [37, 26], [37, 1], [37, 34], [32, 31], [37, 2], [6, 21], [37, 14], [6, 24], [6, 13], [6, 2], [37, 12], [6, 22], [6, 15], [6, 3], [6, 1], [32, 35], [6, 9], [32, 11], [32, 19], [37, 35], [6, 5], [6, 29], [6, 36], [37, 8], [32, 34], [37, 28], [32, 16], [32, 1], [32, 25], [32, 9], [32, 23], [37, 36], [6, 10], [6, 30], [6, 18], [6, 25], [37, 27], [37, 13], [32, 36], [32, 38], [37, 23], [37, 20], [37, 31], [37, 3], [32, 33], [37, 10], [6, 8], [6, 14], [37, 15], [32, 4], [37, 11], [37, 25], [6, 27], [6, 11]]}"
SR-C_seed6_natural-active,70001,No-HT,20,7fdb461ed23499e6,2.476173761673496,150481.0,-0.0,2.476173761673496,153571.0,-0.0,0.0,3090.0,0.0,True,False,True,False,False,"{""repair_order"": [15, 13, 1, 4, 7, 8, 2, 5, 10, 12, 14, 0, 3, 9, 11, 6], ""team_assignment"": [1, 0, 2, 2, 2, 2, 1, 2, 2, 0, 1, 2, 1, 1, 0, 2], ""dispatch_priority"": [[37, 29], [6, 20], [32, 8], [37, 17], [6, 19], [37, 38], [6, 17], [6, 38], [32, 27], [32, 14], [37, 30], [32, 18], [32, 7], [6, 23], [32, 20], [6, 33], [6, 26], [32, 12], [37, 5], [32, 28], [6, 4], [32, 17], [32, 3], [37, 18], [32, 26], [6, 31], [32, 24], [37, 16], [37, 21], [37, 7], [37, 33], [37, 9], [6, 35], [6, 28], [37, 4], [37, 19], [32, 13], [37, 31], [32, 30], [6, 7], [32, 21], [32, 29], [32, 15], [32, 22], [37, 22], [6, 34], [6, 16], [37, 24], [32, 2], [32, 10], [6, 12], [37, 26], [37, 1], [37, 34], [32, 31], [37, 2], [6, 21], [37, 14], [6, 24], [6, 13], [6, 2], [37, 12], [6, 22], [6, 15], [6, 3], [6, 1], [32, 35], [6, 9], [32, 11], [32, 19], [37, 35], [6, 5], [6, 29], [6, 36], [37, 8], [32, 34], [37, 28], [32, 16], [32, 1], [32, 25], [32, 9], [32, 23], [37, 36], [6, 10], [6, 30], [6, 18], [6, 25], [32, 5], [37, 27], [37, 13], [32, 36], [32, 38], [37, 23], [37, 20], [37, 3], [32, 33], [37, 10], [6, 8], [6, 14], [37, 15], [32, 4], [37, 11], [37, 25], [6, 27], [6, 11]]}"
SR-C_seed6_natural-active,70001,No-HT,21,011cbd25dd99f862,2.8206081336830833,129291.0,-0.0,2.8206081336830833,129291.0,-0.0,0.0,0.0,0.0,False,False,False,False,False,"{""repair_order"": [15, 14, 1, 8, 2, 4, 13, 10, 9, 0, 12, 5, 11, 7, 3, 6], ""team_assignment"": [1, 2, 2, 0, 2, 2, 1, 1, 2, 1, 1, 0, 0, 1, 1, 2], ""dispatch_priority"": [[37, 29], [6, 20], [37, 19], [6, 17], [37, 34], [6, 38], [6, 34], [32, 10], [32, 27], [37, 30], [32, 18], [32, 7], [37, 1], [37, 26], [37, 2], [32, 20], [6, 33], [6, 12], [6, 26], [32, 31], [32, 12], [32, 26], [6, 31], [32, 24], [37, 21], [37, 7], [32, 13], [37, 4], [6, 35], [37, 12], [6, 22], [6, 16], [6, 15], [32, 15], [37, 5], [6, 1], [32, 28], [6, 4], [32, 17], [32, 3], [37, 18], [6, 24], [32, 19], [6, 7], [37, 35], [6, 28], [6, 5], [6, 29], [6, 36], [37, 8], [32, 34], [37, 28], [32, 11], [32, 35], [37, 16], [6, 9], [37, 24], [6, 3], [32, 1], [32, 2], [32, 25], [32, 9], [32, 22], [32, 8], [6, 10], [6, 19], [6, 23], [32, 14], [37, 33], [32, 5], [32, 16], [37, 38], [37, 10], [32, 23], [37, 9], [37, 36], [32, 21], [6, 2], [6, 30], [6, 18], [37, 17], [37, 27], [37, 13], [32, 36], [32, 38], [37, 14], [32, 29], [37, 23], [37, 20], [6, 13], [32, 30], [6, 25], [37, 31], [37, 22], [37, 3], [32, 33], [6, 8], [6, 14], [6, 21], [37, 15], [32, 4], [37, 11], [37, 25], [6, 27], [6, 11]]}"
SR-C_seed6_natural-active,70002,Full,0,a01d4e510faa82aa,2.47760239118125,220793.5,-0.7973068745568526,2.47760239118125,220793.5,-0.7973068745568526,0.0,0.0,0.0,False,False,False,False,True,"{""repair_order"": [0, 15, 4, 1, 10, 11, 5, 7, 6, 13, 3, 8, 9, 14, 2, 12], ""team_assignment"": [0, 1, 1, 0, 0, 2, 0, 0, 1, 0, 1, 0, 0, 1, 2, 0], ""dispatch_priority"": [[32, 30], [32, 8], [6, 4], [6, 38], [32, 35], [6, 24], [32, 20], [32, 22], [37, 12], [32, 33], [6, 17], [37, 9], [6, 10], [37, 15], [37, 18], [32, 24], [37, 3], [37, 8], [37, 29], [32, 13], [6, 20], [6, 7], [6, 33], [37, 22], [6, 9], [32, 16], [6, 34], [32, 23], [32, 38], [6, 29], [37, 38], [37, 7], [6, 30], [6, 26], [37, 13], [37, 24], [32, 21], [37, 30], [6, 22], [37, 11], [37, 10], [32, 1], [32, 9], [6, 21], [37, 34], [32, 29], [6, 11], [32, 36], [37, 1], [32, 26], [32, 14], [37, 5], [6, 16], [37, 19], [37, 28], [6, 3], [37, 27], [37, 17], [37, 31], [37, 26], [37, 33], [32, 7], [32, 10], [32, 17], [6, 8], [6, 35], [37, 16], [6, 31], [6, 14], [6, 13], [32, 3], [6, 15], [32, 15], [32, 34], [37, 35], [32, 28], [32, 25], [32, 12], [37, 2], [6, 2], [6, 12], [6, 19], [32, 19], [32, 11], [6, 28], [37, 36], [6, 25], [6, 36], [37, 14], [37, 20], [6, 23], [6, 27], [6, 1], [32, 4], [37, 25], [32, 18], [32, 31], [37, 23], [37, 21], [37, 4], [32, 2], [32, 27], [32, 5], [6, 18], [6, 5]]}"
SR-C_seed6_natural-active,70002,Full,1,fa8149bed952b238,2.4776509867479497,194183.6666666667,-0.7973068745568526,2.4776509867479497,194183.6666666667,-0.7973068745568526,0.0,0.0,0.0,False,False,False,False,True,"{""repair_order"": [2, 6, 14, 7, 3, 13, 4, 10, 8, 12, 11, 5, 9, 0, 15, 1], ""team_assignment"": [2, 1, 1, 2, 2, 1, 0, 1, 1, 2, 1, 1, 1, 0, 0, 0], ""dispatch_priority"": [[6, 1], [32, 35], [6, 24], [32, 20], [6, 17], [37, 18], [37, 3], [37, 28], [32, 16], [6, 7], [37, 7], [6, 8], [6, 27], [6, 23], [6, 26], [32, 17], [32, 2], [6, 18], [37, 38], [32, 9], [37, 21], [37, 29], [37, 27], [6, 34], [32, 27], [6, 9], [32, 31], [37, 30], [32, 29], [6, 11], [32, 8], [32, 23], [32, 21], [37, 4], [32, 30], [6, 20], [37, 1], [37, 10], [37, 25], [6, 4], [37, 8], [32, 36], [37, 16], [6, 31], [6, 14], [32, 22], [6, 13], [32, 3], [32, 24], [6, 15], [37, 12], [37, 17], [32, 15], [32, 34], [32, 33], [37, 35], [32, 14], [32, 28], [6, 10], [32, 25], [32, 12], [37, 2], [32, 10], [6, 2], [6, 12], [6, 21], [6, 19], [32, 19], [37, 15], [32, 11], [6, 38], [37, 36], [6, 25], [6, 36], [37, 9], [6, 28], [37, 14], [37, 11], [32, 18], [6, 30], [6, 3], [37, 33], [32, 13], [37, 31], [32, 5], [37, 24], [37, 20], [32, 4], [6, 22], [37, 22], [6, 35], [6, 5], [6, 33], [37, 23], [37, 13], [37, 26], [32, 26], [37, 5], [37, 34], [32, 7], [37, 19], [6, 16], [6, 29], [32, 1], [32, 38]]}"
SR-C_seed6_natural-active,70002,Full,2,408d27907e8df7d7,2.482560820395113,156332.0,-0.7973068745568526,2.482560820395113,156332.0,-0.7973068745568526,0.0,0.0,0.0,False,False,False,False,True,"{""repair_order"": [6, 7, 3, 8, 0, 15, 13, 4, 10, 1, 9, 14, 2, 12, 5, 11], ""team_assignment"": [0, 0, 1, 0, 0, 2, 0, 1, 1, 0, 1, 0, 0, 1, 2, 2], ""dispatch_priority"": [[32, 30], [32, 8], [37, 29], [32, 13], [6, 20], [6, 7], [6, 33], [37, 22], [6, 9], [32, 16], [6, 34], [32, 23], [32, 38], [32, 4], [37, 38], [37, 7], [6, 30], [6, 26], [37, 13], [37, 24], [32, 21], [37, 30], [6, 22], [37, 11], [37, 10], [32, 1], [32, 35], [6, 17], [32, 9], [6, 10], [37, 8], [37, 34], [32, 29], [6, 11], [32, 36], [37, 1], [37, 18], [32, 26], [32, 14], [37, 5], [6, 16], [37, 19], [37, 28], [6, 3], [37, 27], [37, 17], [37, 31], [6, 38], [37, 26], [37, 15], [37, 33], [32, 7], [37, 9], [32, 10], [32, 17], [32, 24], [6, 8], [6, 35], [6, 4], [37, 16], [6, 31], [6, 14], [32, 22], [6, 13], [32, 3], [6, 15], [37, 12], [32, 15], [32, 34], [32, 33], [37, 35], [32, 28], [32, 25], [32, 12], [37, 2], [6, 2], [6, 12], [6, 21], [6, 19], [32, 19], [32, 11], [6, 28], [37, 36], [6, 25], [6, 36], [37, 14], [37, 3], [37, 20], [32, 20], [6, 23], [6, 27], [6, 1], [6, 29], [37, 25], [6, 24], [32, 18], [32, 31], [37, 23], [37, 21], [37, 4], [32, 2], [32, 27], [32, 5], [6, 18], [6, 5]]}"
SR-C_seed6_natural-active,70002,Full,3,0dcfeb4924c73ea6,2.4804471696742043,182836.6666666667,-0.7741826352412698,2.4804471696742043,182836.6666666667,-0.7741826352412698,0.0,0.0,0.0,False,False,False,False,True,"{""repair_order"": [15, 4, 11, 5, 7, 3, 13, 10, 8, 1, 9, 0, 14, 12, 6, 2], ""team_assignment"": [0, 1, 1, 0, 0, 2, 0, 0, 1, 0, 1, 0, 0, 1, 2, 0], ""dispatch_priority"": [[32, 30], [32, 8], [6, 4], [6, 38], [32, 35], [6, 24], [32, 20], [32, 22], [37, 12], [32, 33], [6, 17], [37, 9], [6, 10], [37, 15], [32, 16], [32, 24], [37, 3], [37, 8], [37, 29], [32, 13], [6, 20], [6, 7], [6, 33], [37, 22], [6, 9], [37, 18], [6, 34], [32, 23], [32, 38], [32, 4], [37, 38], [37, 7], [6, 30], [6, 26], [37, 13], [37, 24], [32, 21], [37, 30], [6, 22], [37, 11], [37, 10], [32, 1], [32, 9], [37, 34], [32, 29], [6, 11], [32, 36], [37, 1], [32, 26], [32, 14], [37, 5], [6, 16], [37, 19], [37, 28], [6, 3], [32, 11], [37, 17], [37, 31], [37, 26], [37, 33], [32, 7], [32, 10], [32, 17], [6, 8], [6, 35], [37, 16], [6, 31], [6, 14], [37, 14], [6, 2], [6, 12], [6, 21], [6, 19], [6, 13], [32, 3], [6, 15], [32, 15], [32, 34], [37, 35], [32, 28], [32, 25], [32, 12], [37, 2], [32, 19], [37, 27], [6, 28], [37, 36], [6, 25], [6, 36], [37, 20], [6, 23], [6, 27], [6, 1], [6, 29], [37, 25], [32, 18], [32, 31], [37, 23], [37, 21], [37, 4], [32, 2], [32, 27], [32, 5], [6, 18], [6, 5]]}"
SR-C_seed6_natural-active,70002,Full,4,bf059305811c0960,2.5913593324985333,153882.5,-0.7611192315716835,2.5913593324985333,153882.5,-0.7611192315716835,0.0,0.0,0.0,False,False,False,False,True,"{""repair_order"": [9, 13, 14, 11, 6, 5, 15, 10, 8, 2, 12, 1, 7, 3, 4, 0], ""team_assignment"": [2, 1, 1, 1, 0, 2, 0, 1, 0, 2, 0, 0, 1, 0, 2, 2], ""dispatch_priority"": [[32, 8], [32, 13], [6, 7], [37, 28], [6, 33], [32, 29], [37, 33], [37, 22], [6, 9], [32, 16], [6, 34], [37, 27], [32, 23], [37, 31], [32, 4], [37, 38], [37, 7], [6, 30], [37, 19], [6, 26], [37, 13], [37, 24], [37, 1], [32, 21], [37, 30], [6, 22], [6, 3], [37, 11], [37, 10], [6, 16], [32, 1], [37, 26], [32, 35], [6, 17], [32, 9], [6, 35], [6, 4], [37, 8], [32, 36], [37, 16], [6, 31], [6, 14], [32, 22], [6, 13], [32, 3], [32, 24], [6, 15], [37, 12], [37, 17], [32, 15], [32, 34], [32, 33], [37, 35], [32, 14], [32, 28], [6, 10], [32, 25], [32, 12], [37, 2], [32, 10], [6, 2], [6, 12], [6, 21], [6, 19], [37, 15], [32, 11], [6, 38], [37, 36], [6, 25], [6, 36], [37, 9], [6, 28], [37, 29], [6, 20], [37, 20], [32, 30], [6, 29], [6, 18], [32, 19], [37, 14], [37, 3], [32, 7], [32, 20], [6, 23], [6, 27], [6, 8], [37, 34], [6, 1], [6, 11], [32, 17], [37, 5], [37, 25], [6, 24], [32, 38], [32, 18], [32, 31], [37, 23], [37, 21], [37, 4], [32, 2], [32, 27], [32, 26], [32, 5], [37, 18], [6, 5]]}"
SR-C_seed6_natural-active,70002,Full,5,44d9bd2ed6edc780,3.052420717716526,130869.0,-0.7596855520223471,3.052420717716526,130869.0,-0.7596855520223471,0.0,0.0,0.0,False,False,False,False,True,"{""repair_order"": [3, 13, 14, 11, 6, 5, 15, 10, 4, 8, 7, 1, 9, 0, 2, 12], ""team_assignment"": [2, 1, 1, 1, 2, 2, 0, 1, 1, 2, 0, 1, 1, 0, 0, 2], ""dispatch_priority"": [[37, 29], [6, 33], [37, 33], [37, 27], [32, 23], [32, 4], [37, 7], [6, 30], [37, 19], [6, 26], [37, 24], [32, 21], [37, 30], [6, 22], [6, 3], [37, 11], [6, 16], [37, 26], [32, 9], [6, 35], [37, 8], [37, 16], [6, 31], [6, 14], [32, 22], [32, 3], [32, 24], [6, 15], [32, 15], [32, 34], [37, 2], [6, 12], [37, 15], [6, 36], [6, 28], [32, 36], [37, 34], [37, 25], [6, 24], [37, 31], [32, 2], [32, 27], [32, 5], [37, 22], [37, 10], [37, 12], [6, 34], [6, 17], [6, 13], [32, 1], [32, 16], [6, 9], [32, 38], [37, 13], [6, 20], [37, 35], [32, 14], [37, 9], [6, 27], [6, 19], [32, 10], [37, 36], [32, 17], [6, 7], [6, 11], [32, 20], [6, 10], [37, 14], [32, 11], [32, 25], [32, 26], [6, 5], [6, 25], [32, 12], [37, 3], [6, 23], [32, 13], [6, 8], [37, 5], [37, 21], [37, 20], [32, 30], [6, 29], [32, 19], [32, 8], [32, 28], [37, 18], [32, 33], [37, 17], [32, 31], [37, 23], [37, 1], [37, 4], [6, 4], [6, 38], [32, 18], [37, 28], [32, 29], [32, 7], [6, 2], [37, 38], [6, 1], [6, 21], [32, 35], [6, 18]]}"
SR-C_seed6_natural-active,70002,Full,6,dc302a5a5dc76570,2.820986518952213,150548.66666666666,-0.7553906519769953,2.820986518952213,150548.66666666666,-0.7553906519769953,0.0,0.0,0.0,False,False,False,False,True,"{""repair_order"": [15, 6, 14, 7, 10, 3, 13, 4, 8, 1, 9, 0, 2, 12, 5, 11], ""team_assignment"": [2, 1, 1, 1, 1, 0, 0, 1, 0, 2, 1, 0, 1, 0, 0, 2], ""dispatch_priority"": [[37, 28], [32, 29], [32, 38], [6, 28], [6, 33], [32, 5], [37, 25], [32, 31], [37, 2], [37, 33], [37, 22], [6, 9], [32, 16], [6, 34], [37, 27], [32, 23], [37, 31], [32, 4], [37, 38], [37, 7], [6, 30], [37, 19], [6, 26], [37, 13], [37, 24], [37, 1], [32, 21], [37, 30], [6, 22], [6, 3], [37, 11], [37, 10], [6, 16], [32, 1], [37, 26], [32, 35], [6, 17], [32, 9], [6, 35], [32, 33], [37, 8], [32, 36], [37, 16], [6, 31], [6, 14], [32, 22], [6, 13], [32, 3], [32, 24], [6, 15], [37, 12], [37, 17], [32, 15], [32, 34], [6, 4], [37, 35], [32, 14], [37, 9], [6, 27], [32, 2], [6, 19], [32, 10], [37, 36], [32, 17], [6, 7], [37, 5], [32, 20], [6, 10], [37, 14], [32, 11], [32, 25], [32, 26], [6, 5], [6, 25], [32, 12], [37, 3], [6, 23], [32, 13], [6, 8], [6, 11], [37, 29], [6, 20], [37, 20], [32, 30], [37, 21], [6, 29], [6, 18], [32, 19], [32, 8], [32, 28], [37, 18], [6, 38], [32, 18], [6, 2], [6, 12], [6, 21], [37, 15], [6, 36], [32, 7], [37, 34], [6, 1], [6, 24], [37, 23], [37, 4], [32, 27]]}"
SR-C_seed6_natural-active,70002,Full,7,6d3b5a8d991a154b,2.7099832745424575,150492.3333333333,-0.7552025977120138,2.7099832745424575,150492.3333333333,-0.7552025977120138,0.0,0.0,0.0,False,False,False,False,True,"{""repair_order"": [8, 13, 14, 11, 6, 5, 15, 10, 9, 0, 3, 4, 2, 12, 7, 1], ""team_assignment"": [2, 1, 1, 2, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 2], ""dispatch_priority"": [[6, 1], [6, 38], [6, 24], [6, 21], [37, 15], [37, 28], [32, 16], [37, 7], [6, 28], [6, 2], [6, 26], [37, 38], [37, 21], [37, 27], [6, 34], [32, 27], [6, 9], [32, 31], [32, 29], [32, 23], [37, 4], [37, 1], [32, 21], [37, 30], [6, 22], [6, 3], [37, 11], [37, 10], [6, 16], [32, 1], [37, 26], [32, 35], [6, 17], [32, 9], [6, 35], [37, 8], [32, 36], [37, 16], [6, 31], [6, 14], [32, 22], [6, 13], [32, 3], [32, 24], [6, 15], [37, 12], [37, 17], [32, 15], [32, 34], [6, 4], [37, 35], [32, 14], [37, 9], [6, 27], [32, 2], [6, 19], [32, 10], [37, 36], [32, 17], [6, 7], [37, 5], [32, 20], [6, 10], [37, 14], [32, 11], [32, 25], [32, 26], [6, 5], [6, 25], [32, 12], [37, 3], [6, 23], [32, 13], [6, 8], [6, 11], [32, 30], [6, 29], [6, 18], [32, 19], [32, 8], [32, 28], [37, 18], [32, 33], [37, 29], [6, 20], [37, 25], [32, 18], [6, 30], [37, 33], [6, 12], [37, 31], [32, 5], [37, 24], [37, 20], [32, 4], [37, 22], [6, 33], [6, 36], [37, 23], [37, 13], [37, 2], [37, 34], [32, 7], [37, 19], [32, 38]]}"
SR-C_seed6_natural-active,70002,Full,8,12af7d1c06fb2086,2.818707117734734,146510.5,-0.7520428294119483,2.818707117734734,146510.5,-0.7520428294119483,0.0,0.0,0.0,False,False,False,False,True,"{""repair_order"": [15, 3, 14, 7, 6, 5, 13, 4, 10, 8, 1, 9, 0, 2, 12, 11], ""team_assignment"": [2, 0, 1, 1, 1, 0, 0, 0, 0, 2, 1, 0, 1, 0, 0, 2], ""dispatch_priority"": [[32, 30], [32, 8], [37, 29], [32, 13], [6, 20], [37, 28], [6, 33], [32, 29], [37, 33], [37, 22], [6, 9], [32, 16], [6, 34], [37, 27], [32, 23], [32, 38], [32, 4], [37, 38], [37, 7], [6, 30], [37, 19], [6, 26], [37, 13], [37, 24], [37, 1], [32, 21], [37, 30], [6, 22], [6, 3], [37, 11], [37, 10], [6, 16], [32, 1], [32, 35], [6, 17], [32, 9], [6, 35], [6, 4], [37, 8], [32, 36], [32, 33], [37, 26], [37, 16], [6, 31], [6, 14], [32, 22], [6, 13], [32, 3], [32, 24], [6, 15], [37, 12], [37, 17], [32, 15], [6, 19], [32, 10], [37, 36], [32, 17], [6, 7], [37, 5], [32, 20], [6, 10], [37, 14], [32, 11], [32, 25], [32, 26], [6, 5], [6, 25], [32, 12], [37, 3], [6, 23], [32, 34], [37, 35], [32, 14], [32, 28], [37, 2], [6, 2], [6, 12], [6, 21], [32, 19], [37, 15], [6, 38], [6, 36], [37, 9], [6, 28], [32, 7], [37, 20], [6, 27], [6, 8], [37, 34], [6, 1], [6, 29], [6, 11], [37, 25], [6, 24], [37, 31], [32, 18], [32, 31], [37, 23], [37, 21], [37, 4], [32, 2], [32, 27], [32, 5], [6, 18], [37, 18]]}"
SR-C_seed6_natural-active,70002,Full,9,2afbf46f34b32d3f,2.7069557498389054,130048.0,-0.7516871074722076,2.7069557498389054,130048.0,-0.7516871074722076,0.0,0.0,0.0,False,False,False,False,True,"{""repair_order"": [9, 13, 14, 11, 6, 5, 15, 10, 8, 12, 2, 1, 3, 4, 7, 0], ""team_assignment"": [2, 1, 1, 1, 2, 1, 0, 1, 1, 2, 0, 0, 1, 0, 0, 0], ""dispatch_priority"": [[6, 21], [37, 15], [32, 38], [6, 28], [6, 33], [32, 5], [37, 25], [37, 2], [37, 33], [37, 22], [32, 16], [32, 23], [37, 31], [32, 4], [37, 7], [6, 30], [32, 2], [6, 18], [37, 38], [32, 9], [37, 21], [37, 29], [37, 27], [6, 34], [32, 27], [6, 9], [37, 19], [6, 26], [37, 13], [37, 24], [32, 21], [37, 30], [6, 22], [6, 3], [37, 11], [37, 10], [6, 16], [32, 1], [37, 26], [32, 35], [6, 17], [6, 35], [37, 8], [32, 36], [37, 16], [6, 31], [6, 14], [32, 22], [6, 13], [32, 3], [32, 24], [6, 15], [37, 12], [32, 15], [32, 34], [37, 35], [32, 14], [37, 9], [6, 27], [6, 19], [32, 10], [37, 36], [32, 17], [6, 7], [6, 11], [32, 20], [6, 10], [37, 14], [32, 11], [32, 25], [32, 26], [6, 5], [6, 25], [32, 12], [37, 3], [6, 23], [32, 13], [6, 8], [37, 5], [6, 20], [37, 20], [32, 30], [6, 29], [32, 19], [32, 8], [32, 28], [37, 18], [32, 33], [37, 17], [32, 31], [37, 23], [37, 1], [37, 4], [6, 4], [6, 38], [32, 18], [37, 28], [32, 29], [32, 7], [6, 2], [6, 1], [6, 12], [6, 24], [6, 36], [37, 34]]}"
SR-C_seed6_natural-active,70002,Full,10,d11c166cc8465327,2.81643438759747,126975.16666666666,-0.7484464694462076,2.81643438759747,126975.16666666666,-0.7484464694462076,0.0,0.0,0.0,False,False,False,False,True,"{""repair_order"": [15, 14, 11, 7, 6, 5, 13, 4, 10, 8, 1, 9, 0, 2, 12, 3], ""team_assignment"": [2, 0, 1, 1, 0, 2, 0, 0, 0, 2, 1, 0, 1, 0, 0, 2], ""dispatch_priority"": [[32, 21], [37, 29], [32, 13], [32, 2], [32, 23], [6, 26], [32, 27], [6, 18], [37, 7], [37, 23], [32, 29], [6, 11], [32, 18], [6, 30], [32, 16], [6, 33], [37, 38], [37, 22], [37, 30], [32, 31], [37, 1], [37, 18], [32, 26], [32, 14], [37, 5], [6, 16], [37, 19], [32, 22], [6, 13], [32, 3], [32, 24], [6, 15], [37, 12], [37, 17], [6, 17], [32, 9], [6, 35], [6, 4], [37, 8], [32, 36], [32, 33], [37, 26], [37, 16], [6, 31], [6, 14], [32, 15], [32, 34], [37, 28], [6, 3], [37, 27], [37, 31], [37, 33], [32, 17], [37, 35], [6, 29], [37, 11], [32, 4], [6, 5], [32, 28], [6, 10], [32, 25], [32, 12], [37, 2], [32, 10], [6, 2], [6, 12], [6, 21], [6, 19], [32, 19], [37, 15], [32, 11], [6, 38], [37, 36], [6, 25], [6, 36], [37, 9], [6, 28], [37, 14], [37, 3], [32, 7], [37, 20], [32, 20], [6, 23], [6, 27], [6, 8], [37, 34], [32, 30], [37, 10], [32, 8], [37, 24], [6, 34], [6, 7], [32, 5], [32, 1], [6, 20], [6, 9], [32, 38], [37, 13], [37, 21], [6, 22], [6, 1], [32, 35], [37, 4], [37, 25], [6, 24]]}"
